timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label,activity_label
994125,9.62,3.82,1.57,-0.442,-0.04,-0.042,-7.4,6.92,-6.27,0.021,0.103,-0.007,14,114,UNKNOWN,1
994140,9.62,3.82,1.57,-0.442,-0.04,-0.042,-7.35,6.92,-6.19,0.02,0.096,-0.002,14,114,UNKNOWN,1
994155,9.62,3.82,1.57,-0.442,-0.04,-0.042,-7.39,6.91,-6.3,0.01,0.08,0.005,14,114,UNKNOWN,1
994170,9.62,3.82,1.57,-0.442,-0.04,-0.042,-7.41,6.87,-6.33,-0.007,0.085,0.015,14,114,UNKNOWN,0
994185,9.62,3.82,1.57,-0.442,-0.04,-0.042,-7.4,6.86,-6.39,-0.017,0.075,0.01,14,114,UNKNOWN,0
994200,9.62,3.82,1.57,-0.442,-0.04,-0.042,-7.43,6.92,-6.39,-0.027,0.064,0.001,14,114,UNKNOWN,0
994215,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.42,6.96,-6.36,-0.017,0.051,-0.013,14,114,UNKNOWN,0
994230,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.42,6.95,-6.34,0,0.039,-0.03,14,114,UNKNOWN,0
994245,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.44,6.89,-6.36,0.022,0.028,-0.054,14,114,UNKNOWN,0
994260,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.43,6.86,-6.33,0.042,0.027,-0.078,14,114,UNKNOWN,0
994275,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.33,6.84,-6.46,0.034,-0.011,-0.105,14,114,UNKNOWN,0
994290,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.45,6.88,-6.39,0.042,-0.023,-0.129,14,114,UNKNOWN,0
994305,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.35,6.72,-6.5,0.062,-0.014,-0.163,14,114,UNKNOWN,0
994320,9.83,3.83,1.7,-0.434,-0.083,-0.011,-7.34,6.72,-6.3,0.062,-0.034,-0.207,14,114,UNKNOWN,0
994335,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.45,6.81,-6.28,0.07,-0.049,-0.241,14,114,UNKNOWN,0
994350,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.45,6.7,-6.2,0.059,-0.05,-0.269,14,114,UNKNOWN,0
994365,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.51,6.71,-6.23,0.042,-0.05,-0.291,14,114,UNKNOWN,0
994380,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.52,6.71,-6.24,0.023,-0.037,-0.303,14,114,UNKNOWN,0
994395,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.42,6.68,-6.41,0.003,-0.038,-0.316,14,114,UNKNOWN,0
994410,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.21,6.66,-6.48,0.001,-0.044,-0.319,14,114,UNKNOWN,0
994425,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.1,6.65,-6.43,0.034,-0.079,-0.322,14,114,UNKNOWN,0
994440,9.94,4.87,1.82,-0.341,-0.193,-0.001,-7.06,6.59,-6.4,0.08,-0.133,-0.303,14,114,UNKNOWN,0
994455,9.69,3.76,1.02,0.29,-0.439,0.109,-7.17,6.45,-6.35,0.108,-0.196,-0.255,14,114,UNKNOWN,0
994470,9.69,3.76,1.02,0.29,-0.439,0.109,-7.33,6.42,-6.29,0.114,-0.239,-0.183,14,114,UNKNOWN,0
994485,9.69,3.76,1.02,0.29,-0.439,0.109,-7.54,6.44,-6.35,0.088,-0.258,-0.101,14,114,UNKNOWN,0
994500,9.69,3.76,1.02,0.29,-0.439,0.109,-7.58,6.44,-6.36,0.029,-0.243,-0.016,14,114,UNKNOWN,0
994515,9.69,3.76,1.02,0.29,-0.439,0.109,-7.61,6.48,-6.33,-0.023,-0.233,0.043,14,114,UNKNOWN,0
994530,9.69,3.76,1.02,0.29,-0.439,0.109,-7.72,6.52,-6.38,-0.06,-0.235,0.084,14,114,UNKNOWN,0
994545,9.69,3.76,1.02,0.29,-0.439,0.109,-7.85,6.55,-6.44,-0.085,-0.223,0.123,14,114,UNKNOWN,0
994560,9.69,3.76,1.02,0.29,-0.439,0.109,-7.91,6.56,-6.46,-0.103,-0.201,0.155,14,114,UNKNOWN,0
994575,9.5,1.98,0.75,-0.06,-0.162,-0.108,-8,6.57,-6.46,-0.11,-0.173,0.177,14,114,UNKNOWN,0
994590,9.5,1.98,0.75,-0.06,-0.162,-0.108,-8.01,6.56,-6.35,-0.093,-0.15,0.181,14,114,UNKNOWN,0
994605,9.5,1.98,0.75,-0.06,-0.162,-0.108,-8.01,6.56,-6.29,-0.063,-0.115,0.163,14,114,UNKNOWN,0
994620,9.5,1.98,0.75,-0.06,-0.162,-0.108,-8.03,6.61,-6.23,-0.035,-0.073,0.149,14,114,UNKNOWN,0
994635,9.5,1.98,0.75,-0.06,-0.162,-0.108,-8.03,6.62,-6.21,-0.007,-0.031,0.139,14,114,UNKNOWN,0
994650,9.5,1.98,0.75,-0.06,-0.162,-0.108,-7.96,6.54,-6.13,0.03,0.009,0.108,14,114,UNKNOWN,0
994665,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.82,6.47,-6.13,0.057,0.028,0.072,14,114,UNKNOWN,0
994680,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.7,6.42,-6.08,0.063,0.037,0.047,14,114,UNKNOWN,0
994695,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.58,6.4,-6.11,0.054,0.036,0.037,14,114,UNKNOWN,0
994710,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.43,6.27,-5.96,0.053,0.023,0.032,14,114,UNKNOWN,0
994725,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.44,6.25,-5.88,0.055,-0.004,0.021,14,114,UNKNOWN,0
994740,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.5,6.27,-5.85,0.035,-0.012,0.025,14,114,UNKNOWN,0
994755,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.44,6.22,-5.82,0.004,-0.009,0.03,14,114,UNKNOWN,0
994770,9.98,4.23,0.39,-0.824,0.025,-0.225,-7.43,6.28,-5.85,-0.038,-0.015,0.031,14,114,UNKNOWN,0
994785,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.38,6.36,-5.96,-0.085,-0.018,0.046,14,114,UNKNOWN,0
994800,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.4,6.57,-5.69,-0.069,-0.031,0.048,14,114,UNKNOWN,0
994815,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.63,6.62,-5.82,-0.109,0.006,0.117,14,114,UNKNOWN,0
994830,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.88,6.67,-6.39,-0.096,-0.002,0.063,14,114,UNKNOWN,0
994845,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.36,6.59,-6.15,-0.14,0.058,0.035,14,114,UNKNOWN,0
994860,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.45,7.07,-5.93,-0.096,-0.065,-0.006,14,114,UNKNOWN,0
994875,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.66,7.09,-6.08,-0.074,-0.039,0.017,14,114,UNKNOWN,0
994890,9.74,3.78,0.35,-0.266,-0.121,-0.085,-7.56,6.79,-6.1,-0.034,-0.008,-0.01,14,114,UNKNOWN,0
994905,9.44,3.26,0.54,-0.451,-0.05,-0.123,-7.45,6.87,-6.24,-0.001,-0.003,-0.04,14,114,UNKNOWN,0
994920,9.44,3.26,0.54,-0.451,-0.05,-0.123,-7.3,6.88,-6.21,0.011,-0.023,-0.031,14,114,UNKNOWN,0
994950,9.44,3.26,0.54,-0.451,-0.05,-0.123,-7.42,6.8,-6.11,0.046,-0.05,-0.028,14,114,UNKNOWN,0
994965,9.44,3.26,0.54,-0.451,-0.05,-0.123,-7.45,6.75,-6.17,0.068,-0.035,-0.031,14,114,UNKNOWN,0
994980,9.44,3.26,0.54,-0.451,-0.05,-0.123,-7.39,6.64,-6.02,0.075,-0.048,-0.027,14,114,UNKNOWN,0
994995,9.44,3.26,0.54,-0.451,-0.05,-0.123,-7.44,6.53,-6.02,0.066,-0.068,-0.015,14,114,UNKNOWN,0
995010,9.44,3.26,0.54,-0.451,-0.05,-0.123,-7.51,6.49,-6,0.039,-0.067,0.004,14,114,UNKNOWN,0
995025,9.79,3.56,0.44,-0.489,-0.035,-0.124,-7.55,6.47,-5.93,0.012,-0.057,0.019,14,114,UNKNOWN,0
995040,9.79,3.56,0.44,-0.489,-0.035,-0.124,-7.63,6.54,-5.88,-0.009,-0.052,0.026,14,114,UNKNOWN,0
995055,9.79,3.56,0.44,-0.489,-0.035,-0.124,-7.68,6.55,-6.08,-0.037,-0.023,0.036,14,114,UNKNOWN,0
995115,9.79,3.56,0.44,-0.489,-0.035,-0.124,-7.45,6.51,-6.02,0.005,0.04,-0.01,14,114,UNKNOWN,0
995130,9.71,3.82,0.23,-0.496,-0.027,-0.1,-7.54,6.59,-5.99,0.036,0.002,-0.036,14,114,UNKNOWN,0
995175,9.71,3.82,0.23,-0.496,-0.027,-0.1,-7.44,6.58,-6.01,0.034,0.015,-0.039,14,114,UNKNOWN,0
995190,9.71,3.82,0.23,-0.496,-0.027,-0.1,-7.48,6.62,-6.06,0.028,0.013,-0.03,14,114,UNKNOWN,0
995295,9.6,3.56,0.5,-0.458,-0.061,-0.075,-7.65,6.71,-6.05,-0.047,-0.088,0.024,14,114,UNKNOWN,1
995355,9.6,3.56,0.5,-0.458,-0.061,-0.075,-8.25,7.35,-6.05,0.143,0.39,0.076,14,114,UNKNOWN,1
995370,9.6,3.56,0.5,-0.458,-0.061,-0.075,-7.77,7.39,-7.11,0.185,0.576,0.154,14,114,UNKNOWN,1
995415,5.94,2.36,-2.13,-1.867,0.681,0.012,-6.94,7.65,-6.65,0.4,0.436,-0.056,14,114,UNKNOWN,1
995430,5.94,2.36,-2.13,-1.867,0.681,0.012,-7.09,7.7,-6.48,0.47,0.2,-0.083,14,114,UNKNOWN,1
995475,10.15,8.21,3.64,-2.24,2.501,1.666,-8.23,7.98,-6.93,0.622,0.258,0.035,14,114,UNKNOWN,1
995490,10.15,8.21,3.64,-2.24,2.501,1.666,-7.75,7.78,-7.06,0.68,0.414,0.111,14,114,UNKNOWN,1
995535,10.15,8.21,3.64,-2.24,2.501,1.666,-5.17,5.22,-6.1,1.038,-0.574,0.029,14,114,UNKNOWN,1
995550,10.15,8.21,3.64,-2.24,2.501,1.666,-4.95,4.34,-5.77,0.993,-0.964,-0.079,14,114,UNKNOWN,1
995595,40.44,-3.02,23.73,0.016,-4.219,1.226,-7.67,4.29,-5.34,0.295,-1.441,0.174,14,114,UNKNOWN,1
995610,40.44,-3.02,23.73,0.016,-4.219,1.226,-9.91,5.52,-5.12,-0.125,-1.152,0.592,14,114,UNKNOWN,1
995715,-13.51,22.97,12.66,2.132,-4.476,0.429,-4.02,10.4,-6.64,-0.447,1.484,-0.414,14,114,UNKNOWN,1
995730,-13.51,22.97,12.66,2.132,-4.476,0.429,-2.91,9.54,-6.52,0.157,0.97,-0.806,14,114,UNKNOWN,1
995745,-13.51,22.97,12.66,2.132,-4.476,0.429,-2.48,8.78,-6.44,0.892,0.12,-0.879,14,114,UNKNOWN,1
995775,-13.51,22.97,12.66,2.132,-4.476,0.429,-3.28,6.06,-6.05,1.731,-1.574,-0.773,14,114,UNKNOWN,1
995790,-13.51,22.97,12.66,2.132,-4.476,0.429,-4.71,5.69,-6.95,2.139,-2.324,-0.81,14,114,UNKNOWN,1
995835,2.88,-8.01,-5.25,0.031,-0.252,0.002,-9.08,6.39,-7.95,1.107,-1.388,-0.385,14,114,UNKNOWN,1
995850,2.88,-8.01,-5.25,0.031,-0.252,0.002,-8.98,6.15,-7.57,0.419,-0.919,-0.109,14,114,UNKNOWN,1
995895,2.88,-8.01,-5.25,0.031,-0.252,0.002,-8.42,7.69,-5.94,-0.163,-0.519,-0.08,14,114,UNKNOWN,1
995910,2.88,-8.01,-5.25,0.031,-0.252,0.002,-8.42,7.51,-5.79,0.104,-0.543,-0.127,14,114,UNKNOWN,1
995955,12.69,2.04,3.89,-1.382,1.198,-0.652,-8.26,6.44,-6.36,0.494,-0.15,-0.199,14,114,UNKNOWN,1
995970,12.69,2.04,3.89,-1.382,1.198,-0.652,-7.82,6.09,-6.33,0.38,-0.027,-0.163,14,114,UNKNOWN,0
996015,12.69,2.04,3.89,-1.382,1.198,-0.652,-7.57,5.73,-6.53,0.01,0.082,0.092,14,114,UNKNOWN,0
996030,12.69,2.04,3.89,-1.382,1.198,-0.652,-7.8,5.99,-6.39,-0.078,0.138,0.201,14,114,UNKNOWN,0
996075,13.5,2.63,1.59,-0.426,-0.046,-0.063,-7.75,6.47,-6.08,-0.118,0.454,0.332,14,114,UNKNOWN,0
996090,13.5,2.63,1.59,-0.426,-0.046,-0.063,-7.91,6.78,-6.03,-0.109,0.468,0.316,14,114,UNKNOWN,0
996195,15.02,3.64,1.55,-0.807,0.76,-0.692,-7.17,7.6,-6.52,-0.248,0.495,0.061,15,114,UNKNOWN,0
996210,15.02,3.64,1.55,-0.807,0.76,-0.692,-7.09,7.53,-6.81,-0.061,0.448,-0.005,15,114,UNKNOWN,0
996256,15.02,3.64,1.55,-0.807,0.76,-0.692,-6.68,6.94,-6.87,-0.163,0.515,-0.033,15,114,UNKNOWN,0
996271,13.2,2.08,1.86,-0.111,-0.104,0.204,-6.54,7.12,-6.68,-0.258,0.422,0.009,15,114,UNKNOWN,0
996302,13.2,2.08,1.86,-0.111,-0.104,0.204,-6.64,7.29,-6.49,-0.361,0.174,0.102,15,114,UNKNOWN,0
996317,13.2,2.08,1.86,-0.111,-0.104,0.204,-6.96,7.52,-6.42,-0.3,0.054,0.083,15,114,UNKNOWN,0
996377,13.2,2.08,1.86,-0.111,-0.104,0.204,-7.47,7.52,-6.53,-0.324,0.091,0.016,15,114,UNKNOWN,0
996392,12.47,0.55,0.99,-0.175,0.046,-0.037,-7.14,7.61,-6.51,-0.245,0.111,0.017,15,114,UNKNOWN,0
996422,12.47,0.55,0.99,-0.175,0.046,-0.037,-7.25,7.41,-6.7,-0.19,-0.013,0.061,15,114,UNKNOWN,0
996437,12.47,0.55,0.99,-0.175,0.046,-0.037,-7.37,7.2,-6.88,-0.257,0.038,0.086,15,114,UNKNOWN,0
996482,12.47,0.55,0.99,-0.175,0.046,-0.037,-7.34,7.58,-6.99,-0.293,0.106,0.082,15,114,UNKNOWN,0
996497,12.47,0.55,0.99,-0.175,0.046,-0.037,-7.27,7.54,-6.95,-0.227,0.079,0.066,15,114,UNKNOWN,0
996542,13.66,0.94,2.43,-0.327,0.216,-0.071,-7.55,7.56,-6.94,-0.099,0.053,0.031,15,114,UNKNOWN,0
996557,13.66,0.94,2.43,-0.327,0.216,-0.071,-7.53,7.65,-6.87,-0.061,0.062,0.023,15,114,UNKNOWN,0
996677,13.45,1.17,2.53,-0.272,-0.129,-0.137,-7.21,7.23,-6.56,-0.024,0.076,0,15,114,UNKNOWN,0
996692,13.45,1.17,2.53,-0.272,-0.129,-0.137,-7.19,7.3,-6.53,-0.024,0.069,-0.003,15,114,UNKNOWN,0
996707,13.45,1.17,2.53,-0.272,-0.129,-0.137,-7.25,7.35,-6.56,-0.021,0.062,-0.003,15,114,UNKNOWN,0
996737,13.45,1.17,2.53,-0.272,-0.129,-0.137,-7.21,7.36,-6.6,-0.027,0.07,0.003,15,114,UNKNOWN,0
996752,13.09,1.45,2.06,-0.326,-0.076,-0.119,-7.26,7.42,-6.62,-0.012,0.045,-0.01,15,114,UNKNOWN,0
996797,13.09,1.45,2.06,-0.326,-0.076,-0.119,-7.31,7.39,-6.87,-0.013,0.018,0,15,114,UNKNOWN,0
996812,13.09,1.45,2.06,-0.326,-0.076,-0.119,-7.34,7.4,-6.9,-0.024,0.028,0.005,15,114,UNKNOWN,0
996857,13.2,1.31,2.02,-0.464,-0.013,-0.055,-7.37,7.4,-6.86,0,0.014,0.001,15,114,UNKNOWN,0
996872,13.2,1.31,2.02,-0.464,-0.013,-0.055,-7.37,7.38,-6.82,-0.001,0.027,0.005,15,114,UNKNOWN,0
996917,13.2,1.31,2.02,-0.464,-0.013,-0.055,-7.29,7.34,-6.78,-0.008,0.04,0.023,15,114,UNKNOWN,0
996932,13.2,1.31,2.02,-0.464,-0.013,-0.055,-7.33,7.38,-6.76,0.009,0.03,0.012,15,114,UNKNOWN,0
996977,13.05,1.36,2.12,-0.404,-0.043,-0.108,-7.22,7.29,-6.79,0.015,0.034,0.01,15,114,UNKNOWN,0
996992,13.05,1.36,2.12,-0.404,-0.043,-0.108,-7.18,7.22,-6.76,0.006,0.019,0.015,15,114,UNKNOWN,0
997082,12.94,1.25,2,-0.425,-0.061,-0.08,-7.38,7.37,-6.77,0.026,-0.05,0.034,15,114,UNKNOWN,0
997098,12.94,1.25,2,-0.425,-0.061,-0.08,-7.38,7.31,-6.78,0.02,-0.044,0.035,15,114,UNKNOWN,0
997143,12.94,1.25,2,-0.425,-0.061,-0.08,-7.52,7.4,-6.97,0.004,-0.016,0.03,15,114,UNKNOWN,0
997158,12.94,1.25,2,-0.425,-0.061,-0.08,-7.39,7.33,-6.86,0.009,-0.012,0.017,15,114,UNKNOWN,0
997203,12.94,1.42,2.17,-0.479,-0.062,-0.065,-7.33,7.27,-6.98,0.014,-0.002,0.013,15,114,UNKNOWN,0
997219,12.94,1.42,2.17,-0.479,-0.062,-0.065,-7.32,7.32,-6.8,0.028,-0.028,0.004,15,114,UNKNOWN,0
997324,12.94,1.5,2.1,-0.476,-0.118,-0.071,-7.55,7.42,-6.74,-0.045,-0.019,0.03,15,114,UNKNOWN,0
997339,12.94,1.5,2.1,-0.476,-0.118,-0.071,-7.55,7.37,-6.82,-0.073,0.018,0.041,15,114,UNKNOWN,0
997354,12.94,1.5,2.1,-0.476,-0.118,-0.071,-7.51,7.38,-6.78,-0.073,0.032,0.033,15,114,UNKNOWN,0
997399,12.94,1.5,2.1,-0.476,-0.118,-0.071,-7.38,7.43,-6.84,-0.046,0.082,0.01,15,114,UNKNOWN,0
997414,12.6,1.14,1.68,-0.27,-0.104,-0.15,-7.34,7.46,-6.72,-0.026,0.075,-0.002,15,114,UNKNOWN,0
997504,12.6,1.14,1.68,-0.27,-0.104,-0.15,-7.29,7.42,-6.76,0.003,0.062,0.022,15,114,UNKNOWN,0
997519,12.6,1.14,1.68,-0.27,-0.104,-0.15,-7.31,7.36,-6.81,0.013,0.062,0.022,15,114,UNKNOWN,0
997564,13.1,1.45,1.98,-0.459,0.02,-0.112,-7.37,7.3,-6.85,-0.006,0.058,0.019,15,114,UNKNOWN,0
997579,13.1,1.45,1.98,-0.459,0.02,-0.112,-7.34,7.25,-6.83,-0.004,0.064,0.009,15,114,UNKNOWN,0
997624,13.1,1.45,1.98,-0.459,0.02,-0.112,-7.42,7.2,-6.97,-0.01,0.053,-0.011,15,114,UNKNOWN,0
997639,13.1,1.45,1.98,-0.459,0.02,-0.112,-7.3,7.17,-6.83,-0.024,0.05,-0.018,15,114,UNKNOWN,0
997684,13.23,1.78,2.05,-0.42,-0.099,-0.043,-7.45,7.32,-6.92,-0.025,0.021,-0.027,15,114,UNKNOWN,0
997745,13.23,1.78,2.05,-0.42,-0.099,-0.043,-7.31,7.33,-6.99,-0.035,0.049,-0.051,15,114,UNKNOWN,0
997760,13.23,1.78,2.05,-0.42,-0.099,-0.043,-7.32,7.37,-7.05,-0.019,0.037,-0.053,15,114,UNKNOWN,0
997775,12.95,1.3,2.04,-0.383,-0.097,-0.008,-7.32,7.37,-7.1,-0.026,0.038,-0.046,15,114,UNKNOWN,0
997820,12.95,1.3,2.04,-0.383,-0.097,-0.008,-7.4,7.39,-7.15,-0.031,0.048,-0.019,15,114,UNKNOWN,0
997835,12.95,1.3,2.04,-0.383,-0.097,-0.008,-7.28,7.32,-7.01,-0.026,0.048,-0.014,15,114,UNKNOWN,0
997880,12.95,1.3,2.04,-0.383,-0.097,-0.008,-7.44,7.31,-6.91,-0.014,0.007,-0.003,15,114,UNKNOWN,0
997895,12.96,1.25,2.05,-0.389,-0.083,-0.036,-7.48,7.34,-6.94,-0.023,0.017,0.002,15,114,UNKNOWN,0
997940,12.96,1.25,2.05,-0.389,-0.083,-0.036,-7.46,7.36,-6.88,0.002,0.031,-0.036,15,114,UNKNOWN,0
997955,12.96,1.25,2.05,-0.389,-0.083,-0.036,-7.41,7.35,-6.95,0.005,0.021,-0.04,15,114,UNKNOWN,0
998000,12.91,1.25,2.11,-0.469,0.03,-0.032,-7.39,7.28,-7.04,0.002,0.004,-0.029,15,114,UNKNOWN,0
998015,12.91,1.25,2.11,-0.469,0.03,-0.032,-7.34,7.3,-7,0.003,0.002,-0.031,15,114,UNKNOWN,0
998165,13.39,1.2,2.07,-0.436,-0.042,-0.06,-7.51,7.22,-7,-0.019,0.034,-0.018,15,114,UNKNOWN,0
998180,13.39,1.2,2.07,-0.436,-0.042,-0.06,-7.54,7.26,-7.01,-0.017,0.03,-0.023,15,114,UNKNOWN,0
998195,13.39,1.2,2.07,-0.436,-0.042,-0.06,-7.52,7.3,-7.06,-0.02,0.039,-0.023,15,114,UNKNOWN,0
998240,13.1,1.39,1.85,-0.369,-0.089,-0.045,-7.37,7.27,-7.01,0.022,0.015,-0.034,15,114,UNKNOWN,0
998255,13.1,1.39,1.85,-0.369,-0.089,-0.045,-7.32,7.24,-6.93,0.022,-0.003,-0.031,15,114,UNKNOWN,0
998300,13.1,1.39,1.85,-0.369,-0.089,-0.045,-7.44,7.2,-6.92,0.015,-0.031,-0.008,15,114,UNKNOWN,0
998315,13.1,1.39,1.85,-0.369,-0.089,-0.045,-7.51,7.25,-6.97,0.02,-0.029,-0.006,15,114,UNKNOWN,0
998360,13.04,1.33,2.1,-0.457,0.001,-0.078,-7.54,7.2,-7.03,0.011,-0.015,-0.002,15,114,UNKNOWN,0
998375,13.04,1.33,2.1,-0.457,0.001,-0.078,-7.51,7.18,-7.12,0.003,-0.007,0.004,15,114,UNKNOWN,0
998420,13.04,1.33,2.1,-0.457,0.001,-0.078,-7.5,7.14,-7.02,0.016,-0.011,0.005,15,114,UNKNOWN,0
998435,13.04,1.33,2.1,-0.457,0.001,-0.078,-7.49,7.1,-7.03,-0.004,-0.009,0.011,15,114,UNKNOWN,0
998480,13.09,1.32,2.11,-0.444,-0.093,-0.071,-7.46,7.09,-6.96,-0.02,-0.007,0.016,15,114,UNKNOWN,0
998495,13.09,1.32,2.11,-0.444,-0.093,-0.071,-7.53,7.12,-6.93,-0.033,-0.005,0.027,15,114,UNKNOWN,0
998540,13.09,1.32,2.11,-0.444,-0.093,-0.071,-7.47,7.21,-6.92,-0.055,-0.013,0.03,15,114,UNKNOWN,0
998555,13.02,1.76,1.95,-0.318,-0.157,-0.029,-7.47,7.24,-7.01,-0.048,-0.014,0.026,15,114,UNKNOWN,0
998600,13.02,1.76,1.95,-0.318,-0.157,-0.029,-7.41,7.17,-7.02,-0.012,-0.092,0.025,15,114,UNKNOWN,0
998615,13.02,1.76,1.95,-0.318,-0.157,-0.029,-7.51,7.23,-7.01,-0.019,-0.095,0.047,15,114,UNKNOWN,0
998660,13.02,1.76,1.95,-0.318,-0.157,-0.029,-7.44,7.4,-6.92,-0.014,-0.056,0.071,15,114,UNKNOWN,0
998675,13.51,3.39,3.18,0.592,-0.572,0.17,-7.36,7.4,-6.87,0.014,-0.077,0.069,15,114,UNKNOWN,0
998720,13.51,3.39,3.18,0.592,-0.572,0.17,-7.8,7.62,-6.81,0.015,-0.082,0.113,15,114,UNKNOWN,0
998735,13.51,3.39,3.18,0.592,-0.572,0.17,-8.11,7.88,-7.01,-0.016,-0.004,0.13,15,114,UNKNOWN,0
998780,13.51,3.39,3.18,0.592,-0.572,0.17,-7.8,8.26,-6.98,0.074,0.249,-0.032,15,114,UNKNOWN,0
998795,7.35,-0.11,-9.309999,3.966,-2.412,0.039,-7.5,8.14,-7.05,0.101,0.302,-0.115,15,114,UNKNOWN,0
998885,7.35,-0.11,-9.309999,3.966,-2.412,0.039,-5.79,6.91,-6.68,0.4,-0.523,-0.357,15,114,UNKNOWN,0
998900,7.35,-0.11,-9.309999,3.966,-2.412,0.039,-6.35,6.89,-6.68,0.436,-0.684,-0.239,15,114,UNKNOWN,0
998915,2.12,-5.78,-4.3,3.765,2.225,-4.449,-6.79,6.8,-6.49,0.404,-0.744,-0.109,15,114,UNKNOWN,0
999005,2.12,-5.78,-4.3,3.765,2.225,-4.449,-7.72,6.18,-6.52,-0.056,-0.628,0.171,15,114,UNKNOWN,0
999020,2.12,-5.78,-4.3,3.765,2.225,-4.449,-8.13,6.22,-6.48,-0.042,-0.646,0.216,15,114,UNKNOWN,0
