timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label,activity_label
11808128,-4.26,4.1,2.76,-0.117,-0.181,-0.077,3.9,-3.01,1.08,0.008,-0.001,-0.132,50,101,UNKNOWN,1
11808143,-4.26,4.1,2.76,-0.117,-0.181,-0.077,4,-3.1,1.04,0.034,-0.047,-0.129,50,101,UNKNOWN,1
11808158,-3.54,3.84,3.21,0.662,-0.703,-0.239,3.99,-3.17,0.93,0.052,-0.095,-0.133,50,101,UNKNOWN,1
11808248,-3.54,3.84,3.21,0.662,-0.703,-0.239,3.66,-3.1,1.06,0.161,0.135,-0.161,50,101,UNKNOWN,1
11808263,-3.75,3.27,2.03,0.996,-1.124,0.019,3.77,-3.15,1.07,0.16,0.119,-0.15,50,101,UNKNOWN,1
11808308,-3.75,3.27,2.03,0.996,-1.124,0.019,3.81,-3.31,0.86,0.121,-0.001,-0.117,50,101,UNKNOWN,1
11808323,-3.75,3.27,2.03,0.996,-1.124,0.019,3.85,-3.49,0.77,0.091,-0.013,-0.114,50,101,UNKNOWN,1
11808368,-3.75,3.27,2.03,0.996,-1.124,0.019,3.62,-3.63,0.57,-0.006,0.038,-0.094,50,101,UNKNOWN,1
11808383,-6.48,-0.24,0.81,0.949,-0.871,-0.304,3.69,-3.67,0.51,-0.042,0.076,-0.085,50,101,UNKNOWN,1
11808428,-6.48,-0.24,0.81,0.949,-0.871,-0.304,3.79,-3.82,0.63,-0.151,0.087,-0.074,50,101,UNKNOWN,1
11808443,-6.48,-0.24,0.81,0.949,-0.871,-0.304,3.63,-3.82,0.64,-0.185,0.091,-0.079,50,101,UNKNOWN,1
11808548,-8.58,-0.52,1.38,0.6,-0.568,-1.387,4.01,-3.71,1.05,-0.244,0.208,-0.013,50,101,UNKNOWN,1
11808563,-8.58,-0.52,1.38,0.6,-0.568,-1.387,4.02,-3.69,1.01,-0.247,0.166,-0.007,50,101,UNKNOWN,1
11808578,-8.58,-0.52,1.38,0.6,-0.568,-1.387,4.08,-3.75,0.98,-0.245,0.127,-0.008,50,101,UNKNOWN,1
11808668,-10.5,1.33,1.31,0.105,-0.413,-0.946,3.74,-3.83,1.15,-0.294,0.169,-0.087,50,101,UNKNOWN,1
11808683,-10.5,1.33,1.31,0.105,-0.413,-0.946,3.81,-3.71,1.19,-0.281,0.184,-0.089,50,101,UNKNOWN,1
11808728,-10.5,1.33,1.31,0.105,-0.413,-0.946,4.28,-3.83,1.16,-0.269,0.044,-0.108,50,101,UNKNOWN,1
11808743,-10.5,1.33,1.31,0.105,-0.413,-0.946,4.35,-3.82,1.15,-0.265,-0.024,-0.123,50,101,UNKNOWN,1
11808788,-8.59,-0.04,2.85,0.231,-0.343,-0.488,4.02,-4.11,0.93,-0.245,-0.118,-0.18,50,101,UNKNOWN,1
11808803,-8.59,-0.04,2.85,0.231,-0.343,-0.488,3.83,-4.14,0.85,-0.238,-0.083,-0.196,50,101,UNKNOWN,1
11808848,-8.59,-0.04,2.85,0.231,-0.343,-0.488,3.88,-4.03,1.07,-0.208,0.043,-0.229,50,101,UNKNOWN,1
11808863,-10.64,-0.58,2.43,0.338,-0.192,-0.373,3.91,-4.01,1.03,-0.207,0.015,-0.237,50,101,UNKNOWN,1
11808908,-10.64,-0.58,2.43,0.338,-0.192,-0.373,3.56,-3.9,1.23,-0.215,-0.053,-0.277,50,101,UNKNOWN,1
11808923,-10.64,-0.58,2.43,0.338,-0.192,-0.373,3.44,-3.9,1.27,-0.204,-0.024,-0.289,50,101,UNKNOWN,1
11809028,-10.06,-1.26,3,0.21,-0.166,0.016,3.5,-4.04,1.27,-0.199,-0.044,-0.292,50,101,UNKNOWN,1
11809043,-10.06,-1.26,3,0.21,-0.166,0.016,3.58,-4.06,1.21,-0.181,0.002,-0.294,50,101,UNKNOWN,1
11809058,-10.14,-2.25,2,0.146,0.106,0.064,3.75,-4.1,1.25,-0.169,0.009,-0.301,50,101,UNKNOWN,1
11809088,-10.14,-2.25,2,0.146,0.106,0.064,3.81,-4.16,1.25,-0.16,-0.035,-0.32,50,101,UNKNOWN,1
11809103,-10.14,-2.25,2,0.146,0.106,0.064,3.73,-4.12,1.28,-0.152,-0.051,-0.331,50,101,UNKNOWN,1
11809148,-10.14,-2.25,2,0.146,0.106,0.064,3.67,-4.28,1.12,-0.124,-0.03,-0.371,50,101,UNKNOWN,1
11809163,-10.14,-2.25,2,0.146,0.106,0.064,3.6,-4.31,1.08,-0.129,-0.031,-0.375,50,101,UNKNOWN,1
11809208,-10.1,-2.65,1.97,-0.038,0.168,-0.016,3.5,-4.27,1.11,-0.137,0.027,-0.366,50,101,UNKNOWN,1
11809223,-10.1,-2.65,1.97,-0.038,0.168,-0.016,3.5,-4.26,1.1,-0.141,0.035,-0.361,50,101,UNKNOWN,1
11809268,-10.1,-2.65,1.97,-0.038,0.168,-0.016,3.63,-4.28,1.02,-0.168,-0.011,-0.353,50,101,UNKNOWN,1
11809283,-10.1,-2.65,1.97,-0.038,0.168,-0.016,3.55,-4.31,1.05,-0.179,-0.014,-0.353,50,101,UNKNOWN,1
11809328,-10.11,-2.91,2.28,0.351,-0.012,-0.207,3.53,-4.41,1.05,-0.204,0.02,-0.354,50,101,UNKNOWN,1
11809343,-10.11,-2.91,2.28,0.351,-0.012,-0.207,3.45,-4.37,1.09,-0.215,0.026,-0.352,50,101,UNKNOWN,1
11809388,-10.11,-2.91,2.28,0.351,-0.012,-0.207,3.56,-4.27,1.22,-0.218,0.039,-0.321,50,101,UNKNOWN,1
11809403,-10.42,-2.62,2.03,0.74,-0.021,-0.087,3.75,-4.36,1.14,-0.223,0.015,-0.305,50,101,UNKNOWN,1
11809448,-10.42,-2.62,2.03,0.74,-0.021,-0.087,3.46,-4.41,1.08,-0.256,-0.001,-0.284,50,101,UNKNOWN,1
11809463,-10.42,-2.62,2.03,0.74,-0.021,-0.087,3.48,-4.4,1.11,-0.251,0.041,-0.276,50,101,UNKNOWN,1
11809508,-10.42,-2.62,2.03,0.74,-0.021,-0.087,3.67,-4.28,1.15,-0.239,0.075,-0.269,50,101,UNKNOWN,1
11809523,-9.77,-3.14,2.18,-0.764,0.304,-0.161,3.67,-4.24,1.21,-0.238,0.061,-0.277,50,101,UNKNOWN,1
11809568,-9.77,-3.14,2.18,-0.764,0.304,-0.161,3.67,-4.12,1.2,-0.197,0.03,-0.302,50,101,UNKNOWN,1
11809583,-9.77,-3.14,2.18,-0.764,0.304,-0.161,3.74,-4.18,1.15,-0.187,0.015,-0.315,50,101,UNKNOWN,1
11809628,-9.77,-3.14,2.18,-0.764,0.304,-0.161,3.68,-4.26,1.07,-0.185,-0.017,-0.352,50,101,UNKNOWN,1
11809643,-10.25,-2.86,1.65,-0.005,0.049,0.037,3.59,-4.23,1.08,-0.184,0.002,-0.357,50,101,UNKNOWN,1
11809688,-10.25,-2.86,1.65,-0.005,0.049,0.037,3.74,-4.23,1.11,-0.184,0.021,-0.365,50,101,UNKNOWN,1
11809703,-10.25,-2.86,1.65,-0.005,0.049,0.037,3.79,-4.26,1.07,-0.191,0.002,-0.369,50,101,UNKNOWN,1
11809808,-9.98,-2.56,2.39,-0.232,0.197,-0.066,3.54,-4.24,1.02,-0.202,-0.021,-0.408,50,101,UNKNOWN,1
11809823,-9.98,-2.56,2.39,-0.232,0.197,-0.066,3.49,-4.22,1.02,-0.199,-0.004,-0.411,50,101,UNKNOWN,1
11809928,-9.99,-2.53,2.22,-0.257,0.136,-0.037,3.54,-4.3,1.1,-0.208,0.001,-0.394,50,101,UNKNOWN,1
11809943,-9.99,-2.53,2.22,-0.257,0.136,-0.037,3.61,-4.3,1.1,-0.206,0.007,-0.386,50,101,UNKNOWN,1
11809958,-9.99,-2.53,2.22,-0.257,0.136,-0.037,3.65,-4.27,1.14,-0.205,-0.007,-0.38,50,101,UNKNOWN,1
11809988,-9.969999,-2.94,1.93,-0.221,0.173,-0.061,3.57,-4.28,1.18,-0.202,-0.037,-0.38,50,101,UNKNOWN,1
11810003,-9.969999,-2.94,1.93,-0.221,0.173,-0.061,3.53,-4.29,1.13,-0.199,-0.034,-0.381,50,101,UNKNOWN,1
11810048,-9.969999,-2.94,1.93,-0.221,0.173,-0.061,3.61,-4.27,1.14,-0.196,-0.007,-0.375,50,101,UNKNOWN,1
11810063,-9.969999,-2.94,1.93,-0.221,0.173,-0.061,3.62,-4.26,1.09,-0.198,-0.013,-0.373,50,101,UNKNOWN,1
11810168,-10.06,-2.68,2.08,-0.119,0.145,-0.002,3.56,-4.18,1.05,-0.205,-0.003,-0.373,50,101,UNKNOWN,1
11810183,-10.06,-2.68,2.08,-0.119,0.145,-0.002,3.59,-4.24,1.06,-0.204,0.001,-0.37,50,101,UNKNOWN,1
11810228,-9.98,-2.55,2.08,-0.114,0.126,0.004,3.53,-4.18,1.17,-0.2,0.002,-0.371,50,101,UNKNOWN,1
11810243,-9.98,-2.55,2.08,-0.114,0.126,0.004,3.55,-4.16,1.15,-0.198,0.006,-0.371,50,101,UNKNOWN,1
11810348,-9.969999,-2.7,2.05,0.068,0.077,0.058,3.56,-4.17,1.08,-0.185,0.01,-0.385,50,101,UNKNOWN,1
11810363,-9.969999,-2.7,2.05,0.068,0.077,0.058,3.63,-4.19,1.13,-0.182,0.013,-0.385,50,101,UNKNOWN,1
11810378,-9.969999,-2.7,2.05,0.068,0.077,0.058,3.67,-4.17,1.09,-0.181,0.007,-0.383,50,101,UNKNOWN,1
11810408,-9.969999,-2.7,2.05,0.068,0.077,0.058,3.68,-4.27,0.97,-0.18,-0.025,-0.389,50,101,UNKNOWN,1
11810423,-9.969999,-2.7,2.05,0.068,0.077,0.058,3.62,-4.27,0.9,-0.188,-0.037,-0.393,50,101,UNKNOWN,1
11810468,-9.96,-2.7,2.41,-0.084,0.134,-0.023,3.38,-4.25,1.04,-0.202,0.044,-0.396,50,101,UNKNOWN,1
11810483,-9.96,-2.7,2.41,-0.084,0.134,-0.023,3.43,-4.2,1.09,-0.205,0.064,-0.393,50,101,UNKNOWN,1
11810528,-9.96,-2.7,2.41,-0.084,0.134,-0.023,3.56,-4.11,1.14,-0.216,-0.015,-0.367,50,101,UNKNOWN,1
11810543,-9.83,-2.39,1.52,0.009,0.138,0.017,3.55,-4.11,1.19,-0.21,-0.036,-0.361,50,101,UNKNOWN,1
11810588,-9.83,-2.39,1.52,0.009,0.138,0.017,3.68,-4.36,0.88,-0.198,-0.055,-0.375,50,101,UNKNOWN,1
11810603,-9.83,-2.39,1.52,0.009,0.138,0.017,3.62,-4.37,0.93,-0.204,-0.049,-0.387,50,101,UNKNOWN,1
11810648,-9.83,-2.39,1.52,0.009,0.138,0.017,3.41,-4.22,1.14,-0.181,0.047,-0.397,50,101,UNKNOWN,1
11810663,-9.73,-2.05,1.92,0.125,-0.145,0.086,3.53,-4.2,1.16,-0.176,0.039,-0.387,50,101,UNKNOWN,1
11810768,-9.73,-2.05,1.92,0.125,-0.145,0.086,3.74,-4.22,1.07,-0.158,-0.005,-0.363,50,101,UNKNOWN,1
11810783,-9.73,-2.05,1.92,0.125,-0.145,0.086,3.74,-4.23,1.01,-0.165,-0.033,-0.374,50,101,UNKNOWN,1
11810828,-9.77,-2.12,2.01,-0.327,0.253,-0.046,3.5,-4.28,0.89,-0.194,-0.047,-0.4,50,101,UNKNOWN,1
11810843,-9.77,-2.12,2.01,-0.327,0.253,-0.046,3.43,-4.26,0.87,-0.2,-0.013,-0.41,50,101,UNKNOWN,1
11810948,-9.91,-1.56,2.43,-0.222,0.171,0.036,3.43,-4.26,1.05,-0.247,-0.012,-0.359,50,101,UNKNOWN,1
11810963,-9.91,-1.56,2.43,-0.222,0.171,0.036,3.44,-4.3,1.07,-0.247,-0.012,-0.355,50,101,UNKNOWN,1
11811008,-9.91,-1.56,2.43,-0.222,0.171,0.036,3.52,-4.23,1.11,-0.222,0.02,-0.362,50,101,UNKNOWN,1
11811023,-9.91,-1.56,2.43,-0.222,0.171,0.036,3.48,-4.23,1.14,-0.214,0.016,-0.367,50,101,UNKNOWN,1
11811068,-9.889999,-1.32,2.74,-0.213,0.143,0.015,3.45,-4.16,1.23,-0.192,0.002,-0.367,50,101,UNKNOWN,1
11811083,-9.889999,-1.32,2.74,-0.213,0.143,0.015,3.51,-4.18,1.18,-0.184,-0.007,-0.363,50,101,UNKNOWN,1
11811128,-9.88,-2.06,1.95,0.155,0.084,0.074,3.47,-4.17,1.1,-0.173,0.012,-0.356,50,101,UNKNOWN,1
11811143,-9.88,-2.06,1.95,0.155,0.084,0.074,3.52,-4.16,1.09,-0.169,0.024,-0.354,50,101,UNKNOWN,1
11811188,-9.88,-2.06,1.95,0.155,0.084,0.074,3.68,-4.15,1.11,-0.16,0.025,-0.371,50,101,UNKNOWN,1
11811203,-9.88,-2.06,1.95,0.155,0.084,0.074,3.67,-4.16,1.05,-0.155,0.016,-0.379,50,101,UNKNOWN,1
11811248,-9.79,-2.3,1.79,-0.107,0.116,0.008,3.55,-4.18,0.96,-0.154,0.001,-0.412,50,101,UNKNOWN,1
11811263,-9.79,-2.3,1.79,-0.107,0.116,0.008,3.53,-4.18,0.98,-0.157,0.017,-0.418,50,101,UNKNOWN,1
11811308,-9.79,-2.3,1.79,-0.107,0.116,0.008,3.51,-4.16,1.08,-0.158,0.027,-0.405,50,101,UNKNOWN,1
11811323,-9.79,-2.3,1.79,-0.107,0.116,0.008,3.6,-4.13,1.04,-0.16,0.008,-0.405,50,101,UNKNOWN,1
11811368,-9.61,-1.42,1.68,0.051,0.138,0.172,3.47,-4.22,1.07,-0.18,-0.029,-0.403,50,101,UNKNOWN,1
11811383,-9.61,-1.42,1.68,0.051,0.138,0.172,3.49,-4.25,1.09,-0.174,-0.008,-0.398,50,101,UNKNOWN,1
11811428,-9.61,-1.42,1.68,0.051,0.138,0.172,3.78,-4.31,0.9,-0.17,-0.019,-0.395,50,101,UNKNOWN,1
11811443,-9.61,-1.42,1.68,0.051,0.138,0.172,3.74,-4.39,0.88,-0.181,-0.052,-0.396,50,101,UNKNOWN,1
11811488,-9.889999,-1.81,2.18,0.103,0.237,0.192,3.29,-4.45,0.89,-0.202,-0.014,-0.408,50,101,UNKNOWN,1
11811503,-9.889999,-1.81,2.18,0.103,0.237,0.192,3.28,-4.41,0.9,-0.209,0.03,-0.405,50,101,UNKNOWN,1
11811548,-9.889999,-1.81,2.18,0.103,0.237,0.192,3.33,-4.36,1.01,-0.256,-0.007,-0.354,50,101,UNKNOWN,1
11811563,-9.889999,-1.81,2.18,0.103,0.237,0.192,3.22,-4.34,1.14,-0.27,-0.024,-0.33,50,101,UNKNOWN,1
11811608,-9.929999,-3.24,2.21,-0.066,0.227,-0.096,3.17,-4.3,1.15,-0.281,0.023,-0.261,50,101,UNKNOWN,1
11811668,-9.929999,-3.24,2.21,-0.066,0.227,-0.096,3.52,-4.14,1.19,-0.253,0.014,-0.247,50,101,UNKNOWN,1
11811683,-9.719999,-2.75,2.35,-0.218,-0.084,-0.171,3.51,-4.07,1.26,-0.236,0.017,-0.255,50,101,UNKNOWN,1
11811728,-9.719999,-2.75,2.35,-0.218,-0.084,-0.171,3.66,-4.04,1.18,-0.179,0.028,-0.294,50,101,UNKNOWN,1
11811788,-9.719999,-2.75,2.35,-0.218,-0.084,-0.171,3.66,-4.01,1.2,-0.135,-0.002,-0.356,50,101,UNKNOWN,1
11811803,-9.71,-1.74,1.51,-0.129,0.11,-0.063,3.68,-4,1.13,-0.123,0.012,-0.377,50,101,UNKNOWN,1
11811908,-9.71,-1.74,1.51,-0.129,0.11,-0.063,3.51,-4.28,0.85,-0.172,0.029,-0.48,50,101,UNKNOWN,1
11811923,-9.77,-2.15,2.09,0.084,0.077,0.03,3.5,-4.31,0.9,-0.186,0.043,-0.478,50,101,UNKNOWN,1
11811938,-9.77,-2.15,2.09,0.084,0.077,0.03,3.53,-4.29,0.98,-0.201,0.037,-0.471,50,101,UNKNOWN,1
11812088,-9.849999,-2.46,2.1,-0.032,0.093,-0.008,3.47,-4.36,1.09,-0.207,-0.032,-0.362,50,101,UNKNOWN,1
11812103,-9.849999,-2.46,2.1,-0.032,0.093,-0.008,3.38,-4.31,1.11,-0.205,-0.037,-0.36,50,101,UNKNOWN,1
11812118,-9.849999,-2.46,2.1,-0.032,0.093,-0.008,3.34,-4.27,1.15,-0.195,-0.027,-0.354,50,101,UNKNOWN,1
11812148,-9.849999,-2.46,2.1,-0.032,0.093,-0.008,3.52,-4.25,1.07,-0.185,0,-0.34,50,101,UNKNOWN,1
11812163,-9.849999,-2.46,2.1,-0.032,0.093,-0.008,3.59,-4.24,1.11,-0.185,-0.008,-0.334,50,101,UNKNOWN,1
11812208,-9.77,-2.37,2.08,-0.028,0.096,-0.003,3.54,-4.17,1.09,-0.192,-0.035,-0.341,50,101,UNKNOWN,1
11812223,-9.77,-2.37,2.08,-0.028,0.096,-0.003,3.54,-4.21,1.05,-0.191,-0.016,-0.344,50,101,UNKNOWN,1
11812268,-9.91,-2.41,1.98,-0.209,0.138,-0.03,3.58,-4.19,1.06,-0.2,0.021,-0.36,50,101,UNKNOWN,1
11812283,-9.91,-2.41,1.98,-0.209,0.138,-0.03,3.59,-4.19,1.11,-0.204,0.027,-0.364,50,101,UNKNOWN,1
11812328,-9.91,-2.41,1.98,-0.209,0.138,-0.03,3.53,-4.16,1.11,-0.208,0.031,-0.373,50,101,UNKNOWN,1
11812343,-9.91,-2.41,1.98,-0.209,0.138,-0.03,3.52,-4.16,1.12,-0.208,0.031,-0.378,50,101,UNKNOWN,1
11812448,-9.78,-2.72,1.97,-0.152,0.101,-0.031,3.42,-4.26,0.96,-0.202,0.037,-0.38,50,101,UNKNOWN,1
11812463,-9.78,-2.72,1.97,-0.152,0.101,-0.031,3.41,-4.26,1.03,-0.198,0.054,-0.375,50,101,UNKNOWN,1
11812478,-9.78,-2.72,1.97,-0.152,0.101,-0.031,3.45,-4.24,1.07,-0.188,0.065,-0.372,50,101,UNKNOWN,1
11812508,-9.71,-2.34,1.91,-0.376,0.178,-0.107,3.61,-4.2,1.09,-0.176,0.036,-0.367,50,101,UNKNOWN,1
11812523,-9.71,-2.34,1.91,-0.376,0.178,-0.107,3.61,-4.21,1.07,-0.175,-0.003,-0.365,50,101,UNKNOWN,1
11812568,-9.71,-2.34,1.91,-0.376,0.178,-0.107,3.6,-4.22,0.97,-0.162,-0.026,-0.375,50,101,UNKNOWN,1
11812583,-9.71,-2.34,1.91,-0.376,0.178,-0.107,3.6,-4.21,0.96,-0.164,-0.022,-0.379,50,101,UNKNOWN,1
11812628,-9.83,-2.29,1.83,-0.063,0.119,0.011,3.58,-4.22,0.99,-0.191,-0.019,-0.38,50,101,UNKNOWN,1
11812643,-9.83,-2.29,1.83,-0.063,0.119,0.011,3.56,-4.2,0.98,-0.197,-0.012,-0.377,50,101,UNKNOWN,1
11812748,-9.809999,-2.67,2.13,-0.027,0.119,0.029,3.65,-4.18,1.04,-0.209,-0.046,-0.414,50,101,UNKNOWN,1
11812808,-9.809999,-2.67,2.13,-0.027,0.119,0.029,3.51,-4.28,1.04,-0.225,-0.008,-0.416,50,101,UNKNOWN,1
11812823,-9.929999,-2.33,1.77,-0.087,0.093,-0.006,3.42,-4.25,1.06,-0.232,-0.01,-0.406,50,101,UNKNOWN,1
11812868,-9.929999,-2.33,1.77,-0.087,0.093,-0.006,3.38,-4.26,1.12,-0.236,0.007,-0.375,50,101,UNKNOWN,1
11812883,-9.929999,-2.33,1.77,-0.087,0.093,-0.006,3.38,-4.25,1.18,-0.231,0.016,-0.368,50,101,UNKNOWN,1
11812928,-9.929999,-2.33,1.77,-0.087,0.093,-0.006,3.52,-4.2,1.18,-0.198,0.003,-0.361,50,101,UNKNOWN,1
11812943,-9.719999,-2.4,1.78,-0.148,0.134,0.008,3.57,-4.23,1.12,-0.186,-0.017,-0.362,50,101,UNKNOWN,1
11812988,-9.719999,-2.4,1.78,-0.148,0.134,0.008,3.46,-4.27,0.96,-0.177,-0.033,-0.372,50,101,UNKNOWN,1
11813048,-9.719999,-2.4,1.78,-0.148,0.134,0.008,3.52,-4.21,1.03,-0.187,0.008,-0.361,50,101,UNKNOWN,1
11813063,-9.91,-2.01,1.78,-0.111,0.143,0.028,3.43,-4.2,1.05,-0.199,-0.007,-0.356,50,101,UNKNOWN,1
11813108,-9.91,-2.01,1.78,-0.111,0.143,0.028,3.43,-4.1,1.08,-0.208,0.01,-0.331,50,101,UNKNOWN,1
11813123,-9.91,-2.01,1.78,-0.111,0.143,0.028,3.53,-4.16,1.01,-0.207,0.002,-0.332,50,101,UNKNOWN,1
11813168,-9.91,-2.01,1.78,-0.111,0.143,0.028,3.51,-4.14,0.97,-0.214,-0.003,-0.341,50,101,UNKNOWN,1
11813183,-9.929999,-2.47,1.94,-0.037,0.082,-0.007,3.55,-4.14,1,-0.209,0.004,-0.348,50,101,UNKNOWN,1
11813228,-9.929999,-2.47,1.94,-0.037,0.082,-0.007,3.58,-4.18,0.94,-0.205,-0.024,-0.371,50,101,UNKNOWN,1
11813243,-9.929999,-2.47,1.94,-0.037,0.082,-0.007,3.48,-4.2,0.94,-0.21,-0.023,-0.373,50,101,UNKNOWN,1
11813288,-9.929999,-2.47,1.94,-0.037,0.082,-0.007,3.47,-4.14,1.02,-0.204,-0.002,-0.374,50,101,UNKNOWN,1
11813303,-9.929999,-2.47,1.94,-0.037,0.082,-0.007,3.5,-4.14,1,-0.204,-0.013,-0.374,50,101,UNKNOWN,1
11813348,-9.719999,-2.21,1.78,-0.068,0.115,0.007,3.33,-4.17,0.98,-0.214,-0.034,-0.378,50,101,UNKNOWN,1
11813363,-9.719999,-2.21,1.78,-0.068,0.115,0.007,3.31,-4.11,1.05,-0.207,-0.002,-0.381,50,101,UNKNOWN,1
11813408,-9.71,-2.22,1.83,-0.073,0.172,0.04,3.57,-4.24,1.01,-0.206,-0.021,-0.368,50,101,UNKNOWN,1
11813468,-9.71,-2.22,1.83,-0.073,0.172,0.04,3.41,-4.2,0.98,-0.192,-0.019,-0.379,50,101,UNKNOWN,1
11813483,-9.71,-2.22,1.83,-0.073,0.172,0.04,3.43,-4.23,1.01,-0.191,-0.008,-0.381,50,101,UNKNOWN,1
11813528,-9.849999,-2.13,2.08,-0.192,0.19,0.006,3.42,-4.16,1.02,-0.19,-0.02,-0.379,50,101,UNKNOWN,1
11813543,-9.849999,-2.13,2.08,-0.192,0.19,0.006,3.4,-4.18,1.03,-0.191,-0.023,-0.377,50,101,UNKNOWN,1
11813588,-9.849999,-2.13,2.08,-0.192,0.19,0.006,3.32,-4.17,1.01,-0.197,-0.01,-0.368,50,101,UNKNOWN,1
11813603,-9.849999,-2.13,2.08,-0.192,0.19,0.006,3.37,-4.16,1.02,-0.197,-0.003,-0.366,50,101,UNKNOWN,1
11813648,-9.55,-2.35,2.01,-0.116,0.14,0.006,3.51,-4.21,0.95,-0.199,-0.024,-0.361,50,101,UNKNOWN,1
11813663,-9.55,-2.35,2.01,-0.116,0.14,0.006,3.46,-4.23,0.94,-0.203,-0.033,-0.364,50,101,UNKNOWN,1
11813708,-9.55,-2.35,2.01,-0.116,0.14,0.006,3.36,-4.18,1.03,-0.19,0.014,-0.367,50,101,UNKNOWN,1
11813723,-9.55,-2.35,2.01,-0.116,0.14,0.006,3.41,-4.16,1.02,-0.189,0.011,-0.364,50,101,UNKNOWN,1
11813768,-9.6,-2.34,1.99,-0.329,0.226,-0.034,3.43,-4.19,1.08,-0.177,-0.033,-0.361,50,101,UNKNOWN,1
11813783,-9.6,-2.34,1.99,-0.329,0.226,-0.034,3.38,-4.16,1.03,-0.174,-0.034,-0.359,50,101,UNKNOWN,1
11813828,-9.6,-2.34,1.99,-0.329,0.226,-0.034,3.39,-4.24,0.97,-0.171,-0.013,-0.367,50,101,UNKNOWN,1
11813843,-9.6,-2.34,1.99,-0.329,0.226,-0.034,3.37,-4.23,0.93,-0.17,0.002,-0.371,50,101,UNKNOWN,1
11814008,-9.469999,-2.56,2.64,-0.188,0.061,-0.082,3.35,-4.2,0.95,-0.202,0.023,-0.38,50,101,UNKNOWN,1
11814023,-9.469999,-2.56,2.64,-0.188,0.061,-0.082,3.34,-4.2,0.96,-0.209,0.009,-0.374,50,101,UNKNOWN,1
11814038,-9.469999,-2.56,2.64,-0.188,0.061,-0.082,3.27,-4.17,1,-0.218,0.007,-0.367,50,101,UNKNOWN,1
11814068,-9.469999,-2.56,2.64,-0.188,0.061,-0.082,3.26,-4.09,1.11,-0.216,0.025,-0.349,50,101,UNKNOWN,1
11814083,-9.76,-1.64,0.81,0.072,0.087,-0.002,3.32,-4.13,1.07,-0.211,0.022,-0.343,50,101,UNKNOWN,1
11814128,-9.76,-1.64,0.81,0.072,0.087,-0.002,3.37,-4.2,1.06,-0.207,-0.017,-0.359,50,101,UNKNOWN,1
11814143,-9.76,-1.64,0.81,0.072,0.087,-0.002,3.29,-4.18,1.06,-0.199,0.004,-0.365,50,101,UNKNOWN,1
11814188,-9.76,-1.64,0.81,0.072,0.087,-0.002,3.57,-4.19,1,-0.184,0.038,-0.365,50,101,UNKNOWN,1
11814203,-9.76,-1.64,0.81,0.072,0.087,-0.002,3.56,-4.2,1.02,-0.19,0.01,-0.363,50,101,UNKNOWN,1
11814248,-9.67,-1.95,1.45,-0.112,0.25,0.03,3.27,-4.16,1.07,-0.18,0.053,-0.372,50,101,UNKNOWN,1
11814263,-9.67,-1.95,1.45,-0.112,0.25,0.03,3.38,-4.15,1.02,-0.175,0.073,-0.373,50,101,UNKNOWN,1
11814308,-9.67,-1.95,1.45,-0.112,0.25,0.03,3.54,-4.15,1.04,-0.17,0.016,-0.382,50,101,UNKNOWN,1
11814323,-9.28,-1.55,1.35,-0.201,0.349,0.232,3.44,-4.12,1.02,-0.167,0.007,-0.383,50,101,UNKNOWN,1
11814368,-9.28,-1.55,1.35,-0.201,0.349,0.232,3.52,-4.27,0.95,-0.162,0.023,-0.382,50,101,UNKNOWN,1
11814383,-9.28,-1.55,1.35,-0.201,0.349,0.232,3.44,-4.29,0.91,-0.168,0.011,-0.382,50,101,UNKNOWN,1
11814428,-9.28,-1.55,1.35,-0.201,0.349,0.232,3.38,-4.28,0.94,-0.181,0.041,-0.371,50,101,UNKNOWN,1
11814443,-9.15,-2.31,1.83,0.034,0.258,0.265,3.41,-4.3,0.92,-0.185,0.039,-0.367,50,101,UNKNOWN,1
11814488,-9.15,-2.31,1.83,0.034,0.258,0.265,3.39,-4.32,0.9,-0.201,0.001,-0.358,50,101,UNKNOWN,1
11814503,-9.15,-2.31,1.83,0.034,0.258,0.265,3.27,-4.35,0.87,-0.206,0.004,-0.352,50,101,UNKNOWN,1
11814548,-9.5,-2.58,1.96,-0.234,0.113,0.022,3.19,-4.22,1.09,-0.219,0.067,-0.33,50,101,UNKNOWN,1
11814563,-9.5,-2.58,1.96,-0.234,0.113,0.022,3.28,-4.19,1.07,-0.219,0.077,-0.316,50,101,UNKNOWN,1
11814608,-9.5,-2.58,1.96,-0.234,0.113,0.022,3.47,-4.25,1.16,-0.219,0.008,-0.289,50,101,UNKNOWN,1
11814623,-9.5,-2.58,1.96,-0.234,0.113,0.022,3.36,-4.2,1.23,-0.21,0.019,-0.294,50,101,UNKNOWN,1
11814668,-8.95,-1.08,1.24,-0.087,-0.113,-0.012,3.61,-4.06,1.4,-0.133,0.116,-0.316,50,101,UNKNOWN,1
11814683,-8.95,-1.08,1.24,-0.087,-0.113,-0.012,3.87,-4.05,1.4,-0.114,0.074,-0.328,50,101,UNKNOWN,1
