timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label,activity_label
67252,-0.02,-0.07,0.02,-0.002,-0.002,0.002,2.73,2.56,19.11,0.359,-0.015,-0.069,0,0,UNKNOWN,0
67267,-0.02,-0.07,0.02,-0.002,-0.002,0.002,2.75,2.53,19.08,0.359,-0.022,-0.067,0,0,UNKNOWN,0
67282,-0.02,-0.07,0.02,-0.002,-0.002,0.002,2.74,2.53,19.01,0.36,-0.019,-0.066,0,0,UNKNOWN,0
67297,-0.03,0,-0.03,0.002,-0.001,-0.001,2.73,2.54,19.09,0.36,-0.014,-0.068,0,0,UNKNOWN,0
67342,-0.03,0,-0.03,0.002,-0.001,-0.001,2.75,2.52,19.06,0.359,-0.015,-0.067,0,0,UNKNOWN,0
67357,-0.03,0,-0.03,0.002,-0.001,-0.001,2.73,2.53,19.12,0.359,-0.017,-0.067,0,0,UNKNOWN,0
67372,-0.03,0,-0.03,0.002,-0.001,-0.001,2.71,2.54,19.07,0.358,-0.02,-0.067,0,0,UNKNOWN,0
67387,-0.03,0,-0.03,0.002,-0.001,-0.001,2.73,2.54,19.06,0.358,-0.016,-0.07,0,0,UNKNOWN,0
67402,-0.03,0,-0.03,0.002,-0.001,-0.001,2.75,2.55,19.12,0.36,-0.017,-0.069,0,0,UNKNOWN,0
67417,-0.04,-0.01,-0.01,0.005,0,0.002,2.74,2.55,19.07,0.358,-0.021,-0.066,0,0,UNKNOWN,0
67432,-0.04,-0.01,-0.01,0.005,0,0.002,2.74,2.56,19.04,0.359,-0.019,-0.066,0,0,UNKNOWN,0
67447,-0.04,-0.01,-0.01,0.005,0,0.002,2.73,2.54,19.06,0.36,-0.018,-0.067,0,0,UNKNOWN,0
67462,-0.04,-0.01,-0.01,0.005,0,0.002,2.75,2.52,19.04,0.359,-0.019,-0.069,0,0,UNKNOWN,0
67477,-0.04,-0.01,-0.01,0.005,0,0.002,2.74,2.5,19.04,0.359,-0.021,-0.068,0,0,UNKNOWN,0
67492,-0.04,-0.01,-0.01,0.005,0,0.002,2.74,2.54,19.07,0.359,-0.017,-0.068,0,0,UNKNOWN,0
67507,-0.02,-0.01,0.04,0.004,0,-0.001,2.73,2.55,19.09,0.359,-0.016,-0.066,0,0,UNKNOWN,0
67522,-0.02,-0.01,0.04,0.004,0,-0.001,2.74,2.55,19.06,0.358,-0.016,-0.068,0,0,UNKNOWN,0
67582,-0.02,-0.01,0.04,0.004,0,-0.001,2.74,2.53,19.06,0.359,-0.02,-0.066,0,0,UNKNOWN,0
67597,-0.02,-0.01,0.04,0.004,0,-0.001,2.72,2.54,19.06,0.358,-0.017,-0.068,0,0,UNKNOWN,0
67612,-0.02,-0.01,0.04,0.004,0,-0.001,2.72,2.55,19.11,0.358,-0.017,-0.07,0,0,UNKNOWN,0
67627,0.01,-0.03,-0.01,0.002,0,0.002,2.73,2.53,19.09,0.358,-0.02,-0.068,0,0,UNKNOWN,0
67642,0.01,-0.03,-0.01,0.002,0,0.002,2.76,2.54,19.06,0.36,-0.019,-0.067,0,0,UNKNOWN,0
67657,0.01,-0.03,-0.01,0.002,0,0.002,2.74,2.54,19.08,0.357,-0.016,-0.067,0,0,UNKNOWN,0
67672,0.01,-0.03,-0.01,0.002,0,0.002,2.75,2.54,19.08,0.358,-0.019,-0.068,0,0,UNKNOWN,0
67687,0.01,-0.03,-0.01,0.002,0,0.002,2.75,2.52,19.07,0.358,-0.019,-0.069,0,0,UNKNOWN,0
67702,0.01,-0.03,-0.01,0.002,0,0.002,2.76,2.56,19.07,0.358,-0.015,-0.069,0,0,UNKNOWN,0
67717,0.01,-0.03,-0.01,0.002,0,0.002,2.75,2.54,19.1,0.358,-0.016,-0.067,0,0,UNKNOWN,0
67732,0.01,-0.03,-0.01,0.002,0,0.002,2.73,2.54,19.06,0.359,-0.02,-0.066,0,0,UNKNOWN,0
67747,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.71,2.54,19.07,0.359,-0.016,-0.068,0,0,UNKNOWN,0
67762,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.74,2.52,19.06,0.359,-0.017,-0.068,0,0,UNKNOWN,0
67777,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.75,2.56,19.09,0.359,-0.019,-0.067,0,0,UNKNOWN,0
67792,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.74,2.54,19.08,0.357,-0.02,-0.066,0,0,UNKNOWN,0
67807,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.71,2.53,19.06,0.359,-0.021,-0.068,0,0,UNKNOWN,0
67822,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.76,2.49,19.07,0.36,-0.021,-0.069,0,0,UNKNOWN,0
67837,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.74,2.55,19.07,0.36,-0.017,-0.069,0,0,UNKNOWN,0
67852,-0.02,-0.02,-0.04,-0.007,0,-0.001,2.67,2.5,19.05,0.359,-0.014,-0.068,0,0,UNKNOWN,0
67882,-0.02,-0.05,-0.03,-0.006,0.001,0.004,2.74,2.55,19.06,0.357,-0.02,-0.067,0,0,UNKNOWN,0
67897,-0.02,-0.05,-0.03,-0.006,0.001,0.004,2.76,2.58,19.08,0.359,-0.016,-0.069,0,0,UNKNOWN,0
67912,-0.02,-0.05,-0.03,-0.006,0.001,0.004,2.79,2.52,19.07,0.36,-0.014,-0.069,0,0,UNKNOWN,0
67927,-0.02,-0.05,-0.03,-0.006,0.001,0.004,2.74,2.56,19.07,0.358,-0.021,-0.067,0,0,UNKNOWN,0
67942,-0.02,-0.05,-0.03,-0.006,0.001,0.004,2.74,2.54,19.05,0.359,-0.02,-0.065,0,0,UNKNOWN,0
67957,-0.02,-0.05,-0.03,-0.006,0.001,0.004,2.74,2.56,19.06,0.361,-0.016,-0.067,0,0,UNKNOWN,0
67972,-0.02,-0.05,-0.03,-0.006,0.001,0.004,2.72,2.54,19.08,0.359,-0.019,-0.069,0,0,UNKNOWN,0
67987,-0.04,-0.06,0.01,0.003,0,0,2.74,2.52,19.1,0.36,-0.02,-0.068,0,0,UNKNOWN,0
68002,-0.04,-0.06,0.01,0.003,0,0,2.74,2.53,19.08,0.36,-0.016,-0.068,0,0,UNKNOWN,0
68017,-0.04,-0.06,0.01,0.003,0,0,2.73,2.56,19.09,0.358,-0.019,-0.066,0,0,UNKNOWN,0
68032,-0.04,-0.06,0.01,0.003,0,0,2.73,2.54,19.04,0.36,-0.02,-0.067,0,0,UNKNOWN,0
68047,-0.04,-0.06,0.01,0.003,0,0,2.74,2.55,19.02,0.36,-0.019,-0.069,0,0,UNKNOWN,0
68092,-0.01,-0.04,0.03,0,0.001,0.001,2.72,2.54,19.05,0.359,-0.02,-0.066,0,0,UNKNOWN,0
68107,-0.01,-0.04,0.03,0,0.001,0.001,2.72,2.52,19.07,0.359,-0.016,-0.069,0,0,UNKNOWN,0
68137,-0.01,-0.04,0.03,0,0.001,0.001,2.74,2.53,19.07,0.359,-0.022,-0.067,0,0,UNKNOWN,0
68152,-0.01,-0.04,0.03,0,0.001,0.001,2.77,2.55,19.07,0.359,-0.016,-0.069,0,0,UNKNOWN,0
68197,-0.01,-0.04,0.03,0,0.001,0.001,2.73,2.53,19.06,0.36,-0.017,-0.071,0,0,UNKNOWN,0
68212,-0.01,-0.03,-0.05,-0.001,-0.002,-0.002,2.74,2.56,19.11,0.358,-0.019,-0.069,0,0,UNKNOWN,0
68257,-0.01,-0.03,-0.05,-0.001,-0.002,-0.002,2.73,2.56,19.08,0.358,-0.019,-0.067,0,0,UNKNOWN,0
68272,-0.01,-0.03,-0.05,-0.001,-0.002,-0.002,2.71,2.53,19.04,0.359,-0.02,-0.067,0,0,UNKNOWN,0
68317,-0.01,-0.03,-0.05,-0.001,-0.002,-0.002,2.73,2.55,19.1,0.357,-0.002,-0.069,0,0,UNKNOWN,0
68332,-0.02,-0.05,0.08,0.001,0.001,0.002,2.74,2.52,19.05,0.359,-0.027,-0.067,0,0,UNKNOWN,0
68377,-0.02,-0.05,0.08,0.001,0.001,0.002,2.73,2.5,18.97,0.357,-0.039,-0.062,0,0,UNKNOWN,0
68437,0.04,-0.04,0.19,-0.007,0,0.005,2.74,2.51,19.01,0.36,-0.014,-0.07,0,0,UNKNOWN,0
68452,0.04,-0.04,0.19,-0.007,0,0.005,2.74,2.56,19.15,0.36,-0.01,-0.068,0,0,UNKNOWN,0
68497,0.04,-0.04,0.19,-0.007,0,0.005,2.77,2.53,19.14,0.362,-0.007,-0.072,0,0,UNKNOWN,0
68512,0.04,-0.04,0.19,-0.007,0,0.005,2.76,2.57,19.15,0.358,-0.02,-0.066,0,0,UNKNOWN,0
68557,-0.03,-0.03,-0.05,-0.003,-0.002,0.003,2.75,2.55,19.17,0.359,-0.014,-0.069,0,0,UNKNOWN,0
68572,-0.03,-0.03,-0.05,-0.003,-0.002,0.003,2.73,2.53,19,0.359,-0.026,-0.068,0,0,UNKNOWN,0
68617,-0.03,-0.03,-0.05,-0.003,-0.002,0.003,2.72,2.54,19.09,0.358,-0.027,-0.066,0,0,UNKNOWN,0
68632,-0.03,-0.03,-0.05,-0.003,-0.002,0.003,2.73,2.53,19.01,0.357,-0.015,-0.069,0,0,UNKNOWN,0
68677,0,-0.02,0.02,0.001,0.001,0.002,2.71,2.53,19.08,0.356,-0.021,-0.065,0,0,UNKNOWN,0
68692,0,-0.02,0.02,0.001,0.001,0.002,2.73,2.54,19.02,0.361,-0.017,-0.067,0,0,UNKNOWN,0
68737,0,-0.02,0.02,0.001,0.001,0.002,2.75,2.54,19.07,0.359,-0.021,-0.065,0,0,UNKNOWN,0
68752,0,-0.02,0.02,0.001,0.001,0.002,2.73,2.52,19.06,0.359,-0.017,-0.066,0,0,UNKNOWN,0
68857,0,-0.05,-0.04,0,0.002,0.002,2.75,2.56,19.1,0.359,-0.018,-0.071,0,0,UNKNOWN,0
68872,0,-0.05,-0.04,0,0.002,0.002,2.75,2.54,19.06,0.358,-0.021,-0.068,0,0,UNKNOWN,0
68887,0.02,-0.01,0.02,-0.003,-0.002,0.002,2.73,2.51,19.05,0.359,-0.015,-0.068,0,0,UNKNOWN,0
68917,0.02,-0.01,0.02,-0.003,-0.002,0.002,2.82,2.56,19.05,0.364,-0.016,-0.068,0,0,UNKNOWN,0
