timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label,activity_label
43859,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.99,-6.68,-0.86,2.898,1.295,2.124,74,3,UNKNOWN,1
43874,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.73,-6.76,-1.22,2.715,1.481,2.011,74,3,UNKNOWN,1
43889,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.36,-6.57,-1.44,2.46,1.662,1.823,74,3,UNKNOWN,1
43904,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.86,-6.01,-1.37,2.139,1.747,1.588,74,3,UNKNOWN,1
43919,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.4,-5.33,-1.23,1.775,1.646,1.329,74,3,UNKNOWN,1
43934,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.37,-4.64,-0.97,1.412,1.454,1.042,74,3,UNKNOWN,1
43949,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.58,-3.82,-0.49,1.086,1.271,0.748,74,3,UNKNOWN,1
43964,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.93,-3.17,-0.03,0.833,1.186,0.444,74,3,UNKNOWN,1
43979,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.85,-2.51,0.42,0.682,1.405,0.121,74,3,UNKNOWN,1
43994,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.32,-2.1,0.84,0.609,1.779,-0.132,74,3,UNKNOWN,1
44009,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.7,-1.85,1.03,0.558,2.283,-0.357,74,3,UNKNOWN,1
44024,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.79,-1.67,1.21,0.504,2.873,-0.53,74,3,UNKNOWN,1
44039,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.57,-1.55,1.37,0.442,3.467,-0.668,74,3,UNKNOWN,1
44054,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.14,-1.52,1.44,0.372,3.982,-0.779,74,3,UNKNOWN,1
44069,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.52,-1.58,1.49,0.288,4.371,-0.859,74,3,UNKNOWN,1
44084,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.76,-1.64,1.69,0.174,4.402,-0.911,74,3,UNKNOWN,1
44099,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.94,-1.52,1.92,0.045,4.402,-0.931,74,3,UNKNOWN,1
44114,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.3,-1.29,2.1,-0.053,4.402,-0.934,74,3,UNKNOWN,1
44129,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.63,-1.06,2.19,-0.131,4.158,-0.915,74,3,UNKNOWN,1
44144,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.31,-0.81,2.29,-0.183,3.773,-0.89,74,3,UNKNOWN,1
44159,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.01,-0.76,2.22,-0.185,3.265,-0.84,74,3,UNKNOWN,1
44174,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.83,-0.83,2.13,-0.188,2.708,-0.785,74,3,UNKNOWN,1
44189,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.87,-0.84,2.12,-0.218,2.12,-0.74,74,3,UNKNOWN,1
44204,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.32,-0.68,2,-0.221,1.618,-0.708,74,3,UNKNOWN,1
44219,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.83,-0.45,1.78,-0.159,1.297,-0.704,74,3,UNKNOWN,1
44234,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.22,-0.71,1.4,-0.08,1.106,-0.706,74,3,UNKNOWN,1
44249,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.37,-0.89,1.04,-0.027,1.263,-0.796,74,3,UNKNOWN,1
44264,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.88,-0.7,1.19,0.083,1.603,-0.826,74,3,UNKNOWN,1
44279,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3,-1.02,1.39,0.185,1.794,-0.854,74,3,UNKNOWN,1
44294,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.19,-1.29,1.56,0.213,1.737,-0.884,74,3,UNKNOWN,1
44309,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.19,-1.44,1.58,0.221,1.605,-0.937,74,3,UNKNOWN,1
44324,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.63,-1.36,0.99,0.29,1.625,-1.074,74,3,UNKNOWN,1
44339,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.42,-1.54,1.35,0.302,1.644,-1.071,74,3,UNKNOWN,1
44354,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.31,-1.69,1.33,0.336,1.611,-1.129,74,3,UNKNOWN,1
44369,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.04,-1.62,1.57,0.354,1.517,-1.142,74,3,UNKNOWN,1
44384,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.65,-1.71,1.74,0.38,1.289,-1.151,74,3,UNKNOWN,1
44399,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.57,-1.66,1.78,0.361,0.989,-1.155,74,3,UNKNOWN,1
44414,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.66,-1.68,1.73,0.347,0.655,-1.137,74,3,UNKNOWN,1
44429,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.62,-1.64,1.74,0.326,0.362,-1.117,74,3,UNKNOWN,1
44444,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.85,-1.68,1.64,0.284,0.103,-1.081,74,3,UNKNOWN,1
44459,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.26,-1.46,1.69,0.258,-0.041,-1.05,74,3,UNKNOWN,1
44474,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.3,-1.25,1.75,0.201,-0.169,-0.941,74,3,UNKNOWN,1
44489,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.17,-1.13,1.72,0.223,-0.294,-0.921,74,3,UNKNOWN,1
44504,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.11,-1.07,1.75,0.139,-0.515,-0.794,74,3,UNKNOWN,1
44519,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.99,-0.86,1.96,0.062,-0.795,-0.68,74,3,UNKNOWN,1
44534,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.7,-0.85,2.21,-0.001,-1.165,-0.533,74,3,UNKNOWN,1
44549,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.45,-0.79,2.39,-0.095,-1.659,-0.383,74,3,UNKNOWN,1
44564,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.28,-0.62,2.63,-0.209,-2.273,-0.196,74,3,UNKNOWN,1
44579,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.71,-0.43,2.64,-0.298,-2.833,-0.037,74,3,UNKNOWN,1
44594,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.27,-0.18,2.53,-0.342,-3.228,0.129,74,3,UNKNOWN,1
44609,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.78,-0.16,2.38,-0.346,-3.486,0.294,74,3,UNKNOWN,1
44624,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.4,-0.19,2.08,-0.327,-3.58,0.445,74,3,UNKNOWN,1
44639,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.92,-0.29,1.78,-0.302,-3.507,0.586,74,3,UNKNOWN,1
44654,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.44,-0.3,1.51,-0.251,-3.266,0.689,75,3,UNKNOWN,1
44670,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.99,-0.23,1.21,-0.157,-2.828,0.769,75,3,UNKNOWN,1
44685,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.5,-0.54,1.4,-0.085,-2.439,0.867,75,3,UNKNOWN,1
44700,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.34,-0.61,1.27,0.025,-2.172,0.887,75,3,UNKNOWN,1
44715,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.65,-0.9,1.53,0.093,-2.146,1.001,75,3,UNKNOWN,1
44730,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.39,-1.19,1.42,0.121,-2.214,1.023,75,3,UNKNOWN,1
44745,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-3.95,-1.09,1.15,0.167,-2.151,1.025,75,3,UNKNOWN,1
44760,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-4.28,-0.95,0.93,0.266,-1.892,0.999,75,3,UNKNOWN,1
44775,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-3.66,-1.26,1.03,0.373,-1.83,1.03,75,3,UNKNOWN,1
44790,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-3.95,-1.58,0.86,0.408,-1.795,0.975,75,3,UNKNOWN,1
44805,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-4.38,-1.59,0.63,0.418,-1.637,0.953,75,3,UNKNOWN,1
44820,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-4.57,-1.5,0.56,0.444,-1.372,0.881,75,3,UNKNOWN,1
44835,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-4.71,-1.51,0.52,0.482,-1.063,0.801,75,3,UNKNOWN,1
44850,-2.51,-37.69,14.49,-1.811,7.941,-0.93,-4.44,-1.6,0.56,0.504,-0.825,0.744,75,3,UNKNOWN,1
44865,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.21,-1.62,0.6,0.486,-0.697,0.691,75,3,UNKNOWN,1
44880,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.9,-1.75,0.56,0.444,-0.686,0.661,75,3,UNKNOWN,1
44895,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.15,-1.75,0.43,0.403,-0.616,0.578,75,3,UNKNOWN,1
44910,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.43,-1.79,0.31,0.371,-0.437,0.508,75,3,UNKNOWN,1
44925,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.52,-1.79,0.32,0.341,-0.209,0.438,75,3,UNKNOWN,1
44940,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.6,-1.81,0.31,0.305,0.019,0.377,75,3,UNKNOWN,1
44955,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.96,-1.72,0.16,0.273,0.337,0.282,75,3,UNKNOWN,1
44970,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.15,-1.53,0.19,0.269,0.781,0.186,75,3,UNKNOWN,1
44985,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.16,-1.73,0.49,0.244,0.958,0.148,75,3,UNKNOWN,1
45000,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.22,-1.71,0.38,0.172,1.038,0.055,75,3,UNKNOWN,1
45015,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.1,-1.65,0.44,0.11,1.16,0.003,75,3,UNKNOWN,1
45030,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.01,-1.59,0.57,0.066,1.274,-0.063,75,3,UNKNOWN,1
45045,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.14,-1.48,0.62,0.031,1.419,-0.13,75,3,UNKNOWN,1
45060,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.12,-1.38,0.76,0.017,1.568,-0.188,75,3,UNKNOWN,1
45075,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.61,-1.48,0.88,-0.007,1.573,-0.221,75,3,UNKNOWN,1
45090,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.58,-1.48,0.87,-0.049,1.507,-0.275,75,3,UNKNOWN,1
45105,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.58,-1.44,0.93,-0.081,1.454,-0.31,75,3,UNKNOWN,1
45120,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.3,-1.47,1,-0.106,1.35,-0.335,75,3,UNKNOWN,1
45135,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.3,-1.36,1.08,-0.136,1.22,-0.354,75,3,UNKNOWN,1
45150,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.35,-1.31,1.03,-0.15,1.106,-0.364,75,3,UNKNOWN,1
45165,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.4,-1.31,0.99,-0.152,1.022,-0.375,75,3,UNKNOWN,1
45180,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.43,-1.37,0.96,-0.154,0.946,-0.383,75,3,UNKNOWN,1
45195,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.47,-1.4,0.97,-0.173,0.873,-0.392,75,3,UNKNOWN,1
45210,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.43,-1.31,1.07,-0.195,0.799,-0.399,75,3,UNKNOWN,1
45225,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.43,-1.24,1.08,-0.203,0.714,-0.403,75,3,UNKNOWN,1
45615,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.52,-1,0.92,0.085,0.2,0.213,75,3,UNKNOWN,1
45630,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.46,-1,0.96,0.104,0.178,0.238,75,3,UNKNOWN,1
45645,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.38,-0.98,0.95,0.121,0.146,0.26,75,3,UNKNOWN,1
45660,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.39,-0.99,0.88,0.144,0.118,0.278,76,3,UNKNOWN,1
45675,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.41,-1.07,0.89,0.166,0.094,0.293,76,3,UNKNOWN,1
45691,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.37,-1.18,0.81,0.183,0.066,0.301,76,3,UNKNOWN,1
45707,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.41,-1.29,0.71,0.189,0.049,0.312,76,3,UNKNOWN,1
45723,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.4,-1.32,0.69,0.182,0.036,0.314,76,3,UNKNOWN,1
45738,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.39,-1.27,0.7,0.176,0.026,0.313,76,3,UNKNOWN,1
45753,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.39,-1.26,0.66,0.171,0.025,0.301,76,3,UNKNOWN,1
45768,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.38,-1.3,0.69,0.163,0.029,0.283,76,3,UNKNOWN,1
45783,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.39,-1.31,0.67,0.152,0.036,0.262,76,3,UNKNOWN,1
45798,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.37,-1.36,0.66,0.139,0.042,0.234,76,3,UNKNOWN,1
45813,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.36,-1.43,0.64,0.121,0.045,0.205,76,3,UNKNOWN,1
45828,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.36,-1.36,0.61,0.102,0.056,0.174,76,3,UNKNOWN,1
46278,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.78,-0.99,0.93,-0.094,0.072,-0.172,76,3,UNKNOWN,1
46293,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.77,-1.07,0.95,-0.084,0.103,-0.169,76,3,UNKNOWN,1
46308,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.78,-1.07,0.99,-0.069,0.128,-0.161,76,3,UNKNOWN,1
46323,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.65,-1.11,1.14,-0.047,0.131,-0.145,76,3,UNKNOWN,1
46338,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.66,-1.2,1.11,-0.024,0.117,-0.129,76,3,UNKNOWN,1
46353,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.6,-1.31,1.14,0.002,0.1,-0.111,76,3,UNKNOWN,1
46368,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.52,-1.39,1.16,0.026,0.052,-0.092,76,3,UNKNOWN,1
46383,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.56,-1.47,1.07,0.046,-0.012,-0.071,76,3,UNKNOWN,1
46398,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.51,-1.45,0.95,0.054,-0.086,-0.04,76,3,UNKNOWN,1
46413,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.53,-1.32,0.77,0.059,-0.167,-0.012,76,3,UNKNOWN,1
46428,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.62,-1.15,0.67,0.06,-0.229,0.016,76,3,UNKNOWN,1
46443,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.68,-1.05,0.65,0.058,-0.266,0.034,76,3,UNKNOWN,1
46458,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.79,-0.93,0.63,0.04,-0.272,0.049,76,3,UNKNOWN,1
46473,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.83,-0.87,0.59,0.019,-0.243,0.057,76,3,UNKNOWN,1
46488,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.92,-0.82,0.56,-0.003,-0.182,0.065,76,3,UNKNOWN,1
46938,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.67,-1.22,0.63,-0.022,-0.093,-0.119,77,3,UNKNOWN,1
46953,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.7,-1.25,0.64,-0.029,-0.077,-0.115,77,3,UNKNOWN,1
46968,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.74,-1.26,0.62,-0.041,-0.059,-0.109,77,3,UNKNOWN,1
46983,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.72,-1.21,0.65,-0.052,-0.04,-0.102,77,3,UNKNOWN,1
46998,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.7,-1.15,0.66,-0.062,-0.03,-0.098,77,3,UNKNOWN,1
47013,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.66,-1.14,0.67,-0.066,-0.021,-0.093,77,3,UNKNOWN,1
47028,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.68,-1.12,0.77,-0.071,-0.018,-0.089,77,3,UNKNOWN,1
47043,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.67,-1.14,0.77,-0.074,-0.009,-0.086,77,3,UNKNOWN,1
47058,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.66,-1.21,0.8,-0.077,-0.004,-0.083,77,3,UNKNOWN,1
47073,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.67,-1.24,0.83,-0.087,0,-0.08,77,3,UNKNOWN,1
47088,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.67,-1.16,0.87,-0.091,0.006,-0.079,77,3,UNKNOWN,1
47103,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.65,-1.1,0.89,-0.09,0.01,-0.075,77,3,UNKNOWN,1
47478,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.56,-1.13,0.79,0.03,0.011,-0.031,77,3,UNKNOWN,1
47493,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.57,-1.14,0.72,0.027,-0.004,-0.029,77,3,UNKNOWN,1
47508,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.55,-1.15,0.74,0.022,-0.018,-0.024,77,3,UNKNOWN,1
47523,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.59,-1.16,0.78,0.021,-0.024,-0.02,77,3,UNKNOWN,1
47538,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.6,-1.27,0.71,0.017,-0.016,-0.017,77,3,UNKNOWN,1
47553,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.66,-1.3,0.72,0.003,0.004,-0.017,77,3,UNKNOWN,1
47568,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.65,-1.3,0.7,-0.009,0.031,-0.015,77,3,UNKNOWN,1
47583,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.64,-1.3,0.71,-0.014,0.058,-0.018,77,3,UNKNOWN,1
47598,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.58,-1.28,0.77,-0.023,0.077,-0.022,77,3,UNKNOWN,1
47613,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.53,-1.19,0.79,-0.026,0.081,-0.032,77,3,UNKNOWN,1
47628,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.45,-1.17,0.86,-0.025,0.066,-0.037,77,3,UNKNOWN,1
47643,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.46,-1.13,0.85,-0.024,0.04,-0.041,77,3,UNKNOWN,1
47658,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.45,-1.1,0.88,-0.023,0.011,-0.038,77,3,UNKNOWN,1
47673,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.48,-1.06,0.87,-0.016,-0.013,-0.033,77,3,UNKNOWN,1
47688,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.5,-1.09,0.87,-0.006,-0.025,-0.028,77,3,UNKNOWN,1
48078,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.65,-1.23,0.85,-0.005,-0.025,-0.056,78,3,UNKNOWN,1
48093,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.67,-1.21,0.83,-0.01,-0.021,-0.05,78,3,UNKNOWN,1
48108,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.65,-1.16,0.84,-0.013,-0.016,-0.045,78,3,UNKNOWN,1
48123,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.66,-1.16,0.85,-0.014,-0.001,-0.04,78,3,UNKNOWN,1
48138,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.63,-1.14,0.88,-0.011,0.012,-0.035,78,3,UNKNOWN,1
48153,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.6,-1.14,0.88,-0.011,0.014,-0.031,78,3,UNKNOWN,1
48168,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.58,-1.16,0.85,-0.008,0.007,-0.032,78,3,UNKNOWN,1
48183,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.6,-1.18,0.93,-0.005,0.001,-0.036,78,3,UNKNOWN,1
48198,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.55,-1.22,0.88,-0.006,-0.005,-0.033,78,3,UNKNOWN,1
48213,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.61,-1.2,0.89,-0.006,-0.007,-0.033,78,3,UNKNOWN,1
48228,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.59,-1.22,0.88,-0.005,0.002,-0.032,78,3,UNKNOWN,1
48243,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.56,-1.22,0.92,-0.005,0.012,-0.035,78,3,UNKNOWN,1
48258,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.56,-1.25,0.86,-0.006,0.016,-0.039,78,3,UNKNOWN,1
