timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
18411,0.02,-0.28,-0.21,-0.018,0.005,-0.004,0.04,0,0.01,-0.002,0.001,0,0,0,UNKNOWN
18426,0.02,-0.28,-0.21,-0.018,0.005,-0.004,-0.03,-0.02,-0.05,0.004,0.005,-0.003,0,0,UNKNOWN
18441,0.02,-0.28,-0.21,-0.018,0.005,-0.004,0.03,0.03,0.06,0.002,-0.001,-0.002,0,0,UNKNOWN
18456,0.02,-0.28,-0.21,-0.018,0.005,-0.004,-0.02,0,-0.03,0.002,0.006,0.003,0,0,UNKNOWN
18471,0,0.04,0.16,0.007,0.002,0.002,-0.06,-0.01,-0.09,0.002,0.002,0.001,0,0,UNKNOWN
18486,0,0.04,0.16,0.007,0.002,0.002,0.07,0.02,0.1,0.001,-0.001,0,0,0,UNKNOWN
18501,0,0.04,0.16,0.007,0.002,0.002,0,-0.02,-0.02,0.004,0.006,-0.002,0,0,UNKNOWN
18516,0,0.04,0.16,0.007,0.002,0.002,-0.04,-0.05,-0.02,0,-0.001,-0.003,0,0,UNKNOWN
18531,0,0.04,0.16,0.007,0.002,0.002,0.04,-0.01,0.08,-0.002,-0.001,-0.001,0,0,UNKNOWN
18546,0,0.04,0.16,0.007,0.002,0.002,-0.01,0.01,0.01,0.002,0.004,0.001,0,0,UNKNOWN
18561,0,0.04,0.16,0.007,0.002,0.002,-0.02,0,-0.05,0.001,0,0,0,0,UNKNOWN
18576,-0.04,0.04,0,-0.006,0.003,0.001,0.04,0.04,0,-0.001,0.002,-0.001,0,0,UNKNOWN
18591,-0.04,0.04,0,-0.006,0.003,0.001,0.02,0,-0.01,0.002,0.003,-0.002,0,0,UNKNOWN
18606,-0.04,0.04,0,-0.006,0.003,0.001,0.01,0.01,0,0.002,0.001,-0.001,0,0,UNKNOWN
18621,-0.04,0.04,0,-0.006,0.003,0.001,0.04,0,0.03,0,0.001,0.002,0,0,UNKNOWN
18636,-0.04,0.04,0,-0.006,0.003,0.001,-0.01,-0.01,-0.02,-0.002,0.003,0,0,0,UNKNOWN
18651,-0.04,0.04,0,-0.006,0.003,0.001,0.02,-0.02,0.02,0.003,0.002,-0.003,0,0,UNKNOWN
18666,-0.04,0.04,0,-0.006,0.003,0.001,0,-0.02,-0.01,0,0.004,-0.002,0,0,UNKNOWN
18681,-0.04,0.04,0,-0.006,0.003,0.001,-0.02,-0.01,-0.03,-0.001,-0.002,-0.002,0,0,UNKNOWN
18696,0,0,-0.05,-0.002,0,0,0.02,0,0.05,0.003,0.005,-0.002,0,0,UNKNOWN
18711,0,0,-0.05,-0.002,0,0,-0.01,-0.04,0.02,0.002,0.001,0.001,0,0,UNKNOWN
18741,0,0,-0.05,-0.002,0,0,0.02,0.02,0.01,0.002,0.004,-0.001,0,0,UNKNOWN
18756,0,0,-0.05,-0.002,0,0,0,0,0.01,0.004,0.003,-0.001,0,0,UNKNOWN
18801,-0.01,-0.04,-0.07,0.009,-0.001,0,-0.01,-0.01,0.04,0.004,0.002,0,0,0,UNKNOWN
18816,-0.01,-0.04,-0.07,0.009,-0.001,0,0.01,-0.01,0.03,0.001,0.002,0,0,0,UNKNOWN
18861,-0.01,-0.04,-0.07,0.009,-0.001,0,0.05,-0.05,0.08,0.003,0.005,0,0,0,UNKNOWN
18876,-0.01,-0.04,-0.07,0.009,-0.001,0,-0.02,-0.02,-0.08,-0.002,0.001,0.001,0,0,UNKNOWN
18921,0,-0.06,-0.02,-0.011,0,0,-0.01,-0.03,0,0.001,0.003,0,0,0,UNKNOWN
18936,0,-0.06,-0.02,-0.011,0,0,-0.01,-0.02,-0.08,-0.003,-0.003,0,0,0,UNKNOWN
19041,-0.03,0.02,0.05,-0.016,0.002,-0.001,0,0,-0.04,-0.003,0,0.003,0,0,UNKNOWN
19057,-0.03,0.02,0.05,-0.016,0.002,-0.001,-0.04,0,0.06,0.005,0.003,-0.002,0,0,UNKNOWN
19102,-0.03,0.02,0.05,-0.016,0.002,-0.001,-0.04,-0.01,0,0.003,0.002,-0.001,0,0,UNKNOWN
19117,-0.03,0.02,0.05,-0.016,0.002,-0.001,0.02,-0.01,0.02,0.002,0.004,-0.001,0,0,UNKNOWN
19162,0.01,0.01,0.03,0.011,-0.003,0.001,0.01,-0.01,0.03,0.003,0.003,-0.002,0,0,UNKNOWN
19177,0.01,0.01,0.03,0.011,-0.003,0.001,0.01,-0.01,-0.03,0.001,0.003,-0.001,0,0,UNKNOWN
19222,0.01,0.01,0.03,0.011,-0.003,0.001,-0.03,-0.01,-0.05,0.002,0.004,-0.002,0,0,UNKNOWN
19237,0.01,0.01,0.03,0.011,-0.003,0.001,-0.01,-0.02,0.02,0.004,0.002,-0.004,0,0,UNKNOWN
19342,0,-0.02,0.02,-0.015,0.004,-0.001,-0.02,-0.01,0.08,0.002,0.003,0,0,0,UNKNOWN
19357,0,-0.02,0.02,-0.015,0.004,-0.001,0.03,0,0,0.003,0.004,0.001,0,0,UNKNOWN
19372,0,0.03,0.14,-0.005,0.001,0,0.02,-0.02,-0.07,-0.001,-0.001,0,0,0,UNKNOWN
19402,0,0.03,0.14,-0.005,0.001,0,0,0,0.02,0.003,0.005,-0.004,0,0,UNKNOWN
19462,0,0.03,0.14,-0.005,0.001,0,-0.01,-0.04,-0.02,0.001,0.002,0,0,0,UNKNOWN
19477,0,0.03,0.14,-0.005,0.001,0,-0.02,-0.02,-0.01,-0.002,-0.001,-0.001,0,0,UNKNOWN
19522,0,0.01,0,0.014,-0.003,0.001,0.03,-0.01,-0.02,-0.002,0.001,0.001,0,0,UNKNOWN
19537,0,0.01,0,0.014,-0.003,0.001,-0.03,-0.02,0.04,0.001,0.002,-0.001,0,0,UNKNOWN
19582,0,0.01,0,0.014,-0.003,0.001,-0.02,0,-0.01,0.003,0.003,-0.002,0,0,UNKNOWN
19597,0,0.01,0,0.014,-0.003,0.001,0,-0.02,0.03,0.003,0.002,0,0,0,UNKNOWN
19642,-0.01,-0.03,-0.08,-0.009,0.002,-0.002,-0.01,0.02,0.01,0.003,0.001,-0.003,0,0,UNKNOWN
19657,-0.01,-0.03,-0.08,-0.009,0.002,-0.002,0.01,-0.04,-0.01,0.005,0.005,-0.005,0,0,UNKNOWN
19702,-0.01,-0.03,-0.08,-0.009,0.002,-0.002,-0.01,0.01,-0.01,0.005,0.005,-0.001,0,0,UNKNOWN
19717,0,0.01,0.04,-0.003,0,0.001,0.02,0,-0.02,-0.001,-0.002,-0.001,0,0,UNKNOWN
19762,0,0.01,0.04,-0.003,0,0.001,0.02,-0.01,-0.06,0.001,0,-0.001,0,0,UNKNOWN
19777,0,0.01,0.04,-0.003,0,0.001,0.02,0,-0.01,-0.002,0,0,0,0,UNKNOWN
19822,0,0.01,0.04,-0.003,0,0.001,0.04,0,-0.01,-0.003,0.001,-0.002,0,0,UNKNOWN
19837,-0.03,0,-0.02,0.007,0.001,0.001,-0.02,0,0.01,0.001,0.002,-0.001,0,0,UNKNOWN
19882,-0.03,0,-0.02,0.007,0.001,0.001,-0.01,0,-0.05,0,0.002,-0.001,0,0,UNKNOWN
19897,-0.03,0,-0.02,0.007,0.001,0.001,-0.02,-0.01,0.01,0.005,0.003,-0.003,0,0,UNKNOWN
19942,-0.04,-0.02,-0.02,0.006,-0.001,0.001,0.01,0.03,0,0.004,0.004,0,0,0,UNKNOWN
19957,-0.04,-0.02,-0.02,0.006,-0.001,0.001,0.02,0,0.03,0.002,0.002,-0.001,0,0,UNKNOWN
20002,-0.04,-0.02,-0.02,0.006,-0.001,0.001,0.07,0,0.04,0.004,0.001,0,0,0,UNKNOWN
20017,-0.04,-0.02,-0.02,0.006,-0.001,0.001,-0.02,0.02,0.03,0.013,-0.002,0.005,0,0,UNKNOWN
20062,-0.77,0.43,-2.83,1.969,-0.801,-0.297,-0.02,-0.03,-0.07,-0.006,0.003,-0.011,0,0,UNKNOWN
20077,-0.77,0.43,-2.83,1.969,-0.801,-0.297,0,-0.07,-0.02,0,0.054,-0.014,0,0,UNKNOWN
20122,-0.77,0.43,-2.83,1.969,-0.801,-0.297,0.02,0.03,0.01,0.068,-0.001,-0.01,0,0,UNKNOWN
20137,-0.77,0.43,-2.83,1.969,-0.801,-0.297,-3.52,1.57,1.38,0.744,0.887,0.145,0,0,UNKNOWN
20182,0.19,0.62,0.08,0.074,0.287,-0.039,1.34,-0.5,-0.58,0.26,-0.168,0.225,0,0,UNKNOWN
20197,0.19,0.62,0.08,0.074,0.287,-0.039,4.75,-2.1,0.2,-0.224,-0.393,0.274,0,0,UNKNOWN
20302,-0.57,0.89,-0.26,-0.574,-0.158,-1.298,-3.79,1.09,3.19,0.259,-4.331,-1.99,0,0,UNKNOWN
20317,-0.57,0.89,-0.26,-0.574,-0.158,-1.298,-7.45,1.63,1.12,0.968,-4.331,0.066,0,0,UNKNOWN
20332,-0.57,0.89,-0.26,-0.574,-0.158,-1.298,-5.34,1.2,-0.48,0.92,-4.331,1.305,0,0,UNKNOWN
20362,-0.57,0.89,-0.26,-0.574,-0.158,-1.298,-5.38,-1.36,0.97,0.91,-4.331,1.71,0,0,UNKNOWN
20377,-0.57,0.89,-0.26,-0.574,-0.158,-1.298,-5.01,-1.41,0.44,0.911,-4.331,1.198,0,0,UNKNOWN
20422,1.04,2.36,-1.93,-1.162,1.493,0.286,-9.98,-0.79,4.4,0.629,-4.331,1.696,0,0,UNKNOWN
20437,1.04,2.36,-1.93,-1.162,1.493,0.286,-8.02,0.06,4.48,0.782,-4.331,1.725,0,0,UNKNOWN
20482,1.04,2.36,-1.93,-1.162,1.493,0.286,-8.91,-0.81,6.14,-0.888,-4.056,-0.124,0,0,UNKNOWN
20497,1.04,2.36,-1.93,-1.162,1.493,0.286,-8.76,-1.45,5.42,-0.356,-3.945,0.237,0,0,UNKNOWN
20542,0.97,4.34,1.68,-0.839,3.911,-0.961,-6.14,-1.09,9.43,0.946,-2.052,-1.466,0,0,UNKNOWN
20557,0.97,4.34,1.68,-0.839,3.911,-0.961,-10.05,1.07,9.51,0.736,-2.474,-1.444,0,0,UNKNOWN
20602,0.97,4.34,1.68,-0.839,3.911,-0.961,-7.91,-0.95,11.47,-0.211,-2.57,-1.41,0,0,UNKNOWN
20617,0.97,4.34,1.68,-0.839,3.911,-0.961,-8.51,0.09,10.35,-0.419,-2.861,-1.635,0,0,UNKNOWN
20722,4.06,2.47,2.09,-0.014,0.839,1.769,-4.71,-2.43,12.69,0.554,-1.495,-0.157,0,0,UNKNOWN
20737,4.06,2.47,2.09,-0.014,0.839,1.769,-5.21,-2.03,13.47,0.022,-1.065,-0.572,0,0,UNKNOWN
20782,3.32,1.09,0.15,-0.163,-0.165,1.33,-6.23,0.07,15.15,0.068,-1.916,-0.223,0,0,UNKNOWN
20842,3.32,1.09,0.15,-0.163,-0.165,1.33,-6.35,-2.38,16.35,-0.102,-2.13,0.959,0,0,UNKNOWN
20857,4.31,-0.94,3.43,2.174,0.488,0.155,-5.88,-3.79,15.89,-0.143,-2.109,1.027,0,0,UNKNOWN
20902,4.31,-0.94,3.43,2.174,0.488,0.155,-5.42,-3.92,15.73,-0.882,-1.061,0.301,0,0,UNKNOWN
20917,4.31,-0.94,3.43,2.174,0.488,0.155,-5.17,-3.64,16.11,-0.772,-0.944,0.207,0,0,UNKNOWN
20962,4.31,-0.94,3.43,2.174,0.488,0.155,-6.18,-2.34,16.79,-0.583,-1.328,0.168,0,0,UNKNOWN
20977,6.39,-3.72,5.33,0.063,0.674,-0.128,-5.73,-2.24,17.14,-0.415,-1.605,0.491,0,0,UNKNOWN
21022,6.39,-3.72,5.33,0.063,0.674,-0.128,-3.89,-3.14,17.03,-0.363,-1.58,0.106,0,0,UNKNOWN
21037,6.39,-3.72,5.33,0.063,0.674,-0.128,-4.15,-2.58,16.53,-0.39,-1.499,-0.217,0,0,UNKNOWN
21142,7.32,-2.62,5.87,0.802,0.532,0.395,-2.12,-2.1,17.74,-0.405,-1.477,-0.06,0,0,UNKNOWN
21157,7.32,-2.62,5.87,0.802,0.532,0.395,-2.52,-2.04,17.46,-0.102,-1.767,-0.119,0,0,UNKNOWN
21172,7.32,-2.62,5.87,0.802,0.532,0.395,-2.44,-2.17,16.43,-0.118,-1.768,-0.111,0,0,UNKNOWN
21262,5.73,-1.22,4.79,0.276,-0.711,1.826,-2.37,-3.43,17.37,-0.737,-0.657,-0.297,0,0,UNKNOWN
21277,5.73,-1.22,4.79,0.276,-0.711,1.826,-2.76,-3.08,18.6,-0.639,-0.86,-0.432,0,0,UNKNOWN
21322,4.02,-5.24,3.2,-0.581,0.159,1.076,-1.68,-4.55,17.69,-0.765,-1.435,-0.733,0,0,UNKNOWN
21337,4.02,-5.24,3.2,-0.581,0.159,1.076,-1.64,-4.77,18.42,-0.726,-1.347,-1.056,0,0,UNKNOWN
21382,4.02,-5.24,3.2,-0.581,0.159,1.076,-0.33,-4.78,17.91,-0.741,-1.175,-1.617,0,0,UNKNOWN
21397,4.02,-5.24,3.2,-0.581,0.159,1.076,0.27,-4.72,17.69,-0.581,-0.818,-1.843,0,0,UNKNOWN
21442,3.55,-6.01,3.39,-0.502,1.167,1.215,1.68,-4.04,17.45,-0.19,0.156,-1.84,0,0,UNKNOWN
21457,3.55,-6.01,3.39,-0.502,1.167,1.215,2.11,-4.5,17.01,-0.101,-1.149,-1.915,0,0,UNKNOWN
21502,3.55,-6.01,3.39,-0.502,1.167,1.215,3.84,-3.23,16.72,0.067,-1.112,-1.827,0,0,UNKNOWN
21517,3.55,-6.01,3.39,-0.502,1.167,1.215,4.09,-2.78,16.62,-0.03,-0.846,-1.623,0,0,UNKNOWN
21562,2.99,-6.31,4.42,-0.416,0.206,0.645,4.66,-2.62,17.2,-0.144,-0.361,-0.856,0,0,UNKNOWN
21577,2.99,-6.31,4.42,-0.416,0.206,0.645,4.51,-2.76,17.22,-0.213,-0.261,-0.641,0,0,UNKNOWN
21682,1.51,-7.52,3.67,-0.468,-0.227,-0.605,4.38,-2.82,17.32,-0.311,0.423,-0.666,0,0,UNKNOWN
21697,1.51,-7.52,3.67,-0.468,-0.227,-0.605,4.31,-2.17,17.67,-0.391,0.542,-0.519,0,0,UNKNOWN
21712,1.51,-7.52,3.67,-0.468,-0.227,-0.605,4.28,-1.97,17.17,-0.448,0.784,-0.166,0,0,UNKNOWN
21742,1.51,-7.52,3.67,-0.468,-0.227,-0.605,3.86,-2.86,16.59,-0.49,1.383,0.239,0,0,UNKNOWN
21757,1.51,-7.52,3.67,-0.468,-0.227,-0.605,3.91,-3.35,16.37,-0.472,1.745,0.349,0,0,UNKNOWN
21802,1.29,-4.09,2.68,0.415,0.165,-2.774,3.04,-3.21,16.55,-1.102,2.546,0.052,0,0,UNKNOWN
21817,1.29,-4.09,2.68,0.415,0.165,-2.774,2.46,-3.47,17.23,-1.508,2.655,0.173,0,0,UNKNOWN
21862,1.29,-4.09,2.68,0.415,0.165,-2.774,1.38,-4.85,16.96,-1.967,2.556,0.573,0,0,UNKNOWN
21877,1.29,-4.09,2.68,0.415,0.165,-2.774,1.79,-5.88,15.83,-1.732,2.842,0.377,0,0,UNKNOWN
21922,5.59,-0.58,3.3,1.31,0.414,-2.343,0.34,-5.3,16.48,-1.92,3.491,-0.684,0,0,UNKNOWN
21937,5.59,-0.58,3.3,1.31,0.414,-2.343,-0.59,-4.74,16.57,-1.957,3.123,-0.499,0,0,UNKNOWN
21982,5.59,-0.58,3.3,1.31,0.414,-2.343,-0.23,-10.28,16.09,-2.003,4.318,0.123,0,0,UNKNOWN
21997,4.05,-4.07,3.29,1.511,-1.178,-2.812,-3.06,-4.95,12.6,-1.635,3.188,0.057,0,0,UNKNOWN
22042,4.05,-4.07,3.29,1.511,-1.178,-2.812,-0.98,-7.08,11.79,-1.317,3.663,-1.397,0,0,UNKNOWN
22057,4.05,-4.07,3.29,1.511,-1.178,-2.812,-0.5,-6.72,10.71,-1.327,4.359,-1.784,0,0,UNKNOWN
22102,4.05,-4.07,3.29,1.511,-1.178,-2.812,-1.95,-8.54,12.32,-0.556,4.044,-3.336,0,0,UNKNOWN
22117,4.49,-4.98,-0.38,1.473,0.223,-4.372,-2.38,-6.61,9.72,-0.244,3.634,-3.02,0,0,UNKNOWN
22162,4.49,-4.98,-0.38,1.473,0.223,-4.372,0.86,-8.32,11.88,-0.34,2.974,-2.312,0,0,UNKNOWN
22177,4.49,-4.98,-0.38,1.473,0.223,-4.372,1.52,-9.61,12.07,-0.358,-0.897,-2.353,0,0,UNKNOWN
22222,4.27,9.95,6.12,1.422,0.311,-4.372,0.88,-9.18,11,-0.302,1.777,-2.042,0,0,UNKNOWN
22237,4.27,9.95,6.12,1.422,0.311,-4.372,1.17,-9.03,10.01,-0.433,1.458,-1.881,0,0,UNKNOWN
22282,4.27,9.95,6.12,1.422,0.311,-4.372,2.94,-10.1,9.18,-0.947,1.8,-1.657,0,0,UNKNOWN
22297,4.27,9.95,6.12,1.422,0.311,-4.372,3.06,-10.08,9.1,-0.999,1.954,-1.573,0,0,UNKNOWN
22342,6.38,27.85,23.48,-1.32,-1.815,1.49,3.01,-10.14,9.48,-0.845,1.62,-1.166,0,0,UNKNOWN
