timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
1172295,-1.71,-4.27,17.24,-0.015,0.119,-0.198,-6.28,-1.91,0.68,-0.032,-0.09,-0.012,10,40,UNKNOWN
1172415,-1.7,-4.26,17.31,-0.014,0.118,-0.197,-6.3,-1.93,0.65,-0.032,-0.089,-0.014,10,40,UNKNOWN
1172475,-1.7,-4.26,17.31,-0.014,0.118,-0.197,-6.31,-1.93,0.69,-0.031,-0.09,-0.012,10,40,UNKNOWN
1172595,-1.69,-4.28,17.33,-0.013,0.117,-0.198,-6.28,-1.91,0.72,-0.029,-0.091,-0.013,10,40,UNKNOWN
1172775,-1.7,-4.25,17.26,-0.015,0.116,-0.196,-6.32,-1.92,0.67,-0.029,-0.091,-0.012,10,40,UNKNOWN
1172895,-1.71,-4.25,17.29,-0.014,0.12,-0.198,-6.31,-1.91,0.68,-0.031,-0.091,-0.015,10,40,UNKNOWN
1173015,-1.69,-4.29,17.32,-0.016,0.117,-0.198,-6.3,-1.9,0.67,-0.03,-0.088,-0.013,10,40,UNKNOWN
1173135,-1.74,-4.26,17.29,-0.013,0.117,-0.198,-6.29,-1.95,0.66,-0.031,-0.09,-0.015,10,40,UNKNOWN
1173255,-1.73,-4.26,17.26,-0.014,0.117,-0.198,-6.29,-1.91,0.66,-0.032,-0.087,-0.013,10,40,UNKNOWN
1173315,-1.71,-4.27,17.3,-0.017,0.116,-0.198,-6.27,-1.94,0.68,-0.03,-0.09,-0.013,10,40,UNKNOWN
1173435,-1.71,-4.29,17.28,-0.013,0.119,-0.198,-6.3,-1.93,0.7,-0.031,-0.088,-0.015,10,40,UNKNOWN
1173615,-1.71,-4.26,17.27,-0.015,0.116,-0.198,-6.29,-1.94,0.69,-0.027,-0.098,-0.017,10,40,UNKNOWN
1173630,-1.71,-4.26,17.27,-0.015,0.116,-0.198,-6.31,-1.95,0.69,-0.033,-0.084,-0.014,10,40,UNKNOWN
1173795,-1.69,-4.26,17.23,-0.013,0.118,-0.196,-6.29,-1.92,0.68,-0.032,-0.087,-0.012,10,40,UNKNOWN
1173915,-1.72,-4.27,17.3,-0.015,0.118,-0.198,-6.3,-1.93,0.66,-0.03,-0.09,-0.016,10,40,UNKNOWN
1173930,-1.72,-4.27,17.3,-0.015,0.118,-0.198,-6.29,-1.94,0.69,-0.031,-0.091,-0.015,10,40,UNKNOWN
1174155,-1.7,-4.27,17.29,-0.014,0.118,-0.199,-6.29,-1.97,0.69,-0.031,-0.092,-0.015,10,40,UNKNOWN
1174170,-1.7,-4.27,17.29,-0.014,0.118,-0.199,-6.29,-1.93,0.72,-0.032,-0.088,-0.012,10,40,UNKNOWN
1174335,-1.7,-4.26,17.22,-0.015,0.119,-0.195,-6.29,-1.93,0.66,-0.032,-0.09,-0.014,10,40,UNKNOWN
1174395,-1.7,-4.26,17.22,-0.015,0.119,-0.195,-6.28,-1.94,0.67,-0.032,-0.092,-0.016,10,40,UNKNOWN
1174575,-1.72,-4.29,17.27,-0.016,0.117,-0.198,-6.32,-1.94,0.69,-0.031,-0.088,-0.014,10,40,UNKNOWN
1174635,-1.72,-4.29,17.27,-0.016,0.117,-0.198,-6.3,-1.95,0.64,-0.031,-0.09,-0.015,10,40,UNKNOWN
1174755,-1.68,-4.24,17.25,-0.017,0.116,-0.197,-6.28,-1.93,0.67,-0.03,-0.088,-0.013,10,40,UNKNOWN
1174815,-1.72,-4.25,17.25,-0.018,0.117,-0.199,-6.3,-1.9,0.64,-0.032,-0.088,-0.014,10,40,UNKNOWN
1174995,-1.7,-4.27,17.31,-0.013,0.119,-0.196,-6.31,-1.95,0.67,-0.034,-0.086,-0.012,10,40,UNKNOWN
1175055,-1.71,-4.24,17.28,-0.017,0.118,-0.195,-6.31,-1.9,0.68,-0.029,-0.098,-0.014,10,40,UNKNOWN
1175235,-1.71,-4.3,17.37,-0.008,0.117,-0.198,-6.3,-1.95,0.66,-0.03,-0.092,-0.015,10,40,UNKNOWN
1175295,-1.72,-4.26,17.3,-0.014,0.117,-0.198,-6.29,-1.93,0.66,-0.031,-0.093,-0.012,10,40,UNKNOWN
1175475,-1.73,-4.27,17.29,-0.013,0.118,-0.197,-6.32,-1.94,0.66,-0.032,-0.089,-0.013,10,40,UNKNOWN
1175490,-1.73,-4.27,17.29,-0.013,0.118,-0.197,-6.31,-1.93,0.63,-0.03,-0.089,-0.013,10,40,UNKNOWN
1175655,-1.73,-4.27,17.25,-0.016,0.117,-0.197,-6.29,-1.94,0.67,-0.031,-0.089,-0.016,10,40,UNKNOWN
1175715,-1.69,-4.28,17.32,-0.011,0.119,-0.197,-6.31,-1.89,0.67,-0.03,-0.088,-0.015,10,40,UNKNOWN
1175955,-1.7,-4.27,17.27,-0.014,0.118,-0.197,-6.27,-1.93,0.69,-0.031,-0.089,-0.014,10,40,UNKNOWN
1176015,-1.7,-4.27,17.27,-0.014,0.118,-0.197,-6.31,-1.94,0.68,-0.03,-0.087,-0.013,10,40,UNKNOWN
1176135,-1.74,-4.26,17.24,-0.014,0.117,-0.197,-6.3,-1.93,0.67,-0.03,-0.088,-0.016,10,40,UNKNOWN
1176255,-1.74,-4.25,17.31,-0.017,0.118,-0.197,-6.29,-1.91,0.65,-0.03,-0.09,-0.013,10,40,UNKNOWN
1176375,-1.66,-4.27,17.32,-0.013,0.119,-0.203,-6.27,-1.93,0.69,-0.032,-0.091,-0.014,10,40,UNKNOWN
1176390,-1.72,-4.27,17.27,-0.013,0.119,-0.194,-6.3,-1.91,0.68,-0.032,-0.089,-0.014,10,40,UNKNOWN
1176615,-1.7,-4.25,17.32,-0.015,0.116,-0.198,-6.3,-1.93,0.69,-0.032,-0.089,-0.016,10,40,UNKNOWN
1176795,-1.71,-4.25,17.27,-0.016,0.117,-0.196,-6.3,-1.91,0.66,-0.03,-0.09,-0.013,10,40,UNKNOWN
1176915,-1.73,-4.27,17.3,-0.012,0.116,-0.197,-6.29,-1.93,0.66,-0.03,-0.09,-0.015,10,40,UNKNOWN
1177035,-1.7,-4.26,17.27,-0.015,0.119,-0.197,-6.32,-1.95,0.67,-0.032,-0.088,-0.011,10,40,UNKNOWN
1177155,-1.7,-4.26,17.29,-0.014,0.117,-0.198,-6.3,-1.93,0.69,-0.032,-0.09,-0.015,10,40,UNKNOWN
1177215,-1.72,-4.26,17.3,-0.014,0.118,-0.198,-6.28,-1.94,0.68,-0.03,-0.092,-0.014,10,40,UNKNOWN
1177335,-1.72,-4.26,17.31,-0.016,0.117,-0.198,-6.32,-1.93,0.65,-0.031,-0.09,-0.016,10,40,UNKNOWN
1177515,-1.74,-4.25,17.28,-0.012,0.117,-0.199,-6.3,-1.91,0.65,-0.03,-0.09,-0.015,10,40,UNKNOWN
1177575,-1.73,-4.26,17.26,-0.016,0.117,-0.197,-6.3,-1.91,0.65,-0.032,-0.089,-0.017,10,40,UNKNOWN
1177695,-1.7,-4.26,17.3,-0.016,0.117,-0.197,-6.28,-1.94,0.65,-0.03,-0.09,-0.016,10,40,UNKNOWN
1177815,-1.71,-4.27,17.29,-0.013,0.117,-0.198,-6.32,-1.94,0.68,-0.034,-0.089,-0.013,10,40,UNKNOWN
1177830,-1.71,-4.27,17.29,-0.013,0.117,-0.198,-6.29,-1.9,0.65,-0.033,-0.088,-0.012,10,40,UNKNOWN
1177995,-1.72,-4.27,17.25,-0.015,0.119,-0.197,-6.31,-1.92,0.68,-0.032,-0.089,-0.013,10,40,UNKNOWN
1178055,-1.72,-4.27,17.25,-0.015,0.119,-0.197,-6.32,-1.93,0.71,-0.032,-0.087,-0.014,10,40,UNKNOWN
1178235,-1.71,-4.25,17.29,-0.015,0.118,-0.198,-6.3,-1.92,0.67,-0.032,-0.089,-0.014,10,40,UNKNOWN
1178355,-1.7,-4.25,17.25,-0.015,0.116,-0.198,-6.3,-1.94,0.63,-0.031,-0.088,-0.015,10,40,UNKNOWN
1178475,-1.71,-4.29,17.29,-0.016,0.116,-0.198,-6.28,-1.92,0.65,-0.03,-0.09,-0.013,10,40,UNKNOWN
1178535,-1.71,-4.29,17.29,-0.016,0.116,-0.198,-6.31,-1.93,0.69,-0.031,-0.091,-0.013,10,40,UNKNOWN
1178655,-1.71,-4.27,17.29,-0.014,0.119,-0.197,-6.29,-1.94,0.69,-0.03,-0.089,-0.016,10,40,UNKNOWN
1178715,-1.71,-4.25,17.26,-0.018,0.117,-0.198,-6.29,-1.93,0.71,-0.03,-0.089,-0.013,10,40,UNKNOWN
1178835,-1.69,-4.26,17.29,-0.015,0.117,-0.198,-6.29,-1.91,0.65,-0.031,-0.09,-0.015,10,40,UNKNOWN
1179075,-1.71,-4.24,17.28,-0.015,0.118,-0.198,-6.3,-1.94,0.68,-0.031,-0.089,-0.013,10,40,UNKNOWN
1179195,-1.72,-4.26,17.28,-0.014,0.119,-0.197,-6.3,-1.92,0.65,-0.032,-0.088,-0.012,10,40,UNKNOWN
1179210,-1.72,-4.26,17.28,-0.014,0.119,-0.197,-6.3,-1.9,0.64,-0.031,-0.089,-0.014,10,40,UNKNOWN
1179375,-1.74,-4.26,17.3,-0.016,0.117,-0.198,-6.29,-1.95,0.68,-0.031,-0.091,-0.015,10,40,UNKNOWN
1179495,-1.69,-4.29,17.26,-0.014,0.118,-0.197,-6.31,-1.91,0.66,-0.031,-0.086,-0.013,10,40,UNKNOWN
1179555,-1.69,-4.29,17.26,-0.014,0.118,-0.197,-6.28,-1.9,0.65,-0.031,-0.091,-0.016,10,40,UNKNOWN
1179675,-1.71,-4.28,17.3,-0.014,0.118,-0.197,-6.29,-1.93,0.67,-0.029,-0.09,-0.013,10,40,UNKNOWN
1179855,-1.75,-4.23,17.26,-0.013,0.118,-0.198,-6.28,-1.94,0.67,-0.032,-0.09,-0.017,10,40,UNKNOWN
1179915,-1.71,-4.25,17.31,-0.014,0.118,-0.198,-6.28,-1.93,0.66,-0.031,-0.088,-0.015,10,40,UNKNOWN
1180035,-1.7,-4.25,17.27,-0.018,0.117,-0.199,-6.3,-1.94,0.65,-0.031,-0.091,-0.013,10,40,UNKNOWN
1180155,-1.73,-4.27,17.31,-0.014,0.117,-0.197,-6.3,-1.91,0.68,-0.03,-0.089,-0.015,10,40,UNKNOWN
1180395,-1.71,-4.27,17.3,-0.011,0.117,-0.198,-6.29,-1.93,0.68,-0.03,-0.091,-0.015,10,40,UNKNOWN
1180410,-1.71,-4.27,17.3,-0.011,0.117,-0.198,-6.32,-1.95,0.67,-0.032,-0.088,-0.015,10,40,UNKNOWN
1180515,-1.71,-4.27,17.27,-0.018,0.118,-0.197,-6.33,-1.93,0.63,-0.033,-0.086,-0.011,10,40,UNKNOWN
1180695,-1.73,-4.27,17.39,-0.013,0.119,-0.195,-6.31,-1.91,0.66,-0.03,-0.092,-0.015,10,40,UNKNOWN
1180755,-1.71,-4.27,17.33,-0.009,0.119,-0.197,-6.29,-1.94,0.66,-0.031,-0.094,-0.014,10,40,UNKNOWN
1180875,-1.71,-4.28,17.28,-0.015,0.118,-0.196,-6.31,-1.93,0.65,-0.031,-0.088,-0.015,10,40,UNKNOWN
1180995,-1.74,-4.25,17.31,-0.014,0.117,-0.199,-6.3,-1.9,0.65,-0.031,-0.089,-0.013,10,40,UNKNOWN
1181055,-1.72,-4.26,17.27,-0.017,0.118,-0.197,-6.29,-1.92,0.64,-0.03,-0.093,-0.015,10,40,UNKNOWN
1181235,-1.73,-4.25,17.29,-0.014,0.118,-0.197,-6.28,-1.92,0.68,-0.029,-0.037,-0.008,10,40,UNKNOWN
1181295,-1.6,-0.53,14.53,0.586,0.215,0.015,-5.45,-2.11,-0.06,0.11,0.613,0.156,10,40,UNKNOWN
1181415,-2.08,-4.15,17.69,1.497,-0.096,-0.331,-5.41,-1.74,0.16,1.102,-0.251,2.455,10,40,UNKNOWN
1181535,-1.79,-2.67,18.72,1.353,-0.27,0.046,-3.89,-2.05,-0.66,0.491,-0.313,0.084,10,40,UNKNOWN
1181655,-1.53,-2.41,18.98,-0.541,0.061,-0.485,-6.35,-2.16,-3.62,-1.055,3.294,0.852,10,40,UNKNOWN
1181670,-1.53,-2.41,18.98,-0.541,0.061,-0.485,-5.83,-1.9,-3.17,-1.062,3.753,0.837,10,40,UNKNOWN
1181836,-1.34,-7.86,18.99,-3.532,1.917,0.089,1.97,-0.42,2.87,-1.267,4.143,1.026,10,40,UNKNOWN
1181896,-5.28,-2.12,14.22,3.18,4.078,1.893,4.01,-0.13,5.78,0.467,4.309,1.803,10,40,UNKNOWN
1182016,-6.33,-1.78,12.75,-2.791,3.274,1.572,6.79,-1.44,7.92,0.336,1.879,0.92,10,40,UNKNOWN
1182196,-9.29,-5.55,10.95,0.1,0.557,0.414,7.23,-0.78,9.91,0.304,2.142,-0.373,10,40,UNKNOWN
1182256,-9.29,-5.55,10.95,0.1,0.557,0.414,9.21,-1.82,12.05,0.994,2.046,-0.446,10,40,UNKNOWN
1182376,-9.61,-3.7,10.4,-1.429,0.119,2.09,8.84,-1.34,11.85,1.403,0.669,-0.86,10,40,UNKNOWN
1182436,-10.56,-2.98,9.400001,-0.237,-0.844,0.574,7.36,-0.22,12.24,1.569,0.306,-0.659,10,40,UNKNOWN
1182556,-9.77,-0.19,10.25,-1.265,-1.404,0.166,7.12,0.06,12.46,1.953,-0.102,-0.559,10,40,UNKNOWN
1182616,-9.77,-0.19,10.25,-1.265,-1.404,0.166,5.3,1.68,10.07,2.257,0.198,-0.238,10,40,UNKNOWN
1182676,-7.44,-0.32,12.04,-1.998,-1.757,0.777,5.81,2.27,9.14,2.035,0.183,-0.127,10,40,UNKNOWN
1182796,-6.41,-2.07,14.87,-2.699,-0.753,0.327,6.47,0.89,8.39,1.328,0.137,0.596,10,40,UNKNOWN
1182856,-6.41,-2.07,14.87,-2.699,-0.753,0.327,9.25,-0.98,2.69,0.542,-0.508,0.548,10,40,UNKNOWN
1183036,-9.54,-0.48,13.48,-0.118,4.216,3.066,4.87,0.28,3.76,-3.426,0.216,-0.553,10,40,UNKNOWN
1183096,-9.54,-0.48,13.48,-0.118,4.216,3.066,5.44,1.2,12.35,0.466,-0.442,-2.363,10,40,UNKNOWN
1183216,-9.29,0.7,11.42,0.961,-1.651,2.015,5.89,3.5,5.42,-0.885,-1.309,0.303,10,40,UNKNOWN
1183336,-9.389999,3.68,11.6,0.903,0.971,0.268,5.37,5.85,7.27,0.787,-4.284,-0.478,10,40,UNKNOWN
1183351,-9.389999,3.68,11.6,0.903,0.971,0.268,9.33,-6.29,-2.94,0.379,-2.965,-1.012,10,40,UNKNOWN
1183456,-10.3,4.79,10.98,-0.117,-0.231,-0.225,2.56,6.4,5.34,0.196,-0.264,-0.67,10,40,UNKNOWN
1183636,-9.44,3.87,12.24,-1.015,-0.503,-0.377,4.42,5.71,5.29,-0.631,-0.013,-0.702,10,40,UNKNOWN
1183651,-9.44,3.87,12.24,-1.015,-0.503,-0.377,4.3,6.01,5.32,-0.891,-0.129,-0.681,10,40,UNKNOWN
1183816,-7.93,1.37,9.25,4.39,2.974,-1.175,1.14,4.99,10.05,-0.871,-0.848,0.72,10,40,UNKNOWN
1183936,-7.96,4.52,3.98,0.11,2.275,-1.891,4.02,5.52,11.02,-2.005,0.625,0.222,10,40,UNKNOWN
1184176,-9.99,-0.08,8.679999,-1.601,-1.481,-0.388,2.24,6.05,5.71,1.425,-0.769,-0.437,10,40,UNKNOWN
1184296,-12.15,-0.48,10.27,0.288,1.158,1.014,1.98,6.25,8.99,-1.64,-0.986,-0.984,10,40,UNKNOWN
1184311,-12.15,-0.48,10.27,0.288,1.158,1.014,1.94,6.62,9.19,-1.516,-0.971,-0.994,10,40,UNKNOWN
1184416,-10.47,0.58,9.88,0.582,4.255,2.481,0.31,5.29,8.93,-1.952,-0.235,-0.047,10,40,UNKNOWN
1184536,-8.73,2.52,4.18,-0.514,1.376,-0.852,2.02,4.76,11.15,-2.101,-0.404,0.724,10,40,UNKNOWN
1184656,-8.809999,3.96,2.86,0.477,0.677,0.817,9.49,-0.95,22.25,4.386,3.893,2.382,10,40,UNKNOWN
1184776,-7.67,1.66,4.9,0.896,-1.599,0.045,7.78,2.86,1.54,4.386,1.901,1.173,10,40,UNKNOWN
1184791,-7.67,1.66,4.9,0.896,-1.599,0.045,5.91,3.34,-1.08,4.029,1.012,0.406,10,40,UNKNOWN
1184956,-10.93,3.77,8.46,4.403,-1.171,0.998,8.45,-3.24,0.72,-4.345,-4.423,-0.374,10,40,UNKNOWN
1184971,-10.93,3.77,8.46,4.403,-1.171,0.998,10.59,-8.17,0.79,-4.345,-4.423,-0.817,10,40,UNKNOWN
1185076,-9.52,5.97,15.28,1.784,-0.475,2.192,15.89,-12.63,38.08,4.386,3.994,-0.063,10,40,UNKNOWN
1185201,-6.29,10.86,13.43,0.036,-0.83,1.619,2.87,0.04,0.64,4.386,1.277,-0.048,10,41,UNKNOWN
1185321,-7.67,8.98,12.03,0.367,-0.444,-0.536,2.7,3.97,4.48,-0.43,-1.078,0.323,10,41,UNKNOWN
1185381,-7.67,8.98,12.03,0.367,-0.444,-0.536,4.64,5.23,8.3,-0.016,-0.088,0.896,10,41,UNKNOWN
1185501,-6.3,9.88,12.31,-0.28,-1.161,0.683,3.99,6.23,6.53,-1.736,-1.704,-0.634,10,41,UNKNOWN
1185607,7.14,14.62,39.01,-4.328,3.099,2.25,3.81,3.52,10.55,-3.675,-2.083,0.241,10,41,UNKNOWN
1185683,-11.18,4.26,13.22,4.403,0.837,1.12,3.31,3.87,12.67,-1.796,-1.003,-0.057,10,41,UNKNOWN
1185743,-1.6,6.93,17.13,4.403,-2.998,-0.5,4.87,4.82,13.86,-0.189,-0.228,-0.257,10,41,UNKNOWN
1185863,-3.86,8.22,19.44,-0.025,-0.027,-0.51,4.98,1.4,10.96,4.386,4.309,1.486,10,41,UNKNOWN
1185923,-3.86,8.22,19.44,-0.025,-0.027,-0.51,4.86,5.42,-4.46,3.582,4.309,2.185,10,41,UNKNOWN
1185983,-5.62,10.15,15.49,0.871,-0.169,-1.491,4.34,-4.14,-2.23,-4.345,-4.423,-0.928,11,41,UNKNOWN
1186214,-5.76,8.82,13.45,0.628,-0.153,-0.588,2.95,4.52,8.24,1.819,-0.06,-0.386,11,42,UNKNOWN
1186229,-5.76,8.82,13.45,0.628,-0.153,-0.588,3.38,4.25,8.59,1.575,-0.045,-0.282,11,42,UNKNOWN
1186394,0.01,8.49,19.4,2.314,1.193,-0.954,2.74,5.55,8.29,-0.592,-1.397,-0.526,11,42,UNKNOWN
1186514,-12.58,28.87,-2.86,-4.328,2.265,1.145,3.1,4.8,13.41,-1.504,-0.515,-0.591,11,42,UNKNOWN
1186529,-12.58,28.87,-2.86,-4.328,2.265,1.145,2.56,4.61,14.25,-1.217,-0.251,-0.41,11,42,UNKNOWN
1186634,-8.389999,4.07,12.65,1.212,-4.287,-1.757,2.96,5.44,12.7,0.68,0.197,-0.074,11,42,UNKNOWN
1186754,-4.06,5.64,18.81,3.138,-1.56,-0.432,2.16,5.34,9.9,1.083,-0.291,0.458,11,42,UNKNOWN
1186874,-4.71,8.32,17.5,0.316,-0.175,-0.117,2.83,4.93,10.21,-0.582,-0.343,0.037,11,42,UNKNOWN
1186994,-4.53,8.52,15.4,-0.051,-0.015,-0.412,4.18,5.72,13.06,0.457,0.307,-0.076,11,42,UNKNOWN
1187009,-3.99,7.28,15.84,-0.055,0.315,-0.187,4.36,5.64,13.05,0.847,0.473,-0.086,11,42,UNKNOWN
