timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
295641,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.3,-0.95,1.34,0.061,-0.244,-0.09,113,11,UNKNOWN
295656,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.21,-0.96,1.34,0.066,-0.224,-0.031,113,11,UNKNOWN
295671,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.22,-1.02,1.38,0.071,-0.199,0.02,113,11,UNKNOWN
295686,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.14,-1.05,1.39,0.066,-0.18,0.074,113,11,UNKNOWN
295701,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.11,-1.07,1.35,0.063,-0.164,0.119,113,11,UNKNOWN
295716,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.09,-1.12,1.4,0.06,-0.144,0.156,113,11,UNKNOWN
295731,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.04,-1.13,1.38,0.057,-0.128,0.187,113,11,UNKNOWN
295746,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.99,-1.15,1.42,0.054,-0.117,0.21,113,11,UNKNOWN
295761,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.89,-1.15,1.44,0.054,-0.113,0.234,113,11,UNKNOWN
295776,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.89,-1.23,1.43,0.055,-0.113,0.252,113,11,UNKNOWN
295791,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.89,-1.3,1.43,0.051,-0.106,0.266,113,11,UNKNOWN
295806,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.91,-1.34,1.44,0.036,-0.093,0.277,113,11,UNKNOWN
295821,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.86,-1.25,1.53,0.028,-0.074,0.283,113,11,UNKNOWN
295836,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.82,-1.25,1.54,0.027,-0.055,0.288,113,11,UNKNOWN
295851,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.83,-1.32,1.56,0.028,-0.033,0.295,113,11,UNKNOWN
295866,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.78,-1.36,1.52,0.022,-0.017,0.296,113,11,UNKNOWN
295881,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.73,-1.37,1.55,0.015,-0.003,0.291,113,11,UNKNOWN
295896,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.73,-1.38,1.54,0.015,0.011,0.281,113,11,UNKNOWN
295911,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.69,-1.39,1.56,0.008,0.026,0.268,113,11,UNKNOWN
295926,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.66,-1.37,1.56,0.008,0.035,0.255,113,11,UNKNOWN
295941,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.64,-1.35,1.62,0.007,0.043,0.24,113,11,UNKNOWN
295956,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.63,-1.37,1.62,0.003,0.05,0.222,113,11,UNKNOWN
295971,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.63,-1.44,1.59,0,0.056,0.197,113,11,UNKNOWN
295986,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.62,-1.39,1.6,-0.008,0.064,0.171,113,11,UNKNOWN
296001,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.6,-1.36,1.63,-0.015,0.074,0.144,113,11,UNKNOWN
296016,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.6,-1.28,1.65,-0.018,0.084,0.113,113,11,UNKNOWN
296031,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.6,-1.29,1.68,-0.012,0.096,0.086,113,11,UNKNOWN
296046,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.58,-1.3,1.71,-0.011,0.102,0.056,113,11,UNKNOWN
296061,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.56,-1.36,1.67,-0.012,0.104,0.031,113,11,UNKNOWN
296076,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.54,-1.27,1.68,-0.01,0.096,0.015,113,11,UNKNOWN
296091,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.56,-1.25,1.67,-0.006,0.086,-0.002,113,11,UNKNOWN
296106,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.58,-1.22,1.65,-0.006,0.082,-0.013,113,11,UNKNOWN
296121,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.62,-1.18,1.65,-0.004,0.084,-0.027,113,11,UNKNOWN
296136,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.65,-1.16,1.66,0.004,0.093,-0.043,113,11,UNKNOWN
296151,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.62,-1.13,1.63,0.008,0.098,-0.052,113,11,UNKNOWN
296166,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.59,-1.13,1.62,0.011,0.09,-0.06,113,11,UNKNOWN
296181,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.57,-1.13,1.56,0.014,0.082,-0.068,113,11,UNKNOWN
296196,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.63,-1.18,1.56,0.014,0.086,-0.082,113,11,UNKNOWN
296211,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.67,-1.2,1.63,0.011,0.099,-0.1,113,11,UNKNOWN
296226,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.69,-1.26,1.66,0.011,0.116,-0.116,113,11,UNKNOWN
296241,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.67,-1.25,1.66,0.011,0.129,-0.136,113,11,UNKNOWN
296256,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.64,-1.25,1.64,0.015,0.132,-0.154,113,11,UNKNOWN
296271,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.6,-1.3,1.68,0.03,0.114,-0.179,113,11,UNKNOWN
296286,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.62,-1.44,1.66,0.039,0.075,-0.207,113,11,UNKNOWN
296301,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.6,-1.42,1.64,0.033,0.007,-0.23,113,11,UNKNOWN
296316,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.58,-1.41,1.66,0.04,-0.066,-0.243,113,11,UNKNOWN
296331,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.65,-1.44,1.55,0.047,-0.155,-0.251,113,11,UNKNOWN
296346,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.82,-1.55,1.43,0.043,-0.215,-0.256,113,11,UNKNOWN
296361,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.07,-1.57,1.35,0.019,-0.209,-0.257,113,11,UNKNOWN
296376,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.2,-1.65,1.54,-0.006,-0.125,-0.26,113,11,UNKNOWN
296391,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.46,-1.7,1.85,-0.038,0.023,-0.26,113,11,UNKNOWN
296406,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.65,-1.45,2.11,-0.068,0.232,-0.256,113,11,UNKNOWN
296421,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.22,-0.97,2.37,-0.039,0.401,-0.235,113,11,UNKNOWN
296436,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.37,-0.94,2.42,0.066,0.365,-0.219,113,11,UNKNOWN
296451,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.07,-1.39,1.72,0.149,0.166,-0.228,113,11,UNKNOWN
296466,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.32,-1.59,1.14,0.155,-0.04,-0.263,113,11,UNKNOWN
296481,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.39,0.3,4.27,-0.26,-1.019,0.241,113,11,UNKNOWN
296496,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.64,-0.25,1.36,0.392,-1.539,0.031,113,11,UNKNOWN
296511,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-8.78,3.48,4.16,0.388,-1.498,0.469,113,11,UNKNOWN
296526,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-8.17,3.82,6.75,1.1,-1.529,2.03,113,11,UNKNOWN
296541,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.34,-6.85,1.32,1.219,-0.542,0.701,113,11,UNKNOWN
296556,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.72,-4.17,0.28,0.229,-0.237,2.306,113,11,UNKNOWN
296571,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.51,-2.46,0.45,0.292,-0.656,2.358,113,11,UNKNOWN
296586,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.6,-2.89,0.86,0.588,-0.794,1.915,113,11,UNKNOWN
296601,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.87,-2.54,2.46,0.463,-1.166,1.41,113,11,UNKNOWN
296616,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.47,-3.15,3.11,0.148,-1.803,1.394,113,11,UNKNOWN
296631,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.59,-3.71,1.82,0.066,-1.932,0.879,113,11,UNKNOWN
296646,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-5.13,-2.98,-0.08,0.171,-1.502,0.298,113,11,UNKNOWN
296661,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.97,-2.37,-0.24,0.295,-0.678,-0.159,113,11,UNKNOWN
296676,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.32,-1.97,0.21,0.112,-0.533,-0.164,113,11,UNKNOWN
296691,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.8,-1.48,0.67,-0.201,-0.903,-0.243,113,11,UNKNOWN
296706,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.8,-2.44,0.54,-0.375,-0.552,-0.16,113,11,UNKNOWN
296721,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.93,-2.55,0.29,-0.406,-0.196,-0.186,113,11,UNKNOWN
296736,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.62,-2.84,0.03,-0.495,0.097,-0.337,113,11,UNKNOWN
296751,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.15,-2.49,0.23,-0.634,0.198,-0.567,113,11,UNKNOWN
296766,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.27,-2.37,0.42,-0.774,0.112,-0.794,113,11,UNKNOWN
296781,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.24,-2.39,0.64,-0.853,0.06,-1.01,113,11,UNKNOWN
296796,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.55,-1.36,0.76,-0.949,-0.047,-1.121,113,11,UNKNOWN
296811,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.47,-1.73,0.52,-0.916,-0.031,-1.182,113,11,UNKNOWN
296826,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.54,-1.39,1.01,-0.833,0.004,-1.198,113,11,UNKNOWN
296841,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.1,-1.41,0.53,-0.818,-0.066,-1.021,113,11,UNKNOWN
296856,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-4.07,-1.21,0.38,-0.792,0.152,-0.883,113,11,UNKNOWN
296871,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.9,-1.34,0.34,-0.713,0.227,-0.765,113,11,UNKNOWN
296886,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.41,-1.44,0.39,-0.681,0.258,-0.691,113,11,UNKNOWN
296901,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.21,-1.41,0.43,-0.684,0.211,-0.684,113,11,UNKNOWN
296916,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.41,-1.21,0.55,-0.708,0.184,-0.685,113,11,UNKNOWN
296931,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.39,-1.1,0.6,-0.694,0.198,-0.667,113,11,UNKNOWN
296946,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.19,-1.06,0.63,-0.666,0.219,-0.669,113,11,UNKNOWN
296961,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.6,-1.37,0.42,-0.661,0.287,-0.64,113,11,UNKNOWN
296976,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.74,-1.61,0.28,-0.672,0.417,-0.584,113,11,UNKNOWN
296991,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.22,-1.76,0.42,-0.728,0.507,-0.557,113,11,UNKNOWN
297006,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.01,-1.37,0.61,-0.781,0.694,-0.906,113,11,UNKNOWN
297021,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.47,-1,0.16,-0.707,0.885,-1.075,113,11,UNKNOWN
297036,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.32,-0.67,0.69,-0.594,1.049,-1.115,113,11,UNKNOWN
297051,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.78,-0.94,0.66,-0.489,1.393,-1.349,113,11,UNKNOWN
297066,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-3.54,0.44,1.28,-0.452,1.761,-1.231,113,11,UNKNOWN
297081,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.36,-0.35,1.06,-0.264,1.952,-1.179,113,11,UNKNOWN
297096,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.74,-0.12,1.49,-0.155,1.919,-1.052,113,11,UNKNOWN
297111,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.4,-1,1,-0.264,1.754,-0.999,113,11,UNKNOWN
297126,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.28,-0.79,0.75,-0.275,1.69,-0.939,113,11,UNKNOWN
297141,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.05,-0.08,1.7,-0.336,1.649,-0.929,113,11,UNKNOWN
297156,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.33,0.18,2.24,-0.276,1.383,-0.797,113,11,UNKNOWN
297171,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.46,-0.27,1.57,-0.229,0.55,-0.776,113,11,UNKNOWN
297186,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.66,-0.25,1.58,-0.24,0.381,-0.7,113,11,UNKNOWN
297201,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.34,-0.09,1.51,-0.21,0.179,-0.664,113,11,UNKNOWN
297216,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.17,0.11,1.82,-0.199,-0.107,-0.583,113,11,UNKNOWN
297231,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.48,-0.08,1.64,-0.173,-0.33,-0.521,113,11,UNKNOWN
297246,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.77,-0.1,1.46,-0.147,-0.419,-0.467,113,11,UNKNOWN
297261,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.96,0.07,1.28,-0.105,-0.411,-0.442,113,11,UNKNOWN
297276,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.73,0.12,0.99,-0.057,-0.422,-0.4,113,11,UNKNOWN
297291,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.53,0.09,0.89,-0.033,-0.453,-0.371,113,11,UNKNOWN
297306,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.38,0.15,0.8,-0.026,-0.503,-0.341,113,11,UNKNOWN
297321,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.57,0.22,0.67,0.013,-0.514,-0.344,113,11,UNKNOWN
297336,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.64,0.2,0.62,0.043,-0.447,-0.333,113,11,UNKNOWN
297351,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.39,0.08,0.63,0.061,-0.446,-0.302,113,11,UNKNOWN
297366,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.54,0.05,0.38,0.076,-0.403,-0.289,113,11,UNKNOWN
297381,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.53,0.11,0.11,0.102,-0.337,-0.268,113,11,UNKNOWN
297396,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.5,0.03,-0.1,0.122,-0.257,-0.269,113,11,UNKNOWN
297411,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.39,-0.04,-0.16,0.132,-0.189,-0.272,113,11,UNKNOWN
297426,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.36,-0.05,-0.13,0.134,-0.147,-0.28,113,11,UNKNOWN
297441,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.39,0.01,-0.06,0.129,-0.113,-0.268,113,11,UNKNOWN
297456,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.25,0.01,-0.03,0.137,-0.089,-0.257,113,11,UNKNOWN
297471,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.18,0,-0.09,0.142,-0.093,-0.246,113,11,UNKNOWN
297486,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.11,-0.11,-0.13,0.143,-0.121,-0.231,113,11,UNKNOWN
297501,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.21,-0.29,-0.11,0.138,-0.147,-0.229,113,11,UNKNOWN
297516,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.28,-0.44,-0.19,0.105,-0.167,-0.211,113,11,UNKNOWN
297531,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.17,-0.28,-0.16,0.08,-0.179,-0.196,113,11,UNKNOWN
297546,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.08,-0.32,-0.18,0.085,-0.198,-0.185,113,11,UNKNOWN
297561,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.12,-0.49,-0.31,0.07,-0.227,-0.168,113,11,UNKNOWN
297576,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.21,-0.38,-0.39,0.034,-0.236,-0.162,113,11,UNKNOWN
297591,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.23,-0.18,-0.33,0.006,-0.228,-0.153,113,11,UNKNOWN
297606,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.17,0.03,-0.22,-0.012,-0.216,-0.148,113,11,UNKNOWN
297621,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.18,0.31,-0.01,-0.013,-0.198,-0.135,113,11,UNKNOWN
297636,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.13,0.34,0,0.018,-0.19,-0.118,113,11,UNKNOWN
297651,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.08,0.15,-0.09,0.049,-0.192,-0.1,113,11,UNKNOWN
297666,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.06,-0.01,-0.17,0.053,-0.225,-0.083,113,11,UNKNOWN
297681,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.02,0.02,-0.22,0.044,-0.285,-0.075,113,11,UNKNOWN
297696,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.05,0.05,-0.25,0.046,-0.314,-0.072,113,11,UNKNOWN
297711,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.01,-0.06,-0.2,0.045,-0.307,-0.074,113,11,UNKNOWN
297726,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0,-0.1,-0.07,0.017,-0.298,-0.071,113,11,UNKNOWN
297741,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.04,-0.05,-0.03,-0.007,-0.286,-0.072,113,11,UNKNOWN
297756,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.09,-0.06,-0.18,-0.027,-0.227,-0.073,113,11,UNKNOWN
297771,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.01,-0.12,-0.21,-0.043,-0.166,-0.081,113,11,UNKNOWN
297786,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.01,-0.14,-0.29,-0.069,-0.109,-0.097,113,11,UNKNOWN
297801,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.13,0.01,-0.17,-0.08,-0.038,-0.114,113,11,UNKNOWN
297816,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.22,0,-0.12,-0.074,0.019,-0.14,113,11,UNKNOWN
297831,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.29,0.02,-0.11,-0.078,0.061,-0.156,113,11,UNKNOWN
297846,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.4,0.08,-0.11,-0.077,0.078,-0.176,113,11,UNKNOWN
