timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
159362,4.69,9.11,-11.58,-0.82,0.331,0.365,-0.1,-1.17,-0.38,0.388,-0.345,-0.089,6,1,UNKNOWN
159377,4.69,9.11,-11.58,-0.82,0.331,0.365,1,-0.23,-0.56,0.309,-0.292,-0.107,6,1,UNKNOWN
159422,5.02,9.99,-10.98,-0.74,1.051,0.125,-1.81,0.59,-0.05,-0.044,-1.062,-0.092,6,1,UNKNOWN
159437,5.02,9.99,-10.98,-0.74,1.051,0.125,-1.76,0.72,0.12,0.024,-0.731,0.008,6,1,UNKNOWN
159482,5.02,9.99,-10.98,-0.74,1.051,0.125,-1.23,0.45,0.41,0.192,-0.217,0.12,6,1,UNKNOWN
159542,6.83,10.15,-8.929999,-1.259,1.342,-0.007,-1.67,-1.19,-0.25,0.257,0.653,0.16,6,1,UNKNOWN
159557,6.83,10.15,-8.929999,-1.259,1.342,-0.007,-1.77,-1.48,0.24,0.218,0.808,0.147,6,1,UNKNOWN
159572,6.83,10.15,-8.929999,-1.259,1.342,-0.007,-1.65,-1.48,0.44,0.196,0.9,0.108,6,1,UNKNOWN
159602,6.83,10.15,-8.929999,-1.259,1.342,-0.007,-1.01,-1.35,0.1,0.046,1.027,0.088,6,1,UNKNOWN
159617,6.83,10.15,-8.929999,-1.259,1.342,-0.007,0.33,-1.14,0.13,-0.074,0.565,0.172,6,1,UNKNOWN
159662,7.29,11.61,-8.99,-1.405,0.777,-0.242,-2.15,-0.46,-1.53,-0.387,0.455,0.211,6,1,UNKNOWN
159677,7.29,11.61,-8.99,-1.405,0.777,-0.242,-1.76,-0.3,-0.61,-0.4,0.929,0.17,6,1,UNKNOWN
159782,7.35,11.52,-8.73,-0.69,0.792,-0.173,0.16,0.66,-0.82,-0.263,0.078,0.022,6,1,UNKNOWN
159797,7.35,11.52,-8.73,-0.69,0.792,-0.173,-0.31,0.84,-1.24,-0.194,0.005,0.004,6,1,UNKNOWN
159842,7.35,11.52,-8.73,-0.69,0.792,-0.173,-0.85,0.8,-0.69,0.127,0.673,0.12,6,1,UNKNOWN
159857,7.86,11.1,-7.52,-0.985,0.571,-0.138,-0.24,0.35,0.27,0.207,0.719,0.149,6,1,UNKNOWN
159902,7.86,11.1,-7.52,-0.985,0.571,-0.138,-0.14,-0.05,0.79,0.086,0.215,0.221,6,1,UNKNOWN
159918,7.86,11.1,-7.52,-0.985,0.571,-0.138,0.1,-0.48,0.39,0.025,0.215,0.137,6,1,UNKNOWN
159963,7.33,11.72,-7.73,-0.931,-0.071,-0.005,0.73,-0.44,-0.14,-0.162,0.096,-0.011,6,1,UNKNOWN
159978,7.33,11.72,-7.73,-0.931,-0.071,-0.005,0.31,-0.15,-0.05,-0.167,0.054,-0.031,6,1,UNKNOWN
160023,7.33,11.72,-7.73,-0.931,-0.071,-0.005,-0.53,0.27,0.11,-0.142,0.185,0.002,6,1,UNKNOWN
160038,7.33,11.72,-7.73,-0.931,-0.071,-0.005,-0.28,0.27,0,-0.135,0.295,0.005,6,1,UNKNOWN
160083,6.91,11.92,-8.1,-0.566,0.168,-0.143,0.44,0.03,-0.39,-0.115,0.261,0.021,6,1,UNKNOWN
160098,6.91,11.92,-8.1,-0.566,0.168,-0.143,0.22,0.24,-0.18,-0.117,0.26,0.025,6,1,UNKNOWN
160143,6.91,11.92,-8.1,-0.566,0.168,-0.143,0.71,0.42,-0.5,-0.036,0.453,-0.024,6,1,UNKNOWN
160158,6.91,11.92,-8.1,-0.566,0.168,-0.143,0.94,0.31,0.12,-0.026,0.39,-0.008,6,1,UNKNOWN
160203,6.91,11.92,-8.1,-0.566,0.168,-0.143,0.16,0.19,0.16,-0.083,0.3,0.011,6,1,UNKNOWN
160219,7.19,12.13,-7.4,-0.817,0.138,-0.094,0.35,0,0.21,-0.091,0.411,-0.007,6,1,UNKNOWN
160265,7.19,12.13,-7.4,-0.817,0.138,-0.094,0.87,-0.22,0.52,-0.129,0.211,-0.013,6,1,UNKNOWN
160325,6.88,12.2,-7.98,-0.933,0.063,-0.01,0.4,-0.23,0.25,-0.139,0.134,0.017,6,1,UNKNOWN
160385,6.88,12.2,-7.98,-0.933,0.063,-0.01,0.47,0.23,-0.29,-0.14,0.015,0.025,6,1,UNKNOWN
160400,6.88,12.2,-7.98,-0.933,0.063,-0.01,0.64,0.24,-0.21,-0.129,0.094,0.017,6,1,UNKNOWN
160445,6.78,11.91,-8.16,-0.766,0.137,0.002,0.44,0.37,-0.09,-0.113,0.107,0.005,6,1,UNKNOWN
160460,6.78,11.91,-8.16,-0.766,0.137,0.002,0.46,0.36,0.05,-0.101,0.177,0.009,6,1,UNKNOWN
160505,6.78,11.91,-8.16,-0.766,0.137,0.002,0.59,0.24,0.01,-0.099,0.304,0.024,6,1,UNKNOWN
160520,6.79,12.16,-7.83,-0.812,0.134,-0.004,0.8,0.1,0.25,-0.105,0.211,0.032,6,1,UNKNOWN
160565,6.79,12.16,-7.83,-0.812,0.134,-0.004,0.61,0.11,0.33,-0.128,0.044,0.046,6,1,UNKNOWN
160580,6.79,12.16,-7.83,-0.812,0.134,-0.004,0.8,-0.06,0.09,-0.129,0.075,0.04,6,1,UNKNOWN
160625,6.79,12.16,-7.83,-0.812,0.134,-0.004,0.56,0.29,-0.01,-0.139,0.063,0.014,6,1,UNKNOWN
160640,6.7,11.99,-8.09,-0.846,0.172,0.044,0.58,0.33,0.06,-0.124,0.07,0.023,6,1,UNKNOWN
160685,6.7,11.99,-8.09,-0.846,0.172,0.044,0.47,0.15,-0.02,-0.105,-0.004,0.034,6,1,UNKNOWN
160700,6.7,11.99,-8.09,-0.846,0.172,0.044,0.52,0.22,-0.06,-0.094,0.026,0.018,6,1,UNKNOWN
160805,6.79,11.98,-7.82,-0.877,0.141,0.052,0.26,0.09,-0.02,-0.094,-0.042,0.041,6,1,UNKNOWN
160820,6.79,11.98,-7.82,-0.877,0.141,0.052,0.29,0.16,-0.13,-0.093,0.031,0.028,6,1,UNKNOWN
160835,6.79,11.98,-7.82,-0.877,0.141,0.052,0.26,0.23,-0.15,-0.084,0.106,0.031,6,1,UNKNOWN
160865,6.79,11.98,-7.82,-0.877,0.141,0.052,0.54,0.24,0.15,-0.087,0.129,0.039,6,1,UNKNOWN
160880,6.62,12.08,-8.01,-0.853,0.169,0.058,0.61,0.29,0.19,-0.091,0.064,0.046,6,1,UNKNOWN
160925,6.62,12.08,-8.01,-0.853,0.169,0.058,0.28,0.16,0,-0.108,-0.017,0.048,6,1,UNKNOWN
160940,6.62,12.08,-8.01,-0.853,0.169,0.058,0.24,0.31,-0.04,-0.093,0.063,0.035,6,1,UNKNOWN
160985,6.62,12.08,-8.01,-0.853,0.169,0.058,0.6,0.29,0.25,-0.109,0.201,0.04,6,1,UNKNOWN
161000,6.62,12.08,-8.01,-0.853,0.169,0.058,0.65,0.33,0.72,-0.129,0.109,0.041,6,1,UNKNOWN
161045,6.7,12.21,-7.91,-0.851,0.134,0.082,0.99,-0.18,-1.02,-0.098,0.021,-0.017,6,1,UNKNOWN
161060,6.7,12.21,-7.91,-0.851,0.134,0.082,0.05,0,-1.54,-0.121,0.05,0.003,6,1,UNKNOWN
161105,6.54,12.14,-8.09,-0.799,0.154,0.124,0.17,0.47,-0.02,0,0.138,0.006,6,1,UNKNOWN
161120,6.54,12.14,-8.09,-0.799,0.154,0.124,1.21,0.36,-0.14,0.072,0.13,0.001,6,1,UNKNOWN
161165,6.54,12.14,-8.09,-0.799,0.154,0.124,-0.09,0.29,0.55,-0.085,0.187,-0.025,6,1,UNKNOWN
161180,6.54,12.14,-8.09,-0.799,0.154,0.124,-0.15,0.13,0.5,-0.133,0.222,-0.013,6,1,UNKNOWN
161225,6.77,12.26,-7.64,-0.562,0.091,0.199,0.76,0.22,-0.65,-0.14,0.366,-0.039,6,1,UNKNOWN
161240,6.77,12.26,-7.64,-0.562,0.091,0.199,0.54,0.4,-0.24,-0.128,0.338,-0.054,6,1,UNKNOWN
161285,6.77,12.26,-7.64,-0.562,0.091,0.199,0.52,0.56,0.23,-0.072,0.412,-0.006,6,1,UNKNOWN
161300,6.77,12.26,-7.64,-0.562,0.091,0.199,0.72,0.49,0.12,-0.064,0.411,0.013,6,1,UNKNOWN
161345,6.63,12,-8.22,-1.077,0.006,0.141,1.32,0.12,0.53,-0.048,0.256,0.027,6,1,UNKNOWN
161360,6.63,12,-8.22,-1.077,0.006,0.141,0.97,0.05,0.34,-0.049,0.222,0.022,6,1,UNKNOWN
161405,6.63,12,-8.22,-1.077,0.006,0.141,0.64,0.07,0.14,-0.078,0.322,-0.015,6,1,UNKNOWN
161420,6.63,12,-8.22,-1.077,0.006,0.141,0.62,0.19,0.17,-0.081,0.369,-0.022,6,1,UNKNOWN
161525,6.61,11.47,-8.32,-0.746,0.183,0.135,1.02,0.4,0.27,-0.094,0.229,0.017,6,1,UNKNOWN
161540,6.61,11.47,-8.32,-0.746,0.183,0.135,1.13,0.37,0.2,-0.085,0.247,0.018,6,1,UNKNOWN
161555,6.88,12.13,-8.52,-0.698,0.285,0.086,1.23,0.32,0.15,-0.077,0.23,0.017,6,1,UNKNOWN
161585,6.88,12.13,-8.52,-0.698,0.285,0.086,1.22,0.27,-0.02,-0.071,0.264,0.018,6,1,UNKNOWN
161600,6.88,12.13,-8.52,-0.698,0.285,0.086,1.21,0.29,0.02,-0.075,0.266,0.01,6,1,UNKNOWN
161645,6.88,12.13,-8.52,-0.698,0.285,0.086,1.08,0.18,0.4,-0.09,0.18,0.025,6,1,UNKNOWN
161660,7.11,11.53,-7.53,-0.854,0.019,0.117,1.43,0.01,0.3,-0.097,0.158,0.017,6,1,UNKNOWN
161705,7.11,11.53,-7.53,-0.854,0.019,0.117,1.21,0.28,0.25,-0.084,0.14,0.026,6,1,UNKNOWN
161720,7.11,11.53,-7.53,-0.854,0.019,0.117,1.14,0.22,0.31,-0.078,0.144,0.031,6,1,UNKNOWN
161765,7.11,11.53,-7.53,-0.854,0.019,0.117,1.32,-0.02,-0.12,-0.093,0.144,0.02,6,1,UNKNOWN
161780,6.67,11.62,-8.559999,-0.973,0.041,0.179,1.3,-0.04,-0.06,-0.098,0.187,0.004,6,1,UNKNOWN
161825,6.67,11.62,-8.559999,-0.973,0.041,0.179,1.09,0.43,0.34,-0.075,0.213,0.006,6,1,UNKNOWN
161840,6.67,11.62,-8.559999,-0.973,0.041,0.179,1.28,0.32,0.39,-0.056,0.161,0.02,6,1,UNKNOWN
161945,6.96,11.75,-8.57,-0.929,-0.02,0.205,1.47,-0.06,-0.42,-0.106,0.492,-0.15,6,1,UNKNOWN
161960,6.96,11.75,-8.57,-0.929,-0.02,0.205,2.52,0.89,1.22,-0.129,0.551,-0.149,6,1,UNKNOWN
162005,6.96,11.75,-8.57,-0.929,-0.02,0.205,1.24,1.01,1.97,-0.11,-0.138,-0.028,6,1,UNKNOWN
162020,6.57,12.08,-8.1,-1.352,-0.041,0.357,0.89,0.85,1.58,-0.046,-0.187,-0.006,6,1,UNKNOWN
162065,6.57,12.08,-8.1,-1.352,-0.041,0.357,1.26,0.31,0.68,0.062,-0.307,0.073,6,1,UNKNOWN
162080,6.57,12.08,-8.1,-1.352,-0.041,0.357,1.42,-0.11,-0.09,0.047,-0.474,0.107,6,1,UNKNOWN
162125,6.57,12.08,-8.1,-1.352,-0.041,0.357,0.64,0.18,-0.42,-0.047,-0.473,0.135,6,1,UNKNOWN
162140,6.22,12.55,-7.83,-1.354,0.015,0.149,0.34,0.35,-0.71,-0.05,-0.229,0.121,6,1,UNKNOWN
162185,6.22,12.55,-7.83,-1.354,0.015,0.149,0.61,0.29,-0.28,-0.114,-0.167,0.134,6,1,UNKNOWN
162200,6.22,12.55,-7.83,-1.354,0.015,0.149,0.3,0.36,-0.38,-0.11,-0.03,0.118,6,1,UNKNOWN
162245,6.29,12.51,-8.16,-1.101,0.12,-0.019,1.44,0.24,0.69,-0.047,0.086,0.022,6,1,UNKNOWN
162260,6.29,12.51,-8.16,-1.101,0.12,-0.019,1,0.19,0.94,-0.043,-0.04,0.027,6,1,UNKNOWN
162365,6.77,12.23,-7.37,-0.876,0.239,0.068,0.91,0.25,0.24,-0.095,0.103,0.05,6,1,UNKNOWN
162380,6.77,12.23,-7.37,-0.876,0.239,0.068,1.11,0.13,0.2,-0.088,0.021,0.053,6,1,UNKNOWN
