timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
883290,9.46,0.5,-5.92,0.044,-0.291,0.14,-2.25,2,-18.96,-0.188,-0.002,-0.24,12,108,UNKNOWN
884430,5.64,-5.86,-7.69,-0.697,-0.063,-0.151,-4.11,2.98,-18.87,0.015,-0.05,0.009,12,108,UNKNOWN
884445,5.64,-5.86,-7.69,-0.697,-0.063,-0.151,-3.77,2.92,-18.79,0.031,-0.02,0.003,12,108,UNKNOWN
884460,5.64,-5.86,-7.69,-0.697,-0.063,-0.151,-3.74,2.82,-18.73,0.031,-0.045,0.002,12,108,UNKNOWN
884475,5.64,-5.86,-7.69,-0.697,-0.063,-0.151,-4.06,2.9,-18.81,0.03,-0.036,0,12,108,UNKNOWN
884490,5.64,-5.86,-7.69,-0.697,-0.063,-0.151,-3.84,2.82,-18.81,0.04,0.003,-0.002,12,108,UNKNOWN
884505,5.64,-5.86,-7.69,-0.697,-0.063,-0.151,-3.62,2.81,-18.63,0.044,-0.009,-0.007,12,108,UNKNOWN
884520,5.51,-6.02,-7.64,-0.452,-0.049,-0.109,-3.77,2.83,-18.75,0.046,-0.023,-0.006,12,108,UNKNOWN
884580,5.51,-6.02,-7.64,-0.452,-0.049,-0.109,-3.93,2.76,-18.52,-0.008,-0.069,0.003,12,108,UNKNOWN
884595,5.51,-6.02,-7.64,-0.452,-0.049,-0.109,-3.74,2.72,-18.54,-0.018,-0.075,0.002,12,108,UNKNOWN
884640,5.6,-5.59,-7.45,-0.636,-0.023,-0.198,-3.79,2.9,-18.74,-0.063,-0.091,0.003,12,108,UNKNOWN
884655,5.6,-5.59,-7.45,-0.636,-0.023,-0.198,-3.73,2.88,-18.66,-0.07,-0.118,-0.002,12,108,UNKNOWN
884700,5.6,-5.59,-7.45,-0.636,-0.023,-0.198,-3.85,2.92,-18.76,-0.043,-0.032,-0.015,12,108,UNKNOWN
884715,5.6,-5.59,-7.45,-0.636,-0.023,-0.198,-4.01,2.92,-18.74,-0.038,-0.035,-0.018,12,108,UNKNOWN
884820,5.67,-5.52,-8.08,-0.496,-0.052,-0.151,-3.91,2.97,-18.53,-0.065,-0.043,-0.008,12,108,UNKNOWN
884835,5.67,-5.52,-8.08,-0.496,-0.052,-0.151,-3.97,3.01,-18.6,-0.054,-0.045,-0.015,12,108,UNKNOWN
884895,5.78,-5.51,-7.66,-0.441,-0.044,-0.113,-3.9,2.93,-18.55,-0.025,-0.035,-0.003,12,108,UNKNOWN
884940,5.78,-5.51,-7.66,-0.441,-0.044,-0.113,-4.04,2.9,-18.64,-0.003,0.012,0.012,12,108,UNKNOWN
884955,5.78,-5.51,-7.66,-0.441,-0.044,-0.113,-3.82,2.95,-18.51,-0.002,0,0.017,12,108,UNKNOWN
885000,5.74,-5.4,-7.7,-0.439,-0.05,-0.131,-3.91,3.09,-18.79,0.062,-0.054,-0.012,12,108,UNKNOWN
885015,5.74,-5.4,-7.7,-0.439,-0.05,-0.131,-3.8,2.7,-18.61,-0.014,-0.102,0.044,12,108,UNKNOWN
885060,5.74,-5.4,-7.7,-0.439,-0.05,-0.131,-4.04,3.08,-18.66,0.012,-0.006,0.006,12,108,UNKNOWN
885135,5.91,-5.81,-7.99,-0.283,-0.067,-0.105,-4,2.99,-18.68,-0.008,-0.03,0.004,12,108,UNKNOWN
885150,5.91,-5.81,-7.99,-0.283,-0.067,-0.105,-3.89,3.05,-18.54,0.005,-0.036,-0.006,12,108,UNKNOWN
885180,5.91,-5.81,-7.99,-0.283,-0.067,-0.105,-3.88,2.81,-18.58,-0.024,0.013,0.01,12,108,UNKNOWN
885195,5.91,-5.81,-7.99,-0.283,-0.067,-0.105,-3.76,2.99,-18.26,-0.022,-0.062,0.01,12,108,UNKNOWN
885240,5.75,-5.75,-7.71,-0.484,-0.054,-0.121,-3.95,3.17,-18.37,-0.001,-0.05,0.017,12,108,UNKNOWN
885300,5.75,-5.75,-7.71,-0.484,-0.054,-0.121,-3.74,3.14,-18.24,0.088,-0.035,0.015,12,108,UNKNOWN
885375,5.61,-5.46,-7.6,-0.447,-0.074,-0.087,-4.16,2.85,-18.58,0.077,0.006,0.015,12,108,UNKNOWN
885390,5.61,-5.46,-7.6,-0.447,-0.074,-0.087,-3.87,2.83,-18.44,0.07,-0.017,0.009,12,108,UNKNOWN
885420,5.61,-5.46,-7.6,-0.447,-0.074,-0.087,-4.08,2.56,-18.69,0.001,-0.036,0.045,12,108,UNKNOWN
885435,5.61,-5.46,-7.6,-0.447,-0.074,-0.087,-3.94,2.91,-18.52,-0.007,-0.048,0.023,12,108,UNKNOWN
885480,5.84,-5.72,-7.47,-0.296,-0.113,-0.111,-4.25,2.99,-18.6,0.058,0.017,-0.026,12,108,UNKNOWN
885495,5.84,-5.72,-7.47,-0.296,-0.113,-0.111,-4.23,2.96,-18.59,0.089,0.023,-0.047,12,108,UNKNOWN
885540,5.8,-6.51,-8.059999,-0.282,-0.093,-0.192,-3.82,2.67,-18.47,0.077,0.061,-0.086,12,108,UNKNOWN
885555,5.8,-6.51,-8.059999,-0.282,-0.093,-0.192,-3.99,2.84,-18.5,0.084,0.011,-0.031,12,108,UNKNOWN
885600,5.8,-6.51,-8.059999,-0.282,-0.093,-0.192,-3.97,2.68,-18.61,0.032,-0.001,0.014,12,108,UNKNOWN
885615,5.8,-6.51,-8.059999,-0.282,-0.093,-0.192,-4.1,2.68,-18.55,-0.001,-0.007,0.028,12,108,UNKNOWN
885720,5.76,-5.37,-7.78,-0.422,-0.098,-0.135,-4.26,2.88,-18.67,-0.004,-0.035,0.008,12,108,UNKNOWN
885735,5.76,-5.37,-7.78,-0.422,-0.098,-0.135,-4.19,2.73,-18.69,-0.002,-0.012,0.019,12,108,UNKNOWN
885795,5.66,-5.79,-7.79,-0.48,-0.065,-0.084,-4.35,2.78,-18.72,-0.01,-0.014,0.033,12,108,UNKNOWN
885810,5.66,-5.79,-7.79,-0.48,-0.065,-0.084,-4.14,2.9,-18.64,-0.003,0.014,0.016,12,108,UNKNOWN
885855,5.66,-5.79,-7.79,-0.48,-0.065,-0.084,-4.26,2.92,-18.53,-0.029,-0.03,0.016,12,108,UNKNOWN
885870,5.66,-5.79,-7.79,-0.48,-0.065,-0.084,-4.17,2.89,-18.54,-0.02,-0.012,0.006,12,108,UNKNOWN
885915,5.53,-6.17,-7.73,-0.386,-0.033,-0.075,-4.14,2.8,-18.72,-0.015,0.029,-0.003,12,108,UNKNOWN
885930,5.53,-6.17,-7.73,-0.386,-0.033,-0.075,-4.08,2.96,-18.61,-0.014,0.014,-0.001,12,108,UNKNOWN
885975,5.53,-6.17,-7.73,-0.386,-0.033,-0.075,-4.03,2.76,-18.58,0.03,0.019,0.01,12,108,UNKNOWN
886020,5.56,-5.96,-7.74,-0.332,-0.009,-0.117,-4.06,2.89,-18.47,0.024,0.017,0.03,12,108,UNKNOWN
886035,5.56,-5.96,-7.74,-0.332,-0.009,-0.117,-4.05,2.63,-18.48,0.005,0.003,0.034,12,108,UNKNOWN
886080,5.56,-5.96,-7.74,-0.332,-0.009,-0.117,-4.36,2.92,-18.58,0.001,-0.013,0.018,12,108,UNKNOWN
886095,5.56,-5.96,-7.74,-0.332,-0.009,-0.117,-4.2,2.95,-18.53,0.015,0.012,0.013,12,108,UNKNOWN
886140,5.53,-6.67,-7.85,-0.139,-0.107,-0.066,-4.04,2.9,-18.39,0.006,-0.022,0.013,12,108,UNKNOWN
886155,5.53,-6.67,-7.85,-0.139,-0.107,-0.066,-4.05,2.9,-18.39,0.012,-0.029,0.009,12,108,UNKNOWN
886200,5.53,-6.67,-7.85,-0.139,-0.107,-0.066,-4.28,2.89,-18.58,0.012,-0.014,0.019,12,108,UNKNOWN
886215,5.53,-6.67,-7.85,-0.139,-0.107,-0.066,-4.15,2.89,-18.43,0.032,-0.006,-0.008,12,108,UNKNOWN
886260,5.31,-7.44,-7.82,-0.552,-0.062,-0.116,-4.03,2.73,-18.51,-0.021,-0.062,0.002,12,108,UNKNOWN
886275,5.31,-7.44,-7.82,-0.552,-0.062,-0.116,-4.14,2.86,-18.51,-0.023,-0.057,0.008,12,108,UNKNOWN
886320,5.31,-7.44,-7.82,-0.552,-0.062,-0.116,-4.26,2.9,-18.48,-0.019,-0.018,0.013,12,108,UNKNOWN
886335,5.31,-7.44,-7.82,-0.552,-0.062,-0.116,-4.17,2.84,-18.47,-0.022,-0.019,0.018,12,108,UNKNOWN
886380,5.76,-6.29,-7.72,-0.514,-0.026,-0.091,-4.08,2.82,-18.42,-0.069,-0.076,0.043,12,108,UNKNOWN
886440,5.76,-6.29,-7.72,-0.514,-0.026,-0.091,-4.28,3,-18.32,-0.015,-0.071,0.005,12,108,UNKNOWN
886455,5.76,-6.29,-7.72,-0.514,-0.026,-0.091,-4.57,2.76,-18.69,-0.041,-0.065,0.019,12,108,UNKNOWN
886470,5.7,-6.21,-7.83,-0.352,-0.033,-0.013,-4.37,3.12,-18.59,-0.013,-0.015,0.013,12,108,UNKNOWN
886515,5.7,-6.21,-7.83,-0.352,-0.033,-0.013,-4.15,2.93,-18.33,0.002,-0.031,0.006,12,108,UNKNOWN
886530,5.7,-6.21,-7.83,-0.352,-0.033,-0.013,-4.22,2.84,-18.3,-0.004,-0.052,0.009,12,108,UNKNOWN
886620,5.55,-6.14,-7.69,-0.231,-0.1,-0.015,-4.13,2.88,-18.31,0.011,-0.019,-0.007,12,108,UNKNOWN
886635,5.55,-6.14,-7.69,-0.231,-0.1,-0.015,-4.38,2.87,-18.41,-0.001,-0.017,-0.002,12,108,UNKNOWN
886740,5.66,-7.06,-7.52,-0.296,-0.064,-0.031,-4.38,3.02,-18.38,-0.004,-0.066,0.005,12,108,UNKNOWN
886800,5.69,-6.6,-7.43,-0.456,-0.098,-0.092,-4.48,2.94,-18.44,0.021,-0.075,-0.01,12,108,UNKNOWN
886815,5.69,-6.6,-7.43,-0.456,-0.098,-0.092,-4.47,2.96,-18.6,0.055,-0.019,-0.024,12,108,UNKNOWN
886875,5.69,-6.6,-7.43,-0.456,-0.098,-0.092,-4.21,2.67,-18.49,0.014,-0.056,-0.017,12,108,UNKNOWN
886890,5.69,-6.6,-7.43,-0.456,-0.098,-0.092,-4.31,2.86,-18.46,0.005,-0.07,-0.033,12,108,UNKNOWN
886920,5.56,-6.34,-7.92,-0.5,-0.105,-0.158,-4.42,2.89,-18.42,-0.011,-0.079,-0.044,12,108,UNKNOWN
886935,5.56,-6.34,-7.92,-0.5,-0.105,-0.158,-4.28,2.82,-18.52,-0.009,-0.078,-0.04,12,108,UNKNOWN
886980,5.56,-6.34,-7.92,-0.5,-0.105,-0.158,-4.19,2.85,-18.37,-0.033,-0.166,-0.043,12,108,UNKNOWN
886995,5.56,-6.34,-7.92,-0.5,-0.105,-0.158,-4.19,2.91,-18.21,-0.049,-0.213,-0.041,12,108,UNKNOWN
887040,5.65,-6.51,-7.57,-0.812,-0.005,-0.211,-4.61,3.01,-18.4,-0.028,-0.203,0.009,12,108,UNKNOWN
887055,5.65,-6.51,-7.57,-0.812,-0.005,-0.211,-4.35,3.07,-18.35,-0.011,-0.182,0.01,12,108,UNKNOWN
887100,5.65,-6.51,-7.57,-0.812,-0.005,-0.211,-4.3,3,-18.47,0.046,-0.369,0.094,12,108,UNKNOWN
887115,5.65,-6.51,-7.57,-0.812,-0.005,-0.211,-4.38,3.18,-18.5,0.083,-0.416,0.095,12,108,UNKNOWN
887160,5.08,-6.1,-7.85,-1.53,0.094,-0.352,-5.05,3.49,-18.39,0.402,-0.373,0.162,12,108,UNKNOWN
887175,5.08,-6.1,-7.85,-1.53,0.094,-0.352,-5.11,3.01,-18.09,0.494,-0.323,0.162,12,108,UNKNOWN
887220,5.08,-6.1,-7.85,-1.53,0.094,-0.352,-4.01,2.99,-17.5,0.542,-0.563,0.404,12,108,UNKNOWN
887235,5.08,-6.1,-7.85,-1.53,0.094,-0.352,-4.27,3.24,-17.85,0.614,-0.659,0.501,12,108,UNKNOWN
887280,3.79,-4.8,-10.12,-2.855,1.026,-0.83,-4.81,3.98,-17.91,0.76,-0.585,0.79,12,108,UNKNOWN
887295,3.79,-4.8,-10.12,-2.855,1.026,-0.83,-4.38,3.24,-17.18,0.729,-0.61,0.828,12,108,UNKNOWN
887340,3.79,-4.8,-10.12,-2.855,1.026,-0.83,-5.29,2.71,-17.27,0.284,-0.939,1.045,12,108,UNKNOWN
887355,3.79,-4.8,-10.12,-2.855,1.026,-0.83,-5.72,2.94,-17.3,0.157,-0.954,1.034,12,108,UNKNOWN
887400,7.26,1.34,-7.2,-3.111,2.519,-0.066,-7.4,3.11,-17.25,-0.066,-0.566,1.087,12,108,UNKNOWN
887415,7.26,1.34,-7.2,-3.111,2.519,-0.066,-7.58,3.14,-17.22,-0.099,-0.3,1.032,12,108,UNKNOWN
887520,9.48,-1.01,-6.44,-1.029,2.033,-0.105,-6.56,4.15,-17.32,-0.149,0.12,0.899,12,108,UNKNOWN
887535,9.48,-1.01,-6.44,-1.029,2.033,-0.105,-6.6,4.31,-17.44,-0.092,0.043,0.917,12,108,UNKNOWN
887550,9.48,-1.01,-6.44,-1.029,2.033,-0.105,-6.67,4.37,-17.4,0.01,0.038,0.946,12,108,UNKNOWN
887595,9.48,-1.01,-6.44,-1.029,2.033,-0.105,-6.04,4.06,-17.05,0.262,0.073,1.105,12,108,UNKNOWN
887610,11.61,-1.01,-5.51,-0.031,3.021,-0.779,-6.1,4.14,-16.97,0.311,0.038,1.168,12,108,UNKNOWN
887655,11.61,-1.01,-5.51,-0.031,3.021,-0.779,-6.41,4.25,-16.96,0.448,-0.027,1.276,12,108,UNKNOWN
887670,11.61,-1.01,-5.51,-0.031,3.021,-0.779,-6.59,4.28,-17,0.473,-0.011,1.297,12,108,UNKNOWN
887715,15.06,2.14,2.61,0.452,2.447,0.733,-6.87,4.4,-17.33,0.469,0.065,1.389,12,108,UNKNOWN
887730,15.06,2.14,2.61,0.452,2.447,0.733,-6.87,4.73,-17.26,0.45,0.072,1.38,12,108,UNKNOWN
887775,15.06,2.14,2.61,0.452,2.447,0.733,-4.83,3.74,-16.14,0.381,-0.405,1.233,12,108,UNKNOWN
887790,15.06,2.14,2.61,0.452,2.447,0.733,-4.82,3.15,-16.06,0.242,-0.687,1.128,12,108,UNKNOWN
887835,22.96,-23.52,21.07,-0.217,0.175,-0.67,-5.86,3.34,-16.82,-0.129,-0.587,0.578,12,108,UNKNOWN
887880,22.96,-23.52,21.07,-0.217,0.175,-0.67,-7.23,5.77,-18.77,-0.189,0.594,0.042,12,108,UNKNOWN
887895,22.96,-23.52,21.07,-0.217,0.175,-0.67,-6.77,7.2,-19.01,-0.01,1.085,-0.128,12,108,UNKNOWN
887940,-34.1,46.33,-3.13,2.851,-4.476,-4.449,-1.2,7.96,-16.58,0.647,0.762,-0.145,12,108,UNKNOWN
887955,-34.1,46.33,-3.13,2.851,-4.476,-4.449,-0.33,7.61,-15.82,0.737,-0.023,0.082,12,108,UNKNOWN
888000,-34.1,46.33,-3.13,2.851,-4.476,-4.449,-3.4,6.28,-15.91,0.82,-1.612,1.153,12,108,UNKNOWN
888015,-34.1,46.33,-3.13,2.851,-4.476,-4.449,-4.71,5.96,-16.11,0.846,-1.567,1.263,12,108,UNKNOWN
888060,10.98,3.4,-0.45,-1.085,0.183,1.624,-6.09,4.53,-16.95,0.802,-0.55,1.231,12,108,UNKNOWN
888075,10.98,3.4,-0.45,-1.085,0.183,1.624,-5.4,4.43,-17.11,0.675,-0.308,1.027,12,108,UNKNOWN
888120,10.98,3.4,-0.45,-1.085,0.183,1.624,-5.45,4.56,-17.55,0.204,-0.395,0.751,12,108,UNKNOWN
888135,10.98,3.4,-0.45,-1.085,0.183,1.624,-6.12,4.69,-17.71,0.076,-0.343,0.647,12,108,UNKNOWN
888180,9.32,5.12,-1.24,-1.045,-1.133,0.031,-6.15,5.02,-17.9,-0.104,0.188,0.203,12,108,UNKNOWN
888195,9.32,5.12,-1.24,-1.045,-1.133,0.031,-5.77,5.14,-17.97,-0.127,0.26,0.096,12,108,UNKNOWN
888240,9.32,5.12,-1.24,-1.045,-1.133,0.031,-4.58,4.94,-17.54,-0.223,0.04,-0.153,12,108,UNKNOWN
888255,9.32,5.12,-1.24,-1.045,-1.133,0.031,-4.79,4.92,-17.52,-0.226,-0.023,-0.152,12,108,UNKNOWN
888300,9.82,3.36,-0.09,-1.866,-0.042,0.559,-4.84,5.03,-17.24,-0.177,0.11,-0.177,13,108,UNKNOWN
888316,9.82,3.36,-0.09,-1.866,-0.042,0.559,-4.85,5.15,-17.24,-0.164,0.147,-0.179,13,108,UNKNOWN
888362,9.82,3.36,-0.09,-1.866,-0.042,0.559,-4.99,5.57,-17.17,-0.134,0.173,-0.232,13,108,UNKNOWN
888377,9.82,3.36,-0.09,-1.866,-0.042,0.559,-5.03,5.65,-17.18,-0.126,0.188,-0.261,13,108,UNKNOWN
888422,9.45,5.31,1.57,-2.232,-0.353,-0.042,-4.93,5.84,-17.27,-0.156,0.168,-0.338,13,108,UNKNOWN
888437,9.45,5.31,1.57,-2.232,-0.353,-0.042,-4.96,5.96,-17.26,-0.173,0.144,-0.359,13,108,UNKNOWN
888482,9.45,5.31,1.57,-2.232,-0.353,-0.042,-4.99,6.22,-17.33,-0.163,0.184,-0.424,13,108,UNKNOWN
888497,9.45,5.31,1.57,-2.232,-0.353,-0.042,-4.87,6.2,-17.3,-0.153,0.189,-0.433,13,108,UNKNOWN
888542,9.58,4.03,0.38,-0.745,-0.691,-0.179,-4.67,6.17,-17.22,-0.177,0.069,-0.42,13,108,UNKNOWN
888557,9.58,4.03,0.38,-0.745,-0.691,-0.179,-4.76,6.23,-17.19,-0.182,0.064,-0.404,13,108,UNKNOWN
888662,9.87,4.29,0.45,-0.71,-0.588,0.007,-4.68,5.75,-17.24,-0.219,0.063,-0.261,13,108,UNKNOWN
888677,9.87,4.29,0.45,-0.71,-0.588,0.007,-4.83,5.81,-17.34,-0.228,0.044,-0.242,13,108,UNKNOWN
888692,9.87,4.29,0.45,-0.71,-0.588,0.007,-4.74,5.78,-17.46,-0.219,0.051,-0.223,13,108,UNKNOWN
888737,9.87,4.29,0.45,-0.71,-0.588,0.007,-4.26,5.64,-17.66,-0.104,-0.095,-0.138,13,108,UNKNOWN
888752,10.14,4.33,0.34,-0.438,-0.491,0.143,-3.95,5.65,-17.85,-0.029,-0.257,-0.123,13,108,UNKNOWN
888842,10.14,4.33,0.34,-0.438,-0.491,0.143,-4.81,5.54,-18.35,0.79,-0.044,0.339,13,108,UNKNOWN
888857,10.14,4.33,0.34,-0.438,-0.491,0.143,-5.17,5.64,-17.74,0.794,-0.04,0.381,13,108,UNKNOWN
888902,9.889999,3.68,1,-0.038,-0.067,0.478,-5.95,5.48,-16.89,0.684,0.12,0.206,13,108,UNKNOWN
888917,9.889999,3.68,1,-0.038,-0.067,0.478,-5.71,5.46,-16.95,0.614,0.196,0.122,13,108,UNKNOWN
888962,9.889999,3.68,1,-0.038,-0.067,0.478,-5.41,5.01,-16.48,0.228,0.172,-0.134,13,108,UNKNOWN
888977,9.889999,3.68,1,-0.038,-0.067,0.478,-5.62,4.93,-16.31,0.097,0.177,-0.176,13,108,UNKNOWN
889022,9.639999,2.97,1.67,-0.25,0.013,0.123,-6.01,5.29,-16.46,-0.237,0.342,-0.248,13,108,UNKNOWN
889037,9.639999,2.97,1.67,-0.25,0.013,0.123,-5.75,5.28,-16.55,-0.307,0.388,-0.267,13,108,UNKNOWN
889082,9.639999,2.97,1.67,-0.25,0.013,0.123,-4.76,5.06,-16.45,-0.481,0.167,-0.307,13,108,UNKNOWN
889097,9.639999,2.97,1.67,-0.25,0.013,0.123,-4.66,5,-16.51,-0.537,0.007,-0.305,13,108,UNKNOWN
889142,9.7,3.58,1.03,-0.431,-0.024,-0.149,-4.89,5.1,-16.86,-0.62,-0.253,-0.265,13,108,UNKNOWN
889157,9.7,3.58,1.03,-0.431,-0.024,-0.149,-4.98,5.14,-16.84,-0.614,-0.274,-0.247,13,108,UNKNOWN
889202,9.96,3.85,1.01,-0.25,0.1,-0.229,-5.17,5.07,-16.95,-0.553,-0.279,-0.259,13,108,UNKNOWN
889217,9.96,3.85,1.01,-0.25,0.1,-0.229,-5.12,5.15,-17.18,-0.54,-0.305,-0.259,13,108,UNKNOWN
889262,9.96,3.85,1.01,-0.25,0.1,-0.229,-5.53,5.19,-17.11,-0.467,-0.274,-0.281,13,108,UNKNOWN
889277,9.96,3.85,1.01,-0.25,0.1,-0.229,-5.6,5.24,-17.26,-0.443,-0.232,-0.347,13,108,UNKNOWN
889322,9.969999,3.56,0.99,-0.284,0.179,-0.126,-5.54,5.3,-17.22,-0.429,-0.306,-0.405,13,108,UNKNOWN
889337,9.969999,3.56,0.99,-0.284,0.179,-0.126,-5.63,5.44,-17.17,-0.438,-0.364,-0.413,13,108,UNKNOWN
889382,9.969999,3.56,0.99,-0.284,0.179,-0.126,-6.53,5.56,-16.89,-0.402,-0.216,-0.389,13,108,UNKNOWN
889442,9.969999,3.56,0.99,-0.284,0.179,-0.126,-6.58,5.71,-16.88,-0.34,0.166,-0.327,13,108,UNKNOWN
889457,9.969999,3.56,0.99,-0.284,0.179,-0.126,-6.53,5.71,-16.9,-0.34,0.192,-0.314,13,108,UNKNOWN
889562,10.27,3.63,0.73,-0.537,0.216,-0.123,-5.45,5.5,-16.35,-0.2,0.097,-0.269,13,108,UNKNOWN
889577,10.27,3.63,0.73,-0.537,0.216,-0.123,-5.6,5.48,-16.41,-0.174,-0.002,-0.24,13,108,UNKNOWN
889637,10.27,3.63,0.73,-0.537,0.216,-0.123,-5.66,5.12,-16.11,-0.117,-0.096,-0.132,13,108,UNKNOWN
889682,10.56,3.6,0.9,-0.55,0.117,-0.066,-6.06,5.05,-16.17,-0.114,0.038,-0.055,13,108,UNKNOWN
889697,10.56,3.6,0.9,-0.55,0.117,-0.066,-6.05,5.04,-16.23,-0.119,0.071,-0.051,13,108,UNKNOWN
889742,10.56,3.6,0.9,-0.55,0.117,-0.066,-6.2,5.17,-16.3,-0.182,0.03,-0.055,13,108,UNKNOWN
889757,10.56,3.6,0.9,-0.55,0.117,-0.066,-6.4,5.23,-16.32,-0.192,0.02,-0.079,13,108,UNKNOWN
889802,10.08,4.22,0.54,-0.292,-0.045,-0.03,-6.43,5.4,-16.44,-0.199,0.066,-0.181,13,108,UNKNOWN
889817,10.08,4.22,0.54,-0.292,-0.045,-0.03,-6.43,5.42,-16.41,-0.196,0.062,-0.197,13,108,UNKNOWN
889862,10.08,4.22,0.54,-0.292,-0.045,-0.03,-6.36,5.63,-16.37,-0.177,0.052,-0.215,13,108,UNKNOWN
889877,10.08,4.22,0.54,-0.292,-0.045,-0.03,-6.36,5.73,-16.35,-0.157,0.07,-0.177,13,108,UNKNOWN
889922,9.76,3.36,0.69,-0.126,0.098,-0.051,-6.11,5.64,-16.33,-0.129,0.054,-0.184,13,108,UNKNOWN
889937,9.76,3.36,0.69,-0.126,0.098,-0.051,-6.05,5.6,-16.41,-0.113,0.063,-0.17,13,108,UNKNOWN
890042,10.09,3.13,0.88,-0.304,0.16,-0.266,-6.01,5.37,-16.39,0.011,-0.031,-0.008,13,108,UNKNOWN
890102,10.09,3.13,0.88,-0.304,0.16,-0.266,-6.04,5.32,-16.5,0.072,-0.026,-0.012,13,108,UNKNOWN
890117,10.09,3.13,0.88,-0.304,0.16,-0.266,-6.04,5.34,-16.41,0.071,-0.062,-0.006,13,108,UNKNOWN
890222,10.56,3.84,1.01,-0.424,-0.05,-0.189,-6.1,5.13,-16.12,0.061,-0.072,-0.012,13,108,UNKNOWN
890237,10.56,3.84,1.01,-0.424,-0.05,-0.189,-6.04,5.09,-16.09,0.045,-0.114,-0.012,13,108,UNKNOWN
890253,10.41,3.48,0.5,-0.342,-0.184,0.008,-6.11,5.39,-16.35,0.022,-0.187,-0.034,13,108,UNKNOWN
890298,10.41,3.48,0.5,-0.342,-0.184,0.008,-4.95,6.34,-16.01,0.032,-0.608,-0.117,13,108,UNKNOWN
