timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
10010088,0.43,1.97,15.98,-1.09,-0.118,-0.113,5.23,5.11,4.75,-0.336,-0.119,-0.616,22,51,UNKNOWN
10010103,1.07,2.1,17.65,-0.094,-0.542,0.144,4.94,5.41,4.84,-0.357,-0.108,-0.586,22,51,UNKNOWN
10010193,1.68,1.22,16.32,0.115,-0.411,0.231,5.13,5.28,5.15,-0.235,-0.005,-0.672,22,51,UNKNOWN
10010208,1.68,1.22,16.32,0.115,-0.411,0.231,4.95,5.55,4.97,-0.255,-0.067,-0.657,22,51,UNKNOWN
10010223,1.68,1.22,16.32,0.115,-0.411,0.231,4.79,5.59,4.83,-0.239,-0.088,-0.628,22,51,UNKNOWN
10010268,1.68,1.22,16.32,0.115,-0.411,0.231,4.73,5.54,4.39,-0.246,0.02,-0.58,22,51,UNKNOWN
10010283,1.68,1.22,16.32,0.115,-0.411,0.231,4.73,5.39,4.51,-0.21,0.072,-0.595,22,51,UNKNOWN
10010328,0.78,1.9,16.03,0.426,-0.304,-1.715,4.46,5.87,4.83,-0.201,0.03,-0.543,22,51,UNKNOWN
10010343,0.78,1.9,16.03,0.426,-0.304,-1.715,4.44,5.73,4.73,-0.179,0.054,-0.485,22,51,UNKNOWN
10010388,0.78,1.9,16.03,0.426,-0.304,-1.715,4.69,5.68,4.73,-0.13,0.068,-0.475,22,51,UNKNOWN
10010403,0.78,1.9,16.03,0.426,-0.304,-1.715,4.73,5.62,4.92,-0.108,0.07,-0.482,22,51,UNKNOWN
10010448,0.32,3.07,15.35,-0.126,0.266,-0.885,4.76,5.57,4.72,-0.16,0.019,-0.494,22,51,UNKNOWN
10010463,0.32,3.07,15.35,-0.126,0.266,-0.885,4.76,5.56,4.61,-0.137,0.036,-0.505,22,51,UNKNOWN
10010508,0.32,3.07,15.35,-0.126,0.266,-0.885,4.69,5.71,4.97,-0.081,0.07,-0.475,22,51,UNKNOWN
10010523,0.32,3.07,15.35,-0.126,0.266,-0.885,4.63,5.65,4.88,-0.081,0.052,-0.435,22,51,UNKNOWN
10010568,-0.35,2.73,16,-0.364,0.565,-0.298,4.72,5.37,4.44,-0.161,0.012,-0.443,22,51,UNKNOWN
10010613,-0.35,2.73,16,-0.364,0.565,-0.298,4.61,5.72,4.65,-0.151,0.046,-0.404,22,51,UNKNOWN
10010628,-0.35,2.73,16,-0.364,0.565,-0.298,4.6,5.7,4.73,-0.13,0.039,-0.366,22,51,UNKNOWN
10010733,-0.36,2.01,16.13,-0.318,0.235,-0.118,4.64,5.67,4.61,-0.151,0.049,-0.398,22,51,UNKNOWN
10010793,-0.7,1.84,16.95,-0.448,0.15,-0.026,4.69,5.82,4.61,-0.196,-0.008,-0.421,22,51,UNKNOWN
10010808,-0.7,1.84,16.95,-0.448,0.15,-0.026,4.67,5.89,4.7,-0.193,-0.014,-0.394,22,51,UNKNOWN
10010823,-0.7,1.84,16.95,-0.448,0.15,-0.026,4.65,5.81,4.65,-0.166,0,-0.366,22,51,UNKNOWN
10010868,-0.7,1.84,16.95,-0.448,0.15,-0.026,4.85,5.57,4.64,-0.191,0.048,-0.372,22,51,UNKNOWN
10010883,-0.56,1.58,16.48,-0.197,0.247,0.072,4.85,5.58,4.79,-0.202,0.04,-0.383,22,51,UNKNOWN
10010928,-0.56,1.58,16.48,-0.197,0.247,0.072,4.68,5.62,4.65,-0.154,0.02,-0.362,22,51,UNKNOWN
10010943,-0.56,1.58,16.48,-0.197,0.247,0.072,4.79,5.59,4.66,-0.135,0.059,-0.368,22,51,UNKNOWN
10010988,-0.56,1.58,16.48,-0.197,0.247,0.072,4.88,5.69,4.78,-0.166,0.053,-0.441,22,51,UNKNOWN
10011033,-0.52,1.52,16.95,0.037,0.169,0.083,4.55,5.74,4.56,-0.156,0.073,-0.394,22,51,UNKNOWN
10011093,-0.52,1.52,16.95,0.037,0.169,0.083,4.73,5.72,4.88,-0.191,0.066,-0.442,22,51,UNKNOWN
10011108,-0.52,1.52,16.95,0.037,0.169,0.083,4.62,5.84,4.97,-0.193,0.038,-0.423,22,51,UNKNOWN
10011123,-0.42,1.6,16.33,-0.088,0.145,0.017,4.61,5.8,4.85,-0.17,0.03,-0.388,22,51,UNKNOWN
10011213,-0.42,1.6,16.33,-0.088,0.145,0.017,4.78,5.54,4.86,-0.143,0.012,-0.3,22,51,UNKNOWN
10011228,-0.42,1.6,16.33,-0.088,0.145,0.017,4.81,5.49,4.88,-0.138,-0.009,-0.31,22,51,UNKNOWN
10011243,-0.73,1.52,16.64,-0.206,0.177,0.151,4.81,5.5,4.72,-0.134,-0.015,-0.319,22,51,UNKNOWN
10011333,-0.52,0.87,16.92,-0.079,0.176,0.034,4.88,5.62,4.6,-0.219,-0.046,-0.396,22,51,UNKNOWN
10011348,-0.52,0.87,16.92,-0.079,0.176,0.034,4.78,5.71,4.54,-0.224,-0.029,-0.408,22,51,UNKNOWN
10011453,-0.6,0.95,17.18,-0.103,0.024,-0.047,4.73,5.6,4.39,-0.266,0.032,-0.354,22,51,UNKNOWN
10011468,-0.6,0.95,17.18,-0.103,0.024,-0.047,4.83,5.64,4.79,-0.246,0.085,-0.379,22,51,UNKNOWN
10011483,-0.6,0.95,17.18,-0.103,0.024,-0.047,4.88,5.63,4.98,-0.237,0.076,-0.393,22,51,UNKNOWN
10011528,-0.6,0.95,17.18,-0.103,0.024,-0.047,4.72,5.65,4.91,-0.232,-0.04,-0.403,22,51,UNKNOWN
10011543,-0.6,0.95,17.18,-0.103,0.024,-0.047,4.73,5.76,4.84,-0.233,-0.025,-0.373,22,51,UNKNOWN
10011588,-0.34,1.27,16.38,-0.038,0.121,0.007,4.98,5.52,4.82,-0.204,0.071,-0.364,22,51,UNKNOWN
10011603,-0.34,1.27,16.38,-0.038,0.121,0.007,4.97,5.51,5.02,-0.215,0.045,-0.374,22,51,UNKNOWN
10011648,-0.34,1.27,16.38,-0.038,0.121,0.007,4.88,5.54,4.69,-0.203,-0.016,-0.293,22,51,UNKNOWN
10011663,-0.34,1.27,16.38,-0.038,0.121,0.007,4.92,5.34,4.62,-0.199,0.013,-0.31,22,51,UNKNOWN
10011753,-1.15,0.12,17.02,0.201,-0.212,-0.034,4.9,5.57,4.9,-0.185,-0.015,-0.35,22,51,UNKNOWN
10011828,0.62,1.47,16.29,-0.107,-0.013,0.151,4.88,5.84,4.65,-0.193,0.022,-0.31,22,51,UNKNOWN
10011843,0.62,1.47,16.29,-0.107,-0.013,0.151,4.96,5.64,4.75,-0.172,0.057,-0.31,22,51,UNKNOWN
10011873,0.62,1.47,16.29,-0.107,-0.013,0.151,5.04,5.53,4.88,-0.208,0.026,-0.347,22,51,UNKNOWN
10011888,0.62,1.47,16.29,-0.107,-0.013,0.151,5.07,5.45,4.99,-0.204,0.019,-0.377,22,51,UNKNOWN
10011933,0.5,1.2,16.57,-0.195,0.129,-0.047,4.82,5.81,5.03,-0.196,-0.004,-0.384,22,51,UNKNOWN
10011948,0.5,1.2,16.57,-0.195,0.129,-0.047,4.8,5.7,4.74,-0.196,-0.003,-0.327,22,51,UNKNOWN
10011993,0.5,1.2,16.57,-0.195,0.129,-0.047,5.05,5.43,4.85,-0.206,-0.011,-0.375,22,51,UNKNOWN
10012008,0.5,1.2,16.57,-0.195,0.129,-0.047,5.04,5.53,4.89,-0.201,-0.023,-0.394,22,51,UNKNOWN
10012053,0.31,1.3,16.61,-0.083,0.17,0.077,4.91,5.57,4.85,-0.147,0.03,-0.359,22,51,UNKNOWN
10012068,0.31,1.3,16.61,-0.083,0.17,0.077,4.9,5.49,4.8,-0.158,0.03,-0.349,22,51,UNKNOWN
10012173,0.28,1.36,16.6,-0.063,0.037,-0.02,4.92,5.74,4.96,-0.173,-0.006,-0.379,22,51,UNKNOWN
10012188,0.28,1.36,16.6,-0.063,0.037,-0.02,4.79,5.74,4.6,-0.207,-0.007,-0.332,22,51,UNKNOWN
10012203,0.28,1.36,16.6,-0.063,0.037,-0.02,4.99,5.63,4.79,-0.164,0.039,-0.325,22,51,UNKNOWN
10012248,0.28,1.36,16.6,-0.063,0.037,-0.02,5.1,5.41,4.85,-0.167,0.002,-0.379,22,51,UNKNOWN
10012263,0.48,1.36,16.36,-0.022,0.038,-0.009,5,5.48,4.75,-0.189,-0.017,-0.404,22,51,UNKNOWN
10012308,0.48,1.36,16.36,-0.022,0.038,-0.009,4.79,5.67,4.75,-0.201,0.005,-0.362,22,51,UNKNOWN
10012323,0.48,1.36,16.36,-0.022,0.038,-0.009,4.95,5.64,4.82,-0.172,0.014,-0.36,22,51,UNKNOWN
10012368,0.48,1.36,16.36,-0.022,0.038,-0.009,4.99,5.49,4.58,-0.205,-0.022,-0.363,22,51,UNKNOWN
10012413,0.32,1.49,16.48,-0.082,0.102,0.022,4.95,5.53,4.88,-0.225,0.028,-0.365,22,51,UNKNOWN
10012428,0.32,1.49,16.48,-0.082,0.102,0.022,4.9,5.47,5.1,-0.203,0.013,-0.356,22,51,UNKNOWN
10012473,0.45,1.31,16.79,-0.044,0.059,0.048,4.94,5.43,4.6,-0.155,-0.051,-0.34,22,51,UNKNOWN
10012488,0.45,1.31,16.79,-0.044,0.059,0.048,5.04,5.44,4.47,-0.199,-0.021,-0.358,22,51,UNKNOWN
10012533,0.45,1.31,16.79,-0.044,0.059,0.048,4.97,5.64,4.79,-0.184,0.022,-0.359,22,51,UNKNOWN
10012548,0.45,1.31,16.79,-0.044,0.059,0.048,4.92,5.62,4.96,-0.161,0.015,-0.343,22,51,UNKNOWN
10012653,0.49,1.53,16.65,-0.222,0.156,-0.018,5.04,5.46,4.92,-0.169,-0.013,-0.348,22,51,UNKNOWN
10012668,0.49,1.53,16.65,-0.222,0.156,-0.018,4.96,5.55,4.8,-0.191,-0.042,-0.344,22,51,UNKNOWN
10012713,0.91,1.3,16.04,-0.179,0.01,-0.022,4.95,5.42,4.67,-0.139,0.084,-0.297,22,51,UNKNOWN
10012728,0.91,1.3,16.04,-0.179,0.01,-0.022,5.11,5.39,4.9,-0.126,0.088,-0.299,22,51,UNKNOWN
10012773,0.91,1.3,16.04,-0.179,0.01,-0.022,5.15,5.21,4.7,-0.167,-0.007,-0.339,22,51,UNKNOWN
10012788,0.91,1.3,16.04,-0.179,0.01,-0.022,5.1,5.22,4.61,-0.191,0.012,-0.369,22,51,UNKNOWN
10012833,0.36,1.31,16.54,-0.13,0.129,-0.008,5.16,5.56,4.75,-0.135,0.051,-0.367,22,51,UNKNOWN
10012848,0.36,1.31,16.54,-0.13,0.129,-0.008,5.17,5.48,4.75,-0.118,0.043,-0.36,22,51,UNKNOWN
10012968,0.8,1.11,16.53,-0.119,0.061,-0.021,5.15,5.32,4.58,-0.164,0.06,-0.365,22,51,UNKNOWN
10012983,0.8,1.11,16.53,-0.119,0.061,-0.021,5.11,5.26,4.7,-0.195,0.042,-0.406,22,51,UNKNOWN
10013013,0.8,1.11,16.53,-0.119,0.061,-0.021,4.86,5.65,4.74,-0.222,0.029,-0.41,22,51,UNKNOWN
10013028,0.8,1.11,16.53,-0.119,0.061,-0.021,4.89,5.67,4.91,-0.186,0.044,-0.367,22,51,UNKNOWN
10013073,0.84,1.28,16.35,-0.188,0.095,-0.038,5.18,5.27,4.59,-0.197,-0.006,-0.386,22,51,UNKNOWN
10013088,0.84,1.28,16.35,-0.188,0.095,-0.038,5.08,5.4,4.46,-0.226,-0.005,-0.409,22,51,UNKNOWN
10013133,0.84,1.28,16.35,-0.188,0.095,-0.038,5.11,5.44,4.88,-0.159,0.055,-0.33,22,51,UNKNOWN
10013148,0.84,1.28,16.35,-0.188,0.095,-0.038,5.18,5.28,4.95,-0.174,0.011,-0.33,22,51,UNKNOWN
10013193,0.59,1.3,16.5,-0.272,0.209,-0.096,4.99,5.37,4.54,-0.189,-0.041,-0.417,22,51,UNKNOWN
10013208,0.59,1.3,16.5,-0.272,0.209,-0.096,4.87,5.56,4.4,-0.199,-0.01,-0.395,22,51,UNKNOWN
10013253,0.59,1.3,16.5,-0.272,0.209,-0.096,5.09,5.31,4.76,-0.143,0.023,-0.34,22,51,UNKNOWN
10013328,0.77,1.06,16.41,-0.186,0.172,0.102,5.02,5.34,4.66,-0.151,0.04,-0.369,22,51,UNKNOWN
10013343,0.77,1.06,16.41,-0.186,0.172,0.102,5.1,5.28,4.84,-0.133,0.049,-0.376,22,51,UNKNOWN
10013373,0.77,1.06,16.41,-0.186,0.172,0.102,5.18,5.29,4.84,-0.157,-0.008,-0.415,22,51,UNKNOWN
10013388,0.77,1.06,16.41,-0.186,0.172,0.102,5.13,5.39,4.77,-0.174,-0.033,-0.429,22,51,UNKNOWN
10013433,0.17,1,16.61,-0.116,0.398,-0.062,5,5.59,4.57,-0.165,0.034,-0.409,22,51,UNKNOWN
10013448,0.17,1,16.61,-0.116,0.398,-0.062,5.03,5.56,4.55,-0.146,0.032,-0.388,22,51,UNKNOWN
10013493,0.17,1,16.61,-0.116,0.398,-0.062,4.96,5.39,4.7,-0.181,-0.018,-0.39,22,51,UNKNOWN
10013508,0.17,1,16.61,-0.116,0.398,-0.062,4.84,5.44,4.6,-0.178,-0.01,-0.37,22,51,UNKNOWN
10013553,0.12,0.43,17.94,0.062,-0.088,0.042,5.04,5.33,4.49,-0.161,0.017,-0.366,22,51,UNKNOWN
10013568,0.12,0.43,17.94,0.062,-0.088,0.042,4.98,5.39,4.61,-0.175,0.01,-0.382,22,51,UNKNOWN
10013613,0.79,1.16,16.8,-0.217,0.237,0.182,4.87,5.34,4.97,-0.145,-0.02,-0.332,22,51,UNKNOWN
10013628,0.79,1.16,16.8,-0.217,0.237,0.182,4.88,5.35,4.87,-0.145,-0.056,-0.312,22,51,UNKNOWN
10013673,0.79,1.16,16.8,-0.217,0.237,0.182,5.11,5.19,4.83,-0.135,-0.116,-0.282,22,51,UNKNOWN
10013688,0.79,1.16,16.8,-0.217,0.237,0.182,5.1,4.93,4.61,-0.164,-0.156,-0.324,22,51,UNKNOWN
10013733,0.62,1.39,17.67,-0.681,0.657,-0.468,4.92,5.01,5.07,-0.283,-0.357,-0.508,22,51,UNKNOWN
10013748,0.62,1.39,17.67,-0.681,0.657,-0.468,4.71,5.25,5.3,-0.354,-0.465,-0.564,22,51,UNKNOWN
10013793,0.62,1.39,17.67,-0.681,0.657,-0.468,4.36,5.99,5.76,-0.37,-0.867,-0.406,22,51,UNKNOWN
10013808,0.62,1.39,17.67,-0.681,0.657,-0.468,4.54,5.85,5.76,-0.384,-1.083,-0.362,22,51,UNKNOWN
10013853,0.26,2.7,17.88,0.51,2.392,0.409,4.7,4.64,5.4,-0.903,-2.042,-0.508,22,51,UNKNOWN
10013914,0.26,2.7,17.88,0.51,2.392,0.409,2.73,6.53,3.45,-2.265,-2.956,-1.352,22,51,UNKNOWN
10013929,0.26,2.7,17.88,0.51,2.392,0.409,2.58,7.12,3.33,-2.22,-3.13,-1.372,22,51,UNKNOWN
10013974,-4.79,6.53,18.59,1.675,2.68,-0.471,1.06,7.2,2.44,-2.4,-3.187,-1.109,22,51,UNKNOWN
10013990,-4.79,6.53,18.59,1.675,2.68,-0.471,0.69,6.49,2.28,-2.397,-2.847,-1.201,22,51,UNKNOWN
10014035,-4.79,6.53,18.59,1.675,2.68,-0.471,-0.26,6.07,4.56,-3.71,-1.706,-1.19,22,51,UNKNOWN
10014050,-4.79,6.53,18.59,1.675,2.68,-0.471,-0.02,6.5,6.15,-4.303,-1.383,-0.967,22,51,UNKNOWN
10014095,-6.57,3.31,13.41,2.969,2.702,-1.636,0.18,7.89,10.5,-1.83,0.13,-0.389,22,51,UNKNOWN
10014110,-6.57,3.31,13.41,2.969,2.702,-1.636,0.27,7.77,11.15,-0.475,0.507,-0.182,22,51,UNKNOWN
10014155,-6.57,3.31,13.41,2.969,2.702,-1.636,2.03,7.57,9.47,0.855,0.335,0.378,22,51,UNKNOWN
10014170,-6.57,3.31,13.41,2.969,2.702,-1.636,1.91,7.38,8.16,0.67,0.189,0.302,22,51,UNKNOWN
10014215,-5.99,0.64,12.52,1.167,2.055,-2.332,0.59,9.72,5.05,-0.242,0.698,-0.174,22,51,UNKNOWN
10014230,-5.99,0.64,12.52,1.167,2.055,-2.332,-0.1,11.79,4.63,-0.707,0.945,-0.125,22,51,UNKNOWN
10014275,-5.99,0.64,12.52,1.167,2.055,-2.332,1.77,15.49,4.17,-0.799,1.437,0.353,22,51,UNKNOWN
10014290,-5.99,0.64,12.52,1.167,2.055,-2.332,2.51,16.72,3.1,-0.675,1.521,0.381,22,51,UNKNOWN
10014335,-9.3,7.47,9.7,-0.059,-0.7,-2.186,1.11,15.65,2.97,-0.771,1.707,1.063,22,51,UNKNOWN
10014350,-9.3,7.47,9.7,-0.059,-0.7,-2.186,2.82,11.86,5.2,-0.205,2.036,1.171,22,51,UNKNOWN
10014395,-9.3,7.47,9.7,-0.059,-0.7,-2.186,5.52,4.87,7.97,0.54,1.335,-0.03,22,51,UNKNOWN
10014410,-9.3,7.47,9.7,-0.059,-0.7,-2.186,3.66,4.57,7.41,0.212,0.818,-0.482,22,51,UNKNOWN
10014455,-12.3,4.93,9.78,-0.702,-0.629,-1.784,0.15,3.44,8.82,-0.693,0.933,-1.098,22,51,UNKNOWN
10014470,-12.3,4.93,9.78,-0.702,-0.629,-1.784,0.17,2.8,10.23,-0.702,1.16,-1.069,22,51,UNKNOWN
10014575,-3.87,-4.31,11.44,-0.496,1.814,-0.477,0.83,5.57,10.79,-0.525,0.171,-0.523,22,51,UNKNOWN
10014636,-3.87,-4.31,11.44,-0.496,1.814,-0.477,1.97,14.23,8.14,-1.525,-0.157,-0.759,22,51,UNKNOWN
10014652,-3.87,-4.31,11.44,-0.496,1.814,-0.477,1.69,18.36,6.76,-1.717,-0.348,-0.777,22,51,UNKNOWN
10014698,-10.98,1.84,6.53,-0.804,0.073,-1.095,1.13,15.37,8.24,-1.049,0.422,0.647,22,51,UNKNOWN
10014713,-10.98,1.84,6.53,-0.804,0.073,-1.095,3.25,10.94,10.56,-0.155,0.78,0.77,22,51,UNKNOWN
10014758,-18.67,-4.54,7.47,1.587,1.182,-1.42,5.05,4.69,12.23,1.134,-0.805,-0.098,22,51,UNKNOWN
10014773,-18.67,-4.54,7.47,1.587,1.182,-1.42,3.27,3.48,10.59,0.998,-1.533,-0.272,22,51,UNKNOWN
10014818,-18.67,-4.54,7.47,1.587,1.182,-1.42,0.31,2.04,7.4,0.22,-1.997,-1.241,22,51,UNKNOWN
10014833,-18.67,-4.54,7.47,1.587,1.182,-1.42,-1.26,3.33,6.84,-0.305,-1.889,-1.628,22,51,UNKNOWN
10014878,-3.4,-1.94,9.02,0.828,-0.052,-0.224,-2.55,7.17,10.78,-2.274,-1.247,-0.931,22,51,UNKNOWN
10014998,-11.33,-1.84,8.82,2.01,-1.807,-1.198,1.87,12.54,4.39,-1.013,-2.611,0.31,22,51,UNKNOWN
10015239,-0.77,4.01,9.38,0.1,0.315,0.571,5.3,1.74,16.37,1.406,0.96,0.849,22,51,UNKNOWN
10015254,-0.77,4.01,9.38,0.1,0.315,0.571,6.71,1.84,17.51,1.545,0.757,1.068,22,51,UNKNOWN
10015269,-0.77,4.01,9.38,0.1,0.315,0.571,8.46,1.52,17.37,1.89,0.536,1.417,22,51,UNKNOWN
10015359,-2.69,0.83,7.06,0.877,-0.45,1.834,33.62,4.97,6.25,0.615,4.401,-2.818,22,51,UNKNOWN
10015374,-2.69,0.83,7.06,0.877,-0.45,1.834,29.71,7.66,1.74,-1.272,4.401,-4.245,22,51,UNKNOWN
10015483,-20.26,-2.1,18.38,1.166,2.962,1.743,-11.66,-1.19,-8.07,-0.899,2.939,-3.054,22,52,UNKNOWN
10015499,-20.26,-2.1,18.38,1.166,2.962,1.743,-13.45,-0.25,-2.98,-1.09,3.509,-2.705,22,52,UNKNOWN
10015544,-20.26,-2.1,18.38,1.166,2.962,1.743,-8.1,2.19,11.6,0.397,3.855,-1.425,22,52,UNKNOWN
10015559,-8.309999,-1.09,13.57,-0.353,0.793,1.159,-6.12,2.51,13,1.087,3.584,-1.378,22,52,UNKNOWN
10015604,-8.309999,-1.09,13.57,-0.353,0.793,1.159,-1.84,7.23,15.29,0.773,2.485,-1.304,22,52,UNKNOWN
10015619,-8.309999,-1.09,13.57,-0.353,0.793,1.159,-0.77,8.79,15.2,-0.028,1.827,-1.062,22,52,UNKNOWN
10015664,-8.309999,-1.09,13.57,-0.353,0.793,1.159,0.12,11.54,13.84,-0.962,0.646,-0.712,22,52,UNKNOWN
10015679,-9.25,0.6,13.16,-1.858,-0.372,-0.524,0.44,11.96,12.81,-0.975,0.41,-0.958,22,52,UNKNOWN
10015724,-9.25,0.6,13.16,-1.858,-0.372,-0.524,-2.89,15.37,11.55,-1.975,0.245,-0.86,22,52,UNKNOWN
10015739,-9.25,0.6,13.16,-1.858,-0.372,-0.524,-2.7,15.44,13.04,-1.419,0.647,-0.575,22,52,UNKNOWN
10015784,-9.25,0.6,13.16,-1.858,-0.372,-0.524,-2.87,11.91,14.61,-0.069,0.715,-0.733,22,52,UNKNOWN
10015799,-17.66,5.61,16.01,-1.834,-1.674,-0.812,-3.03,10.34,13.58,-0.003,0.295,-0.781,22,52,UNKNOWN
10015844,-17.66,5.61,16.01,-1.834,-1.674,-0.812,-4.48,7.48,12.81,0.337,-0.612,0.117,22,52,UNKNOWN
10015904,-5.44,-2.61,14.9,0.003,-0.037,-1.034,-2.64,2.8,13.44,1.697,-1.253,1.307,22,52,UNKNOWN
10015919,-5.44,-2.61,14.9,0.003,-0.037,-1.034,-1.66,2.85,13.52,1.684,-1.505,1.339,22,52,UNKNOWN
10015964,-5.44,-2.61,14.9,0.003,-0.037,-1.034,-0.14,3.74,11.14,0.885,-3.106,1.249,22,52,UNKNOWN
10015979,-5.44,-2.61,14.9,0.003,-0.037,-1.034,-0.83,4.83,10.12,0.245,-3.39,1.126,22,52,UNKNOWN
10016024,-5.9,-5.38,12.66,-0.363,-0.401,-1.523,1.69,7.85,11.57,-0.151,-2.977,0.975,22,52,UNKNOWN
10016039,-5.9,-5.38,12.66,-0.363,-0.401,-1.523,2.51,8.78,10.66,0.138,-2.816,0.918,22,52,UNKNOWN
10016144,-9.309999,2.16,10.98,0.564,0.655,-0.568,6.24,11.09,6.21,-0.244,-0.052,-0.314,22,52,UNKNOWN
10016159,-9.309999,2.16,10.98,0.564,0.655,-0.568,6.35,10.31,7.97,-0.003,1.027,-0.523,22,52,UNKNOWN
10016174,-9.309999,2.16,10.98,0.564,0.655,-0.568,6.17,9.17,9.3,0.191,2.815,-0.698,22,52,UNKNOWN
10016204,-9.309999,2.16,10.98,0.564,0.655,-0.568,6.32,7.03,12,0.21,0.528,-1.012,22,52,UNKNOWN
10016219,-9.309999,2.16,10.98,0.564,0.655,-0.568,5.88,5.87,12.04,0.197,0.227,-1.17,22,52,UNKNOWN
10016324,-5.26,0.8,12.64,1.307,2.323,3.138,1.62,-0.48,11.54,-0.997,0.248,-3.425,22,52,UNKNOWN
10016339,-5.26,0.8,12.64,1.307,2.323,3.138,0.86,-0.03,12.12,-0.94,0.353,-3.707,22,52,UNKNOWN
10016444,-10.48,0.12,14.49,0.505,2.585,2.647,-2.5,4.73,10.65,-1.002,1.75,-4.723,22,52,UNKNOWN
10016504,-8.91,1.63,10.93,0.391,3.622,1.517,-5.78,10.05,14.4,-0.475,0.361,-3.401,22,52,UNKNOWN
10016519,-8.91,1.63,10.93,0.391,3.622,1.517,-7.14,10.24,12.39,-0.099,-0.259,-2.715,22,52,UNKNOWN
10016564,-8.91,1.63,10.93,0.391,3.622,1.517,-11,5.73,3.88,-0.364,-0.958,-2.922,22,52,UNKNOWN
10016579,-11.81,8.72,8.139999,-0.698,1.554,0.854,-12.81,6.85,6.52,-1.218,0.184,-3.146,22,52,UNKNOWN
10016624,-11.81,8.72,8.139999,-0.698,1.554,0.854,-16.34,11.79,15.77,-1.093,0.881,-1.095,22,52,UNKNOWN
10016639,-11.81,8.72,8.139999,-0.698,1.554,0.854,-15.96,10.58,15.66,-0.258,1.165,-0.755,22,52,UNKNOWN
10016744,-9.27,2.89,9.79,0.067,-1.944,-0.337,-7.47,6.43,10.46,1.337,-0.812,0.879,22,52,UNKNOWN
10016759,-9.27,2.89,9.79,0.067,-1.944,-0.337,-6.06,6.03,10.26,1.16,-0.856,0.676,22,52,UNKNOWN
10016807,-9.27,2.89,9.79,0.067,-1.944,-0.337,-2.85,3.97,10.76,0.444,-0.826,0.093,22,53,UNKNOWN
10016823,-5.28,3.43,12.5,-1.54,-4.13,2.611,-1.29,3.05,10.91,-0.16,-1.567,-0.587,22,53,UNKNOWN
10016854,-5.28,3.43,12.5,-1.54,-4.13,2.611,-2.71,4.03,8.98,-1.851,-2.649,-1.306,22,53,UNKNOWN
10016869,-5.28,3.43,12.5,-1.54,-4.13,2.611,-3.31,4.26,9.3,-2.348,-2.759,-1.499,22,53,UNKNOWN
10016915,-5.28,3.43,12.5,-1.54,-4.13,2.611,-5.87,5.46,9.66,-2.326,-2.149,-1.716,22,53,UNKNOWN
10016930,-5.28,3.43,12.5,-1.54,-4.13,2.611,-6.78,4.77,8.77,-1.869,-1.58,-1.8,22,53,UNKNOWN
10016975,-6.46,5.82,14.31,0.233,-0.374,1.254,-7.24,4.35,10.06,-2.312,-0.574,-1.905,22,53,UNKNOWN
10016990,-6.46,5.82,14.31,0.233,-0.374,1.254,-8.07,4.84,10.8,-2.704,-0.489,-1.786,22,53,UNKNOWN
10017035,-4.9,4.83,14.27,-0.63,0.35,0.891,-10.88,4.92,13.68,-2.843,-0.414,-1.21,22,53,UNKNOWN
10017050,-4.9,4.83,14.27,-0.63,0.35,0.891,-10.74,3.23,14.19,-2.339,-0.25,-1.212,22,53,UNKNOWN
10017095,-4.9,4.83,14.27,-0.63,0.35,0.891,-10.12,2.31,14.99,-1.599,-0.393,-1.033,22,53,UNKNOWN
10017110,-4.9,4.83,14.27,-0.63,0.35,0.891,-10.32,2.23,14.63,-1.488,-0.047,-1.162,22,53,UNKNOWN
10017155,-3.84,5.1,14.22,0.265,0.914,0.735,-9.45,0.27,14.71,-1.299,0.1,-1.093,22,53,UNKNOWN
10017170,-3.84,5.1,14.22,0.265,0.914,0.735,-9.02,0.62,15.05,-1.229,0.11,-1.211,22,53,UNKNOWN
10017215,-3.84,5.1,14.22,0.265,0.914,0.735,-10.31,3.03,15.87,-0.434,0.186,-1.173,22,53,UNKNOWN
10017230,-3.84,5.1,14.22,0.265,0.914,0.735,-10.84,2.68,15.86,-0.231,0.025,-0.932,22,53,UNKNOWN
10017275,-1.87,3.68,12.83,0.264,0.544,0.309,-9.47,-0.68,15.28,-0.524,0.271,-0.897,22,53,UNKNOWN
10017290,-1.87,3.68,12.83,0.264,0.544,0.309,-9.39,-0.5,14.77,-0.534,0.068,-0.897,22,53,UNKNOWN
10017335,-1.87,3.68,12.83,0.264,0.544,0.309,-10.31,-0.27,13.45,-0.576,0.49,-0.983,22,53,UNKNOWN
10017350,-1.87,3.68,12.83,0.264,0.544,0.309,-10.05,-0.28,14.07,-0.565,0.804,-1.023,22,53,UNKNOWN
10017395,-2.03,5.77,13.75,-0.198,0.121,0.652,-11.47,1.71,17.57,-0.537,-0.809,-0.3,22,53,UNKNOWN
10017410,-2.03,5.77,13.75,-0.198,0.121,0.652,-11.41,1.1,16.46,-0.486,-0.573,-0.224,22,53,UNKNOWN
10017455,-2.03,5.77,13.75,-0.198,0.121,0.652,-8.7,0.04,14.78,0.71,-0.154,-0.241,22,53,UNKNOWN
