timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
8110822,-2.05,-4.15,18.01,-0.104,0.111,-0.008,2.36,0.86,0.29,-0.191,0.006,-0.372,7,20,UNKNOWN
8110837,-2.05,-4.15,18.01,-0.104,0.111,-0.008,2.41,0.84,0.26,-0.191,0.007,-0.372,7,20,UNKNOWN
8110852,-2.05,-4.15,18.01,-0.104,0.111,-0.008,2.39,0.87,0.23,-0.188,0.005,-0.37,7,20,UNKNOWN
8110867,-2.05,-4.15,18.01,-0.104,0.111,-0.008,2.38,0.85,0.22,-0.196,0.003,-0.37,7,20,UNKNOWN
8110882,-2.05,-4.15,18.01,-0.104,0.111,-0.008,2.35,0.84,0.29,-0.193,-0.002,-0.371,7,20,UNKNOWN
8110897,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.37,0.84,0.16,-0.19,0.002,-0.373,7,20,UNKNOWN
8110912,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.4,0.85,0.26,-0.195,0.001,-0.373,7,20,UNKNOWN
8110927,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.36,0.85,0.28,-0.198,-0.001,-0.372,7,20,UNKNOWN
8110942,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.35,0.91,0.23,-0.195,-0.002,-0.37,7,20,UNKNOWN
8110957,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.45,0.81,0.23,-0.197,0.003,-0.368,7,20,UNKNOWN
8110972,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.35,0.87,0.28,-0.221,-0.025,-0.375,7,20,UNKNOWN
8110987,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.35,0.89,0.26,-0.182,0.019,-0.37,7,20,UNKNOWN
8111002,-2.05,-4.1,17.98,-0.107,0.108,-0.01,2.45,0.81,0.21,-0.189,0.002,-0.371,7,20,UNKNOWN
8111017,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.35,0.9,0.22,-0.211,-0.015,-0.372,7,20,UNKNOWN
8111032,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.35,0.87,0.27,-0.183,0.017,-0.37,7,20,UNKNOWN
8111047,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.4,0.81,0.24,-0.193,0.004,-0.371,7,20,UNKNOWN
8111062,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.35,0.89,0.17,-0.202,-0.011,-0.376,7,20,UNKNOWN
8111077,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.48,0.79,0.27,-0.194,0.005,-0.368,7,20,UNKNOWN
8111092,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.37,0.9,0.28,-0.205,-0.008,-0.37,7,20,UNKNOWN
8111107,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.32,0.87,0.27,-0.182,0.014,-0.368,7,20,UNKNOWN
8111122,-2.06,-4.19,17.94,-0.115,0.096,-0.012,2.42,0.81,0.22,-0.191,0.003,-0.372,7,20,UNKNOWN
8111137,-2.03,-4.23,17.96,-0.106,0.113,-0.009,2.34,0.86,0.26,-0.201,0,-0.373,7,20,UNKNOWN
8111152,-2.03,-4.23,17.96,-0.106,0.113,-0.009,2.41,0.83,0.21,-0.188,0.004,-0.371,7,20,UNKNOWN
8111167,-2.03,-4.23,17.96,-0.106,0.113,-0.009,2.39,0.84,0.25,-0.198,-0.002,-0.37,7,20,UNKNOWN
8111182,-2.03,-4.23,17.96,-0.106,0.113,-0.009,2.38,0.87,0.23,-0.199,-0.001,-0.368,7,20,UNKNOWN
8111197,-2.03,-4.23,17.96,-0.106,0.113,-0.009,2.39,0.84,0.28,-0.195,0.004,-0.369,7,20,UNKNOWN
8111212,-2.03,-4.23,17.96,-0.106,0.113,-0.009,2.36,0.83,0.23,-0.194,0,-0.373,7,20,UNKNOWN
8111227,-2.03,-4.23,17.96,-0.106,0.113,-0.009,2.39,0.85,0.19,-0.194,0.001,-0.372,7,20,UNKNOWN
8111242,-2,-4.21,17.98,-0.105,0.113,-0.01,2.37,0.82,0.27,-0.194,0.005,-0.371,7,20,UNKNOWN
8111257,-2,-4.21,17.98,-0.105,0.113,-0.01,2.39,0.85,0.26,-0.196,-0.003,-0.369,7,20,UNKNOWN
8111272,-2,-4.21,17.98,-0.105,0.113,-0.01,2.36,0.86,0.24,-0.192,0.006,-0.368,7,20,UNKNOWN
8111287,-2,-4.21,17.98,-0.105,0.113,-0.01,2.37,0.86,0.21,-0.194,0.001,-0.372,7,20,UNKNOWN
8111302,-2,-4.21,17.98,-0.105,0.113,-0.01,2.39,0.87,0.29,-0.196,0.003,-0.373,7,20,UNKNOWN
8111317,-2,-4.21,17.98,-0.105,0.113,-0.01,2.38,0.86,0.21,-0.192,0.005,-0.371,7,20,UNKNOWN
8111332,-2,-4.21,17.98,-0.105,0.113,-0.01,2.38,0.85,0.24,-0.194,0.002,-0.37,7,20,UNKNOWN
8111347,-2,-4.21,17.98,-0.105,0.113,-0.01,2.36,0.88,0.21,-0.196,0.002,-0.37,7,20,UNKNOWN
8111362,-2.04,-4.21,17.97,-0.106,0.114,-0.01,2.41,0.84,0.27,-0.193,0.003,-0.371,7,20,UNKNOWN
8111377,-2.04,-4.21,17.97,-0.106,0.114,-0.01,2.4,0.83,0.22,-0.196,0,-0.372,7,20,UNKNOWN
8111392,-2.04,-4.21,17.97,-0.106,0.114,-0.01,2.38,0.85,0.26,-0.197,-0.003,-0.372,7,20,UNKNOWN
8111407,-2.04,-4.21,17.97,-0.106,0.114,-0.01,2.41,0.86,0.2,-0.195,0.008,-0.369,7,20,UNKNOWN
8111422,-2.04,-4.21,17.97,-0.106,0.114,-0.01,2.38,0.82,0.3,-0.195,0.003,-0.369,7,20,UNKNOWN
8111437,-2.04,-4.21,17.97,-0.106,0.114,-0.01,2.38,0.9,0.26,-0.198,-0.002,-0.372,7,20,UNKNOWN
8111452,-2.04,-4.21,17.97,-0.106,0.114,-0.01,2.4,0.87,0.23,-0.192,0.002,-0.373,7,20,UNKNOWN
8111467,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.44,0.87,0.28,-0.196,0.006,-0.372,7,20,UNKNOWN
8111482,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.35,0.86,0.28,-0.197,0.001,-0.371,7,20,UNKNOWN
8111497,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.4,0.89,0.26,-0.193,0.002,-0.369,7,20,UNKNOWN
8111512,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.42,0.86,0.23,-0.194,0.004,-0.37,7,20,UNKNOWN
8111527,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.23,0.81,0.19,-0.2,-0.01,-0.374,7,20,UNKNOWN
8111542,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.41,0.84,0.3,-0.195,0.012,-0.373,7,20,UNKNOWN
8111557,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.36,0.86,0.16,-0.194,0.005,-0.372,7,20,UNKNOWN
8111572,-2.04,-4.19,17.93,-0.107,0.111,-0.009,2.35,0.83,0.22,-0.198,-0.004,-0.371,7,20,UNKNOWN
8111587,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.37,0.85,0.28,-0.197,0.001,-0.369,7,20,UNKNOWN
8111602,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.39,0.85,0.18,-0.192,0.002,-0.37,7,20,UNKNOWN
8111617,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.41,0.84,0.22,-0.196,0.001,-0.372,7,20,UNKNOWN
8111632,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.34,0.86,0.31,-0.197,0,-0.372,7,20,UNKNOWN
8111647,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.38,0.88,0.26,-0.189,0.001,-0.37,7,20,UNKNOWN
8111662,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.39,0.87,0.15,-0.196,0.004,-0.37,7,20,UNKNOWN
8111677,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.32,0.86,0.3,-0.197,-0.001,-0.372,7,20,UNKNOWN
8111692,-2.03,-4.22,18.01,-0.106,0.116,-0.009,2.37,0.85,0.31,-0.193,0.001,-0.372,7,20,UNKNOWN
8111707,-2.02,-4.21,18.03,-0.105,0.11,-0.008,2.39,0.83,0.16,-0.194,0.004,-0.371,7,20,UNKNOWN
8111722,-2.02,-4.21,18.03,-0.105,0.11,-0.008,2.36,0.86,0.26,-0.2,0.001,-0.371,7,20,UNKNOWN
8111737,-2.02,-4.21,18.03,-0.105,0.11,-0.008,2.36,0.84,0.27,-0.194,0.003,-0.369,7,20,UNKNOWN
8111752,-2.02,-4.21,18.03,-0.105,0.11,-0.008,2.39,0.84,0.22,-0.191,0.002,-0.37,7,20,UNKNOWN
8111767,-2.02,-4.21,18.03,-0.105,0.11,-0.008,2.4,0.83,0.19,-0.198,0.003,-0.372,7,20,UNKNOWN
8111782,-2.02,-4.21,18.03,-0.105,0.11,-0.008,2.38,0.83,0.28,-0.193,0.004,-0.373,7,20,UNKNOWN
8111797,-2.02,-4.21,18.03,-0.105,0.11,-0.008,2.39,0.84,0.26,-0.192,0.004,-0.372,7,20,UNKNOWN
8111812,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.39,0.87,0.22,-0.195,0.001,-0.371,7,20,UNKNOWN
8111827,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.37,0.89,0.24,-0.198,0.002,-0.37,7,20,UNKNOWN
8111842,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.38,0.86,0.3,-0.193,0.001,-0.372,7,20,UNKNOWN
8111857,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.38,0.86,0.16,-0.195,0.001,-0.374,7,20,UNKNOWN
8111872,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.39,0.87,0.26,-0.199,0.001,-0.372,7,20,UNKNOWN
8111887,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.39,0.89,0.28,-0.193,0.001,-0.37,7,20,UNKNOWN
8111902,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.39,0.84,0.22,-0.194,0,-0.369,7,20,UNKNOWN
8111917,-2.02,-4.2,17.97,-0.105,0.109,-0.009,2.38,0.85,0.22,-0.196,0.002,-0.37,7,20,UNKNOWN
8111932,-2.04,-4.2,17.96,-0.105,0.114,-0.009,2.38,0.85,0.27,-0.194,0.001,-0.372,7,20,UNKNOWN
8111947,-2.04,-4.2,17.96,-0.105,0.114,-0.009,2.37,0.84,0.21,-0.194,0.004,-0.372,7,20,UNKNOWN
8111962,-2.04,-4.2,17.96,-0.105,0.114,-0.009,2.39,0.84,0.19,-0.198,0.001,-0.371,7,20,UNKNOWN
8111977,-2.04,-4.2,17.96,-0.105,0.114,-0.009,2.37,0.86,0.31,-0.196,0.002,-0.37,7,20,UNKNOWN
8111992,-2.04,-4.2,17.96,-0.105,0.114,-0.009,2.4,0.84,0.23,-0.194,0.003,-0.369,7,20,UNKNOWN
8112067,-2.02,-4.22,18,-0.105,0.113,-0.011,2.37,0.85,0.23,-0.195,-0.001,-0.371,7,20,UNKNOWN
8112082,-2.02,-4.22,18,-0.105,0.113,-0.011,2.37,0.83,0.25,-0.193,0.002,-0.371,7,20,UNKNOWN
8112127,-2.02,-4.22,18,-0.105,0.113,-0.011,2.38,0.83,0.16,-0.193,-0.003,-0.371,7,20,UNKNOWN
8112187,-2,-4.21,18.01,-0.1,0.111,-0.009,2.4,0.88,0.29,-0.195,0.004,-0.37,7,20,UNKNOWN
8112307,-2.01,-4.18,17.99,-0.104,0.113,-0.009,2.37,0.86,0.23,-0.196,0.002,-0.369,7,20,UNKNOWN
8112322,-2.01,-4.18,17.99,-0.104,0.113,-0.009,2.41,0.83,0.28,-0.195,0.002,-0.372,7,20,UNKNOWN
8112367,-2.01,-4.18,17.99,-0.104,0.113,-0.009,2.37,0.86,0.28,-0.196,0.001,-0.371,7,20,UNKNOWN
8112427,-2.01,-4.21,17.93,-0.105,0.113,-0.009,2.38,0.9,0.24,-0.192,0,-0.372,7,20,UNKNOWN
8112487,-2.01,-4.21,17.93,-0.105,0.113,-0.009,2.37,0.86,0.24,-0.194,0.002,-0.372,7,20,UNKNOWN
8112547,-2.03,-4.23,17.95,-0.105,0.112,-0.01,2.34,0.87,0.23,-0.198,0.003,-0.37,7,20,UNKNOWN
8112607,-2.04,-4.2,17.96,-0.106,0.113,-0.008,2.42,0.87,0.38,-0.195,-0.007,-0.37,7,20,UNKNOWN
8112667,-2.04,-4.2,17.96,-0.106,0.113,-0.008,2.24,0.87,-0.08,-0.195,0.009,-0.367,7,20,UNKNOWN
8112727,-2,-4.21,17.87,-0.109,0.111,-0.01,2.34,0.83,0.19,-0.197,-0.003,-0.373,7,20,UNKNOWN
8112787,-2,-4.21,17.87,-0.109,0.111,-0.01,2.35,0.82,0.18,-0.195,0,-0.372,7,20,UNKNOWN
8112847,-2.03,-4.21,17.98,-0.102,0.121,-0.007,2.36,0.86,0.26,-0.197,0.003,-0.369,7,20,UNKNOWN
8112907,-2.03,-4.21,17.98,-0.102,0.121,-0.007,2.42,0.84,0.24,-0.193,0.016,-0.371,7,20,UNKNOWN
8112967,-2.03,-4.21,18.1,-0.116,0.113,-0.011,2.36,0.88,0.22,-0.194,0.006,-0.371,7,20,UNKNOWN
8113027,-2.03,-4.21,18.1,-0.116,0.113,-0.011,2.38,0.86,0.27,-0.194,0.004,-0.373,7,20,UNKNOWN
8113087,-2.04,-4.22,17.99,-0.108,0.114,-0.01,2.39,0.83,0.32,-0.196,0.005,-0.368,7,20,UNKNOWN
8113207,-2,-4.21,17.93,-0.102,0.114,-0.008,2.33,0.84,0.25,-0.192,-0.003,-0.373,7,20,UNKNOWN
8113222,-2,-4.21,17.93,-0.102,0.114,-0.008,2.39,0.85,0.22,-0.196,0.007,-0.371,7,20,UNKNOWN
8113267,-2,-4.21,17.93,-0.102,0.114,-0.008,2.39,0.86,0.16,-0.193,-0.001,-0.372,7,20,UNKNOWN
8113342,-2,-4.21,18.04,-0.1,0.118,-0.008,2.41,0.84,0.26,-0.196,0.001,-0.371,7,20,UNKNOWN
8113402,-2.02,-4.19,17.96,-0.107,0.11,-0.01,2.43,0.83,0.37,-0.194,0.01,-0.369,7,20,UNKNOWN
8113462,-2.02,-4.19,17.96,-0.107,0.11,-0.01,0.73,0.53,-0.44,-0.263,0.165,-0.384,7,20,UNKNOWN
8113522,-2.01,-4.22,19.04,-0.104,0.154,-0.006,2.16,0.91,-0.36,-0.18,-0.045,-0.373,7,20,UNKNOWN
8113582,-2.01,-4.22,19.04,-0.104,0.154,-0.006,2.37,0.82,-0.04,-0.192,-0.016,-0.372,7,20,UNKNOWN
8113642,-2,-4.19,18,-0.104,0.116,-0.009,2.32,0.85,0.16,-0.196,-0.003,-0.371,7,20,UNKNOWN
8113702,-2,-4.19,18,-0.104,0.116,-0.009,2.34,0.87,0.22,-0.196,0.004,-0.371,7,20,UNKNOWN
8113747,-2.03,-4.23,17.95,-0.104,0.119,-0.007,2.39,0.85,0.25,-0.193,0,-0.372,7,20,UNKNOWN
8113867,-2,-4.2,18.03,-0.108,0.113,-0.009,2.39,0.83,0.33,-0.194,0.002,-0.371,7,20,UNKNOWN
8113882,-2,-4.2,18.03,-0.108,0.113,-0.009,2.39,0.84,0.2,-0.191,0.001,-0.37,7,20,UNKNOWN
8113942,-2,-4.2,18.03,-0.108,0.113,-0.009,2.37,0.85,0.18,-0.195,-0.005,-0.371,7,20,UNKNOWN
8114002,-2,-4.25,18.1,-0.106,0.114,-0.009,2.39,0.84,0.23,-0.198,-0.001,-0.375,7,20,UNKNOWN
8114062,-2,-4.25,18.1,-0.106,0.114,-0.009,2.35,0.86,0.19,-0.195,-0.003,-0.372,7,20,UNKNOWN
8114122,-2.04,-4.21,18,-0.103,0.112,-0.009,2.36,0.86,0.21,-0.196,0.002,-0.37,7,20,UNKNOWN
8114182,-2.04,-4.21,18,-0.103,0.112,-0.009,2.37,0.83,0.22,-0.193,0.003,-0.37,7,20,UNKNOWN
8114242,-2.04,-4.21,17.97,-0.105,0.111,-0.01,2.38,0.87,0.24,-0.194,0.004,-0.373,7,20,UNKNOWN
8114347,-2.02,-4.22,17.95,-0.104,0.114,-0.009,2.39,0.83,0.26,-0.193,0.003,-0.371,7,20,UNKNOWN
8114362,-2.02,-4.22,17.95,-0.104,0.114,-0.009,2.38,0.87,0.22,-0.196,0.002,-0.371,7,20,UNKNOWN
8114422,-2.02,-4.22,17.95,-0.104,0.114,-0.009,2.39,0.88,0.26,-0.197,0.001,-0.371,7,20,UNKNOWN
8114482,-2.03,-4.24,18,-0.103,0.116,-0.01,2.36,0.84,0.25,-0.194,0.001,-0.373,7,20,UNKNOWN
8114542,-2.02,-4.21,17.95,-0.102,0.113,-0.009,2.38,0.85,0.21,-0.195,0,-0.371,7,20,UNKNOWN
8114647,-2.02,-4.21,17.95,-0.102,0.113,-0.009,2.37,0.84,0.17,-0.195,0.003,-0.372,7,20,UNKNOWN
8114662,-2.03,-4.22,17.93,-0.111,0.108,-0.009,2.38,0.88,0.26,-0.197,0.002,-0.372,7,20,UNKNOWN
8114722,-2.03,-4.22,17.93,-0.111,0.108,-0.009,2.36,0.86,0.21,-0.194,0.002,-0.372,7,20,UNKNOWN
8114782,-2.06,-4.19,17.98,-0.106,0.113,-0.008,2.36,0.84,0.18,-0.196,0.008,-0.373,7,20,UNKNOWN
8114842,-2.06,-4.19,17.98,-0.106,0.113,-0.008,2.38,0.86,0.29,-0.2,0.002,-0.37,7,20,UNKNOWN
8114947,-1.98,-4.23,18,-0.104,0.117,-0.011,2.38,0.84,0.29,-0.194,0.005,-0.373,7,20,UNKNOWN
8114962,-1.98,-4.23,18,-0.104,0.117,-0.011,2.41,0.86,0.23,-0.194,-0.003,-0.373,7,20,UNKNOWN
8115022,-2.02,-4.21,18.01,-0.104,0.114,-0.009,2.38,0.87,0.22,-0.193,0,-0.372,7,20,UNKNOWN
8115082,-2.02,-4.21,18.01,-0.104,0.114,-0.009,2.39,0.88,0.21,-0.197,0,-0.368,7,20,UNKNOWN
8115142,-2.01,-4.22,17.97,-0.104,0.112,-0.008,2.34,0.85,0.26,-0.194,0.002,-0.37,7,20,UNKNOWN
8115202,-2.01,-4.22,17.97,-0.104,0.112,-0.008,2.35,0.87,0.27,-0.195,0.002,-0.371,7,20,UNKNOWN
8115262,-2.04,-4.21,17.94,-0.104,0.113,-0.009,2.37,0.87,0.24,-0.195,0.003,-0.37,7,20,UNKNOWN
8115322,-2.04,-4.21,17.94,-0.104,0.113,-0.009,2.4,0.88,0.29,-0.194,0.003,-0.369,7,20,UNKNOWN
8115382,-2.05,-4.19,17.99,-0.103,0.115,-0.009,2.38,0.86,0.29,-0.194,-0.002,-0.37,7,20,UNKNOWN
8115442,-2.05,-4.19,17.99,-0.103,0.115,-0.009,2.36,0.87,0.23,-0.193,0,-0.372,7,20,UNKNOWN
8115502,-2.05,-4.22,18,-0.109,0.111,-0.009,2.36,0.88,0.13,-0.196,0,-0.373,7,20,UNKNOWN
8115562,-2.05,-4.22,18,-0.109,0.111,-0.009,2.38,0.88,0.23,-0.198,0.006,-0.37,7,20,UNKNOWN
8115622,-2,-4.19,17.93,-0.106,0.114,-0.009,2.38,0.86,0.27,-0.197,0.005,-0.369,7,20,UNKNOWN
8115682,-2.01,-4.22,17.98,-0.106,0.113,-0.009,2.39,0.84,0.32,-0.196,0.002,-0.372,7,20,UNKNOWN
8115742,-2.01,-4.22,17.98,-0.106,0.113,-0.009,2.39,0.87,0.29,-0.193,0.002,-0.374,7,20,UNKNOWN
8115802,-2.01,-4.18,17.98,-0.104,0.113,-0.008,2.36,0.87,0.27,-0.194,0,-0.371,7,20,UNKNOWN
8115862,-2.01,-4.18,17.98,-0.104,0.113,-0.008,2.36,0.88,0.21,-0.195,0.001,-0.369,7,20,UNKNOWN
8115922,-2.02,-4.23,17.97,-0.106,0.111,-0.01,2.38,0.86,0.28,-0.196,0.001,-0.372,7,20,UNKNOWN
8115982,-2.02,-4.23,17.97,-0.106,0.111,-0.01,2.39,0.85,0.25,-0.194,0,-0.374,7,20,UNKNOWN
8116042,-2.01,-4.18,18.05,-0.106,0.114,-0.009,2.39,0.83,0.23,-0.192,0.003,-0.37,7,20,UNKNOWN
8116102,-2.01,-4.18,18.05,-0.106,0.114,-0.009,2.37,0.85,0.25,-0.194,0.001,-0.37,7,20,UNKNOWN
8116162,-2.03,-4.21,17.96,-0.105,0.111,-0.009,2.37,0.85,0.26,-0.195,0,-0.371,7,20,UNKNOWN
8116222,-2.03,-4.21,17.96,-0.105,0.111,-0.009,2.36,0.88,0.22,-0.195,-0.001,-0.373,7,20,UNKNOWN
8116282,-1.97,-4.21,17.97,-0.105,0.114,-0.009,2.39,0.86,0.22,-0.195,-0.001,-0.373,7,20,UNKNOWN
8116342,-1.97,-4.21,17.97,-0.105,0.114,-0.009,2.38,0.86,0.24,-0.196,0.002,-0.369,7,20,UNKNOWN
8116402,-2.01,-4.23,17.94,-0.104,0.112,-0.01,2.38,0.86,0.23,-0.197,0.004,-0.372,7,20,UNKNOWN
8116462,-2.01,-4.23,17.94,-0.104,0.112,-0.01,2.37,0.83,0.27,-0.196,0.003,-0.373,7,20,UNKNOWN
8116522,-2.03,-4.22,17.97,-0.106,0.112,-0.009,2.39,0.85,0.25,-0.193,0.003,-0.372,7,20,UNKNOWN
8116582,-2.03,-4.22,17.97,-0.106,0.112,-0.009,2.38,0.85,0.24,-0.194,0.001,-0.37,7,20,UNKNOWN
8116687,-2.02,-4.2,17.97,-0.105,0.115,-0.009,2.38,0.87,0.27,-0.195,0.006,-0.371,7,20,UNKNOWN
8116702,-2.02,-4.2,17.97,-0.105,0.115,-0.009,2.36,0.83,0.25,-0.194,-0.001,-0.372,7,20,UNKNOWN
8116762,-2,-4.19,17.92,-0.104,0.113,-0.008,2.38,0.9,0.23,-0.194,-0.002,-0.371,7,20,UNKNOWN
8116867,-2.01,-4.22,18.01,-0.112,0.108,-0.008,2.36,0.85,0.33,-0.197,-0.001,-0.372,7,20,UNKNOWN
8116882,-2.01,-4.22,18.01,-0.112,0.108,-0.008,2.37,0.87,0.16,-0.19,0.002,-0.372,7,20,UNKNOWN
8116942,-2.03,-4.23,17.92,-0.106,0.111,-0.009,2.38,0.83,0.17,-0.199,0,-0.372,7,20,UNKNOWN
8117002,-2.03,-4.23,17.92,-0.106,0.111,-0.009,2.36,0.85,0.28,-0.198,0.003,-0.371,7,20,UNKNOWN
8117062,-2.03,-4.22,17.95,-0.108,0.116,-0.009,2.35,0.86,0.39,-0.196,0.003,-0.37,7,20,UNKNOWN
8117122,-2.03,-4.22,17.95,-0.108,0.116,-0.009,2.39,0.82,0.26,-0.19,0.005,-0.369,7,20,UNKNOWN
8117182,-2,-4.24,18.05,-0.104,0.114,-0.009,2.43,0.86,0.27,-0.195,0.003,-0.372,7,20,UNKNOWN
8117287,-1.99,-4.2,17.98,-0.104,0.111,-0.01,2.38,0.89,0.18,-0.194,0.001,-0.37,7,20,UNKNOWN
8117302,-1.99,-4.2,17.98,-0.104,0.111,-0.01,2.32,0.82,0.25,-0.198,-0.002,-0.371,7,20,UNKNOWN
8117407,-2,-4.22,17.96,-0.105,0.112,-0.009,2.33,0.85,0.22,-0.2,-0.003,-0.374,7,20,UNKNOWN
8117422,-2,-4.22,17.96,-0.105,0.112,-0.009,2.39,0.85,0.24,-0.19,0.006,-0.373,7,20,UNKNOWN
8117482,-2,-4.22,17.96,-0.105,0.112,-0.009,2.35,0.87,0.24,-0.195,0.002,-0.371,7,20,UNKNOWN
8117587,-1.98,-4.22,17.96,-0.104,0.113,-0.009,2.4,0.87,0.19,-0.195,0.003,-0.373,7,20,UNKNOWN
8117602,-1.98,-4.22,17.96,-0.104,0.113,-0.009,2.34,0.83,0.27,-0.196,-0.005,-0.371,7,20,UNKNOWN
8117707,-2,-4.19,17.95,-0.101,0.111,-0.01,2.38,0.85,0.25,-0.193,0.001,-0.37,7,20,UNKNOWN
8117722,-2,-4.19,17.95,-0.101,0.111,-0.01,2.4,0.84,0.23,-0.192,0.001,-0.371,7,20,UNKNOWN
8117782,-2.03,-4.22,17.94,-0.13,0.099,-0.013,2.39,0.87,0.24,-0.196,0,-0.372,7,20,UNKNOWN
8117842,-2.03,-4.22,17.94,-0.13,0.099,-0.013,2.37,0.88,0.3,-0.193,0.002,-0.37,7,20,UNKNOWN
8117902,-1.98,-4.21,17.98,-0.105,0.111,-0.009,2.39,0.87,0.22,-0.195,0.008,-0.372,7,20,UNKNOWN
8117962,-1.98,-4.21,17.98,-0.105,0.111,-0.009,2.37,0.83,0.23,-0.195,0.004,-0.373,7,20,UNKNOWN
8118022,-2.04,-4.2,17.94,-0.105,0.111,-0.011,2.36,0.86,0.21,-0.195,-0.005,-0.372,7,20,UNKNOWN
8118127,-2.01,-4.23,17.96,-0.106,0.114,-0.009,2.37,0.85,0.19,-0.195,0.005,-0.373,7,20,UNKNOWN
8118142,-2.01,-4.23,17.96,-0.106,0.114,-0.009,2.42,0.87,0.29,-0.197,0.005,-0.371,7,20,UNKNOWN
8118247,-1.99,-4.19,18.02,-0.107,0.115,-0.008,2.41,0.82,0.33,-0.199,-0.011,-0.371,7,20,UNKNOWN
