timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
741270,-0.07,0.67,-0.56,-0.001,0.12,-0.197,7.24,-3.11,14.15,-0.029,-0.082,-0.014,6,21,UNKNOWN
741285,-0.07,0.67,-0.56,-0.001,0.12,-0.197,7.24,-3.09,14.11,-0.032,-0.097,-0.013,6,21,UNKNOWN
741301,-0.11,0.58,-0.51,-0.013,0.114,-0.196,7.24,-3.16,14.04,-0.031,-0.092,-0.014,6,21,UNKNOWN
741316,-0.11,0.58,-0.51,-0.013,0.114,-0.196,7.24,-3.11,14.11,-0.03,-0.079,-0.016,6,21,UNKNOWN
741331,-0.11,0.58,-0.51,-0.013,0.114,-0.196,7.25,-3.11,14.17,-0.033,-0.091,-0.012,6,21,UNKNOWN
741346,-0.11,0.58,-0.51,-0.013,0.114,-0.196,7.23,-3.13,14.04,-0.031,-0.099,-0.011,6,21,UNKNOWN
741361,-0.11,0.58,-0.51,-0.013,0.114,-0.196,7.24,-3.13,14.07,-0.029,-0.082,-0.017,6,21,UNKNOWN
741376,-0.11,0.58,-0.51,-0.013,0.114,-0.196,7.25,-3.12,14.19,-0.03,-0.084,-0.017,6,21,UNKNOWN
741406,-0.11,0.58,-0.51,-0.013,0.114,-0.196,7.25,-3.14,14.05,-0.03,-0.086,-0.014,6,21,UNKNOWN
741436,-0.1,0.64,-0.53,-0.002,0.114,-0.194,7.25,-3.11,14.13,-0.031,-0.1,-0.013,6,21,UNKNOWN
741452,-0.1,0.64,-0.53,-0.002,0.114,-0.194,7.27,-3.13,14.05,-0.03,-0.091,-0.014,6,21,UNKNOWN
741467,-0.1,0.64,-0.53,-0.002,0.114,-0.194,7.24,-3.1,14.16,-0.03,-0.078,-0.016,6,21,UNKNOWN
741482,-0.1,0.64,-0.53,-0.002,0.114,-0.194,7.25,-3.09,14.12,-0.032,-0.095,-0.012,6,21,UNKNOWN
741512,-0.1,0.64,-0.53,-0.002,0.114,-0.194,7.25,-3.09,14.09,-0.029,-0.076,-0.019,6,21,UNKNOWN
741527,-0.08,0.64,-0.62,-0.03,0.124,-0.202,7.24,-3.11,14.13,-0.031,-0.092,-0.014,6,21,UNKNOWN
741542,-0.08,0.64,-0.62,-0.03,0.124,-0.202,7.25,-3.11,14.03,-0.032,-0.098,-0.012,6,21,UNKNOWN
741557,-0.08,0.64,-0.62,-0.03,0.124,-0.202,7.27,-3.13,14.13,-0.03,-0.077,-0.016,6,21,UNKNOWN
741587,-0.08,0.64,-0.62,-0.03,0.124,-0.202,7.23,-3.11,14.11,-0.032,-0.102,-0.011,6,21,UNKNOWN
741602,-0.08,0.64,-0.62,-0.03,0.124,-0.202,7.26,-3.13,14.05,-0.03,-0.085,-0.017,6,21,UNKNOWN
741617,-0.08,0.64,-0.62,-0.03,0.124,-0.202,7.25,-3.12,14.13,-0.031,-0.08,-0.017,6,21,UNKNOWN
741647,-0.06,0.6,-0.51,-0.014,0.113,-0.196,7.23,-3.13,14.03,-0.031,-0.09,-0.012,6,21,UNKNOWN
741662,-0.06,0.6,-0.51,-0.014,0.113,-0.196,7.25,-3.12,14.12,-0.031,-0.079,-0.017,6,21,UNKNOWN
741677,-0.06,0.6,-0.51,-0.014,0.113,-0.196,7.25,-3.11,14.14,-0.031,-0.094,-0.014,6,21,UNKNOWN
741692,-0.06,0.6,-0.51,-0.014,0.113,-0.196,7.24,-3.09,14.07,-0.032,-0.093,-0.014,6,21,UNKNOWN
741722,-0.06,0.6,-0.51,-0.014,0.113,-0.196,7.27,-3.1,14.13,-0.03,-0.086,-0.014,6,21,UNKNOWN
741752,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.26,-3.11,14.05,-0.03,-0.085,-0.017,6,21,UNKNOWN
741767,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.25,-3.08,14.12,-0.03,-0.083,-0.017,6,21,UNKNOWN
741782,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.18,-3.11,14.15,-0.033,-0.097,-0.011,6,21,UNKNOWN
741797,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.24,-3.11,14.06,-0.031,-0.089,-0.014,6,21,UNKNOWN
741812,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.26,-3.11,14.13,-0.029,-0.08,-0.017,6,21,UNKNOWN
741827,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.22,-3.12,14.16,-0.031,-0.096,-0.012,6,21,UNKNOWN
741842,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.25,-3.12,14.04,-0.032,-0.094,-0.014,6,21,UNKNOWN
741857,-0.12,0.65,-0.56,-0.017,0.116,-0.197,7.29,-3.11,14.1,-0.029,-0.08,-0.016,6,21,UNKNOWN
741872,-0.13,0.58,-0.51,-0.02,0.122,-0.201,7.27,-3.1,14.15,-0.031,-0.088,-0.013,6,21,UNKNOWN
741887,-0.13,0.58,-0.51,-0.02,0.122,-0.201,7.23,-3.11,14.07,-0.034,-0.1,-0.01,6,21,UNKNOWN
741902,-0.13,0.58,-0.51,-0.02,0.122,-0.201,7.26,-3.13,14.05,-0.031,-0.084,-0.017,6,21,UNKNOWN
741917,-0.13,0.58,-0.51,-0.02,0.122,-0.201,7.25,-3.11,14.16,-0.03,-0.081,-0.019,6,21,UNKNOWN
741947,-0.13,0.58,-0.51,-0.02,0.122,-0.201,7.25,-3.12,14.03,-0.031,-0.096,-0.011,6,21,UNKNOWN
741963,-0.13,0.58,-0.51,-0.02,0.122,-0.201,7.25,-3.13,14.08,-0.029,-0.077,-0.018,6,21,UNKNOWN
741993,-0.13,0.58,-0.51,-0.02,0.122,-0.201,7.23,-3.13,14.03,-0.033,-0.101,-0.011,6,21,UNKNOWN
742008,-0.08,0.63,-0.57,-0.017,0.12,-0.199,7.28,-3.12,14.06,-0.031,-0.083,-0.016,6,21,UNKNOWN
742038,-0.08,0.63,-0.57,-0.017,0.12,-0.199,7.21,-3.1,14.13,-0.032,-0.099,-0.011,6,21,UNKNOWN
742053,-0.08,0.63,-0.57,-0.017,0.12,-0.199,7.26,-3.11,14.08,-0.032,-0.093,-0.013,6,21,UNKNOWN
742068,-0.08,0.63,-0.57,-0.017,0.12,-0.199,7.25,-3.1,14.1,-0.029,-0.079,-0.018,6,21,UNKNOWN
742083,-0.08,0.63,-0.57,-0.017,0.12,-0.199,7.23,-3.07,14.15,-0.03,-0.091,-0.013,6,21,UNKNOWN
742218,-0.12,0.6,-0.54,-0.014,0.116,-0.197,7.25,-3.09,14.1,-0.03,-0.08,-0.017,6,21,UNKNOWN
742233,-0.12,0.6,-0.54,-0.014,0.116,-0.197,7.25,-3.11,14.14,-0.032,-0.093,-0.013,6,21,UNKNOWN
742458,-0.08,0.63,-0.54,-0.001,0.114,-0.195,7.27,-3.1,14.11,-0.029,-0.086,-0.014,6,21,UNKNOWN
742473,-0.08,0.63,-0.54,-0.001,0.114,-0.195,7.25,-3.1,14.11,-0.031,-0.094,-0.014,6,21,UNKNOWN
742578,-0.1,0.59,-0.52,-0.017,0.117,-0.197,7.22,-3.07,14.08,-0.034,-0.098,-0.011,6,21,UNKNOWN
742593,-0.1,0.59,-0.52,-0.017,0.117,-0.197,7.23,-3.11,14.08,-0.031,-0.09,-0.015,6,21,UNKNOWN
742698,-0.09,0.61,-0.57,-0.018,0.121,-0.2,7.24,-3.11,14.09,-0.031,-0.088,-0.015,6,21,UNKNOWN
742713,-0.09,0.61,-0.57,-0.018,0.121,-0.2,7.26,-3.11,14.13,-0.031,-0.088,-0.014,6,21,UNKNOWN
742818,-0.07,0.59,-0.57,-0.014,0.118,-0.196,7.25,-3.12,14.13,-0.032,-0.094,-0.011,6,21,UNKNOWN
742878,-0.07,0.59,-0.57,-0.014,0.118,-0.196,7.24,-3.12,14.08,-0.032,-0.094,-0.011,6,21,UNKNOWN
742998,-0.09,0.6,-0.49,-0.003,0.116,-0.195,7.28,-3.09,14.1,-0.029,-0.078,-0.017,6,21,UNKNOWN
743058,-0.1,0.6,-0.5,-0.021,0.12,-0.198,7.25,-3.13,14.17,-0.031,-0.083,-0.017,6,21,UNKNOWN
743118,-0.1,0.6,-0.5,-0.021,0.12,-0.198,7.24,-3.11,14.18,-0.033,-0.097,-0.01,6,21,UNKNOWN
743178,-0.07,0.66,-0.57,-0.019,0.118,-0.199,7.23,-3.11,14.12,-0.031,-0.1,-0.01,6,21,UNKNOWN
743238,-0.08,0.6,-0.52,-0.007,0.112,-0.195,7.25,-3.13,14.03,-0.032,-0.096,-0.014,6,21,UNKNOWN
743298,-0.08,0.6,-0.52,-0.007,0.112,-0.195,7.27,-3.09,14.08,-0.031,-0.091,-0.013,6,21,UNKNOWN
743358,-0.1,0.61,-0.57,-0.018,0.12,-0.199,7.26,-3.11,14.06,-0.03,-0.089,-0.013,6,21,UNKNOWN
743418,-0.1,0.61,-0.57,-0.018,0.12,-0.199,7.25,-3.14,14.07,-0.032,-0.086,-0.015,6,21,UNKNOWN
743478,-0.09,0.63,-0.56,-0.018,0.116,-0.197,7.26,-3.11,14.09,-0.03,-0.078,-0.018,6,21,UNKNOWN
743538,-0.09,0.63,-0.56,-0.018,0.116,-0.197,7.24,-3.07,14.15,-0.03,-0.076,-0.017,6,21,UNKNOWN
743598,-0.1,0.58,-0.5,0,0.114,-0.194,7.22,-3.09,14.17,-0.031,-0.092,-0.012,6,21,UNKNOWN
743658,-0.1,0.58,-0.5,0,0.114,-0.194,7.21,-3.11,14.13,-0.033,-0.102,-0.011,6,21,UNKNOWN
743838,-0.06,0.61,-0.56,-0.023,0.121,-0.202,7.25,-3.12,14.12,-0.031,-0.083,-0.015,6,21,UNKNOWN
743853,-0.06,0.61,-0.56,-0.023,0.121,-0.202,7.25,-3.12,14.12,-0.03,-0.093,-0.016,6,21,UNKNOWN
743958,-0.11,0.6,-0.56,-0.014,0.113,-0.196,7.24,-3.09,14.08,-0.032,-0.095,-0.012,6,21,UNKNOWN
744018,-0.11,0.6,-0.56,-0.014,0.113,-0.196,7.25,-3.09,14.07,-0.031,-0.091,-0.015,6,21,UNKNOWN
744033,-0.11,0.6,-0.56,-0.014,0.113,-0.196,7.26,-3.11,14.11,-0.03,-0.08,-0.016,6,21,UNKNOWN
744138,-0.07,0.61,-0.5,-0.01,0.119,-0.197,7.24,-3.1,14.15,-0.03,-0.082,-0.015,6,21,UNKNOWN
744153,-0.11,0.62,-0.51,-0.023,0.121,-0.201,7.25,-3.11,14.13,-0.031,-0.094,-0.012,6,21,UNKNOWN
744258,-0.11,0.62,-0.51,-0.023,0.121,-0.201,7.26,-3.09,14.14,-0.032,-0.093,-0.015,6,21,UNKNOWN
744273,-0.08,0.61,-0.56,-0.013,0.116,-0.197,7.27,-3.13,14.08,-0.032,-0.095,-0.013,6,21,UNKNOWN
744378,-0.09,0.59,-0.51,-0.006,0.117,-0.196,7.24,-3.11,14.08,-0.032,-0.095,-0.011,6,21,UNKNOWN
744393,-0.09,0.59,-0.51,-0.006,0.117,-0.196,7.24,-3.12,14.06,-0.03,-0.086,-0.017,6,21,UNKNOWN
744453,-0.09,0.59,-0.51,-0.006,0.117,-0.196,7.23,-3.1,14.1,-0.03,-0.083,-0.013,6,21,UNKNOWN
744558,-0.11,0.62,-0.55,-0.021,0.117,-0.197,7.25,-3.14,14.08,-0.03,-0.082,-0.018,6,21,UNKNOWN
744618,-0.07,0.62,-0.58,-0.006,0.114,-0.196,7.26,-3.13,14.09,-0.03,-0.081,-0.015,6,21,UNKNOWN
744798,-0.08,0.6,-0.49,-0.01,0.116,-0.196,7.23,-3.11,14.12,-0.034,-0.099,-0.014,6,21,UNKNOWN
744813,-0.08,0.6,-0.49,-0.01,0.116,-0.196,7.27,-3.13,14.05,-0.032,-0.091,-0.014,6,21,UNKNOWN
744873,-0.1,0.61,-0.53,-0.015,0.122,-0.198,7.25,-3.13,14.1,-0.03,-0.078,-0.019,6,21,UNKNOWN
744933,-0.1,0.61,-0.53,-0.015,0.122,-0.198,7.27,-3.1,14.17,-0.028,-0.081,-0.016,6,21,UNKNOWN
745098,-0.09,0.63,-0.58,-0.011,0.113,-0.195,7.22,-3.1,14.17,-0.032,-0.097,-0.013,6,21,UNKNOWN
745113,-0.09,0.63,-0.58,-0.011,0.113,-0.195,7.24,-3.12,14.06,-0.032,-0.099,-0.012,6,21,UNKNOWN
745173,-0.09,0.63,-0.58,-0.011,0.113,-0.195,7.27,-3.12,14.04,-0.032,-0.089,-0.015,6,21,UNKNOWN
745218,-0.09,0.57,-0.51,-0.009,0.116,-0.198,7.27,-3.13,14.09,-0.031,-0.092,-0.013,6,21,UNKNOWN
745338,-0.08,0.63,-0.59,-0.019,0.121,-0.199,7.23,-3.11,14.15,-0.03,-0.092,-0.014,6,21,UNKNOWN
745398,-0.08,0.63,-0.59,-0.019,0.121,-0.199,7.25,-3.1,14.1,-0.032,-0.097,-0.011,6,21,UNKNOWN
745458,-0.08,0.61,-0.54,-0.004,0.113,-0.195,7.25,-3.14,14.08,-0.031,-0.092,-0.012,6,21,UNKNOWN
745578,-0.08,0.63,-0.53,-0.013,0.115,-0.195,7.25,-3.14,14.08,-0.03,-0.08,-0.018,6,21,UNKNOWN
745593,-0.08,0.63,-0.53,-0.013,0.115,-0.195,7.24,-3.1,14.12,-0.031,-0.091,-0.014,6,21,UNKNOWN
745698,-0.07,0.63,-0.55,-0.027,0.118,-0.198,7.22,-3.11,14.11,-0.032,-0.095,-0.012,6,21,UNKNOWN
745758,-0.11,0.6,-0.52,-0.02,0.12,-0.2,7.25,-3.12,14.04,-0.032,-0.095,-0.012,6,21,UNKNOWN
745818,-0.11,0.6,-0.52,-0.02,0.12,-0.2,7.24,-3.13,14.07,-0.031,-0.089,-0.016,6,21,UNKNOWN
745938,-0.07,0.6,-0.53,-0.008,0.117,-0.195,7.26,-3.11,14.13,-0.03,-0.086,-0.013,6,21,UNKNOWN
745998,-0.09,0.64,-0.5,-0.004,0.117,-0.196,7.23,-3.09,14.12,-0.032,-0.09,-0.014,6,21,UNKNOWN
746118,-0.09,0.6,-0.54,-0.016,0.118,-0.199,7.27,-3.13,14.13,-0.03,-0.087,-0.016,6,21,UNKNOWN
746133,-0.09,0.6,-0.54,-0.016,0.118,-0.199,7.27,-3.13,14.08,-0.032,-0.095,-0.015,6,21,UNKNOWN
746298,-0.1,0.64,-0.59,-0.018,0.117,-0.197,7.24,-3.1,14.12,-0.032,-0.094,-0.012,6,21,UNKNOWN
746313,-0.08,0.64,-0.55,-0.017,0.116,-0.199,7.28,-3.11,14.07,-0.03,-0.091,-0.011,6,21,UNKNOWN
746373,-0.08,0.64,-0.55,-0.017,0.116,-0.199,7.25,-3.11,14.1,-0.032,-0.084,-0.017,6,21,UNKNOWN
746478,-0.09,0.6,-0.5,-0.017,0.119,-0.196,7.27,-3.09,14.15,-0.031,-0.085,-0.014,6,21,UNKNOWN
746538,-0.09,0.6,-0.5,-0.017,0.119,-0.196,7.25,-3.1,14.15,-0.031,-0.093,-0.014,6,21,UNKNOWN
746598,-0.07,0.63,-0.56,-0.017,0.12,-0.199,7.27,-3.09,14.08,-0.032,-0.096,-0.013,6,21,UNKNOWN
746658,-0.09,0.6,-0.55,-0.008,0.114,-0.195,7.26,-3.14,14.08,-0.029,-0.087,-0.014,6,21,UNKNOWN
746718,-0.09,0.6,-0.55,-0.008,0.114,-0.195,7.26,-3.13,14.12,-0.029,-0.076,-0.015,6,21,UNKNOWN
746778,-0.11,0.63,-0.5,-0.01,0.118,-0.197,7.23,-3.09,14.12,-0.031,-0.084,-0.013,6,21,UNKNOWN
746898,-0.1,0.61,-0.57,-0.026,0.119,-0.2,7.23,-3.13,14.09,-0.032,-0.095,-0.014,6,21,UNKNOWN
746958,-0.1,0.61,-0.57,-0.026,0.119,-0.2,7.25,-3.13,14.08,-0.03,-0.089,-0.013,6,21,UNKNOWN
747018,-0.08,0.63,-0.55,-0.013,0.114,-0.196,7.25,-3.11,14.13,-0.031,-0.087,-0.013,6,21,UNKNOWN
747138,-0.12,0.61,-0.52,-0.01,0.117,-0.196,7.25,-3.12,14.08,-0.03,-0.091,-0.015,6,21,UNKNOWN
747258,-0.08,0.64,-0.55,-0.015,0.12,-0.199,7.23,-3.11,14.13,-0.029,-0.082,-0.015,6,21,UNKNOWN
747318,-0.08,0.64,-0.55,-0.015,0.12,-0.199,7.25,-3.11,14.17,-0.028,-0.081,-0.017,6,21,UNKNOWN
747378,-0.06,0.63,-0.53,-0.015,0.117,-0.197,7.24,-3.08,14.14,-0.031,-0.088,-0.015,6,21,UNKNOWN
747438,-0.06,0.63,-0.53,-0.015,0.117,-0.197,7.24,-3.11,14.14,-0.033,-0.099,-0.012,6,21,UNKNOWN
747498,-0.09,0.63,-0.56,-0.007,0.115,-0.197,7.26,-3.1,14.07,-0.032,-0.096,-0.009,6,21,UNKNOWN
747678,-0.11,0.59,-0.55,-0.023,0.119,-0.2,7.23,-3.11,14.14,-0.032,-0.089,-0.015,6,21,UNKNOWN
747738,-0.09,0.64,-0.55,-0.012,0.116,-0.199,7.23,-3.11,14.08,-0.032,-0.097,-0.012,6,21,UNKNOWN
747798,-0.09,0.64,-0.55,-0.012,0.116,-0.199,7.26,-3.11,14.06,-0.03,-0.086,-0.015,6,21,UNKNOWN
747918,-0.12,0.59,-0.5,-0.023,0.12,-0.198,7.26,-3.11,14.16,-0.029,-0.086,-0.016,6,21,UNKNOWN
747934,-0.12,0.59,-0.5,-0.023,0.12,-0.198,7.25,-3.11,14.09,-0.032,-0.102,-0.011,6,21,UNKNOWN
748039,-0.07,0.61,-0.57,-0.027,0.122,-0.201,7.26,-3.12,14.05,-0.032,-0.096,-0.01,6,21,UNKNOWN
748099,-0.07,0.61,-0.57,-0.027,0.122,-0.201,7.29,-3.12,14.05,-0.028,-0.079,-0.015,6,21,UNKNOWN
748159,-0.09,0.66,-0.51,-0.001,0.112,-0.194,7.29,-3.13,14.16,-0.028,-0.073,-0.021,6,21,UNKNOWN
748279,-0.1,0.58,-0.51,-0.008,0.116,-0.194,7.23,-3.09,14.12,-0.033,-0.096,-0.011,6,21,UNKNOWN
748294,-0.1,0.58,-0.51,-0.008,0.116,-0.194,7.26,-3.14,14.06,-0.031,-0.094,-0.014,6,21,UNKNOWN
748339,-0.1,0.58,-0.51,-0.008,0.116,-0.194,7.25,-3.1,14.11,-0.031,-0.096,-0.01,6,21,UNKNOWN
748459,-0.08,0.62,-0.57,-0.021,0.123,-0.199,7.25,-3.09,14.13,-0.031,-0.085,-0.016,6,21,UNKNOWN
748519,-0.07,0.64,-0.56,-0.012,0.113,-0.197,7.26,-3.11,14.13,-0.032,-0.092,-0.013,6,21,UNKNOWN
748639,-0.09,0.62,-0.52,-0.021,0.117,-0.197,7.25,-3.1,14.12,-0.032,-0.091,-0.013,6,21,UNKNOWN
748819,-0.12,0.6,-0.53,-0.012,0.117,-0.198,7.24,-3.11,14.08,-0.032,-0.095,-0.011,6,21,UNKNOWN
748999,-0.1,0.66,-0.53,-0.011,0.115,-0.196,7.22,-3.09,14.15,-0.03,-0.082,-0.015,6,21,UNKNOWN
749014,-0.1,0.66,-0.53,-0.011,0.115,-0.196,7.21,-3.11,14.09,-0.032,-0.094,-0.014,6,21,UNKNOWN
749119,-0.08,0.6,-0.5,-0.029,0.122,-0.202,7.23,-3.1,14.07,-0.032,-0.097,-0.011,6,21,UNKNOWN
749135,-0.08,0.6,-0.5,-0.029,0.122,-0.202,7.25,-3.11,14.06,-0.03,-0.083,-0.015,6,21,UNKNOWN
749300,-0.07,0.64,-0.59,-0.012,0.113,-0.196,7.25,-3.11,14.12,-0.029,-0.079,-0.018,6,21,UNKNOWN
749360,-0.07,0.64,-0.59,-0.012,0.113,-0.196,7.23,-3.11,14.14,-0.029,-0.086,-0.013,6,21,UNKNOWN
749480,-0.12,0.57,-0.49,-0.013,0.119,-0.198,7.26,-3.09,14.08,-0.029,-0.084,-0.018,6,21,UNKNOWN
749540,-0.08,0.6,-0.56,-0.015,0.12,-0.198,7.24,-3.11,14.13,-0.03,-0.085,-0.015,6,21,UNKNOWN
749660,-0.09,0.62,-0.52,-0.005,0.113,-0.195,7.25,-3.1,14.1,-0.032,-0.093,-0.013,6,21,UNKNOWN
749675,-0.09,0.62,-0.52,-0.005,0.113,-0.195,7.27,-3.11,14.08,-0.031,-0.088,-0.013,6,21,UNKNOWN
749900,-0.08,0.61,-0.57,-0.021,0.117,-0.198,7.24,-3.12,14.11,-0.031,-0.092,-0.012,6,21,UNKNOWN
749915,-0.08,0.61,-0.57,-0.021,0.117,-0.198,7.25,-3.11,14.09,-0.03,-0.089,-0.012,6,21,UNKNOWN
750020,-0.07,0.62,-0.56,-0.01,0.113,-0.195,7.25,-3.11,14.04,-0.031,-0.089,-0.015,6,21,UNKNOWN
750080,-0.07,0.62,-0.56,-0.01,0.113,-0.195,7.27,-3.11,14.07,-0.031,-0.086,-0.013,6,21,UNKNOWN
750260,-0.08,0.61,-0.56,-0.022,0.119,-0.198,7.23,-3.11,14.09,-0.03,-0.088,-0.015,6,21,UNKNOWN
750275,-0.08,0.61,-0.56,-0.022,0.119,-0.198,7.25,-3.1,14.14,-0.031,-0.087,-0.015,6,21,UNKNOWN
750320,-0.08,0.61,-0.56,-0.022,0.119,-0.198,7.24,-3.13,14.09,-0.032,-0.086,-0.014,6,21,UNKNOWN
750560,-0.08,0.61,-0.56,-0.016,0.121,-0.199,7.25,-3.11,14.07,-0.03,-0.088,-0.016,6,21,UNKNOWN
750575,-0.08,0.61,-0.56,-0.016,0.121,-0.199,7.26,-3.1,14.14,-0.031,-0.083,-0.017,6,21,UNKNOWN
750620,-0.08,0.61,-0.56,-0.016,0.121,-0.199,7.26,-3.15,14.09,-0.028,-0.081,-0.015,6,21,UNKNOWN
750681,-0.07,0.64,-0.54,-0.008,0.114,-0.197,7.25,-3.12,14.09,-0.031,-0.088,-0.013,6,21,UNKNOWN
750861,-0.12,0.64,-0.49,-0.011,0.117,-0.197,7.26,-3.11,14.09,-0.03,-0.085,-0.015,6,21,UNKNOWN
750876,-0.12,0.64,-0.49,-0.011,0.117,-0.197,7.27,-3.11,14.11,-0.03,-0.088,-0.016,6,21,UNKNOWN
751041,-0.1,0.62,-0.59,-0.034,0.121,-0.201,7.21,-3.09,14.08,-0.032,-0.1,-0.011,6,21,UNKNOWN
