timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
433867,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.82,-1.27,2.87,0.038,0.549,0.187,113,18,UNKNOWN
433882,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.84,-1.39,3.12,-0.012,0.601,0.183,113,18,UNKNOWN
433897,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.88,-1.14,3.24,-0.044,0.655,0.168,113,18,UNKNOWN
433912,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.76,-1.01,3.33,-0.012,0.743,0.146,113,18,UNKNOWN
433927,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.41,-1.28,3.29,0.021,0.725,0.11,113,18,UNKNOWN
433942,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.25,-1.68,3.4,0.008,0.612,0.073,113,18,UNKNOWN
433957,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.07,-1.78,3.44,-0.023,0.435,0.046,113,18,UNKNOWN
433972,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.95,-1.85,3.47,-0.034,0.2,0.013,113,18,UNKNOWN
433987,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.04,-1.98,3.23,-0.038,-0.042,-0.025,113,18,UNKNOWN
434002,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.75,-2.38,2.95,-0.049,-0.248,-0.068,113,18,UNKNOWN
434017,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.97,-2.65,2.79,-0.099,-0.438,-0.139,113,18,UNKNOWN
434032,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.3,-2.45,2.82,-0.171,-0.568,-0.204,113,18,UNKNOWN
434047,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.17,-2.24,3.14,-0.208,-0.68,-0.287,113,18,UNKNOWN
434062,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.92,-2.2,3.02,-0.262,-0.833,-0.377,113,18,UNKNOWN
434077,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.02,-2.16,2.56,-0.334,-0.921,-0.476,113,18,UNKNOWN
434092,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.96,-2.31,2.17,-0.413,-0.936,-0.572,113,18,UNKNOWN
434107,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.32,-2.41,2.31,-0.513,-1.023,-0.642,113,18,UNKNOWN
434122,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.2,-2.59,2.49,-0.61,-1.269,-0.735,113,18,UNKNOWN
434137,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.4,-2.63,2.29,-0.723,-1.446,-0.845,113,18,UNKNOWN
434152,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.8,-2.41,2.15,-0.821,-1.439,-0.96,113,18,UNKNOWN
434167,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.96,-2.32,1.74,-0.885,-1.367,-1.031,113,18,UNKNOWN
434182,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.15,-2.49,1.51,-1.021,-1.321,-1.049,113,18,UNKNOWN
434197,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.53,-2.44,1.8,-1.164,-1.378,-1.034,113,18,UNKNOWN
434212,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.28,-2.05,2.06,-1.257,-1.595,-1.023,113,18,UNKNOWN
434227,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.79,-1.75,1.58,-1.291,-1.743,-1.015,113,18,UNKNOWN
434242,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.07,-1.93,1.47,-1.346,-1.84,-0.952,113,18,UNKNOWN
434257,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.08,-1.71,1.09,-1.35,-1.89,-0.899,113,18,UNKNOWN
434272,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.23,-1.65,0.6,-1.337,-1.854,-0.857,113,18,UNKNOWN
434287,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.72,-1.21,-0.17,-1.276,-1.627,-0.851,113,18,UNKNOWN
434302,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.99,-0.83,-0.74,-1.2,-1.212,-0.853,113,18,UNKNOWN
434317,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.95,-0.54,-0.73,-1.107,-0.774,-0.846,113,18,UNKNOWN
434332,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.46,-0.16,-0.16,-0.981,-0.434,-0.873,113,18,UNKNOWN
434347,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.93,-0.07,-0.02,-0.885,-0.33,-0.888,113,18,UNKNOWN
434362,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.53,-0.16,-0.27,-0.879,-0.428,-0.894,113,18,UNKNOWN
434377,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.25,-0.17,-0.54,-0.89,-0.684,-0.886,113,18,UNKNOWN
434392,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.76,0,-0.87,-0.91,-0.895,-0.883,113,18,UNKNOWN
434407,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.89,0.18,-0.92,-0.89,-0.98,-0.863,113,18,UNKNOWN
434422,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.75,0.18,-0.78,-0.864,-1.047,-0.873,113,18,UNKNOWN
434437,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.13,0.41,-0.83,-0.877,-1.09,-0.893,113,18,UNKNOWN
434452,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.44,0.79,-1.01,-0.884,-0.997,-0.915,113,18,UNKNOWN
434467,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.38,1.09,-0.91,-0.883,-0.933,-0.898,113,18,UNKNOWN
434482,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.92,1.27,-0.95,-0.864,-1.019,-0.861,113,18,UNKNOWN
434497,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.89,1.46,-1.33,-0.869,-1.144,-0.824,113,18,UNKNOWN
434512,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.35,1.73,-1.64,-0.845,-1.181,-0.787,113,18,UNKNOWN
434527,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.55,1.82,-1.8,-0.785,-1.129,-0.742,113,18,UNKNOWN
434542,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.76,1.81,-1.54,-0.737,-1.102,-0.69,113,18,UNKNOWN
434557,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.05,1.81,-1.88,-0.658,-0.974,-0.664,113,18,UNKNOWN
434572,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.08,1.65,-2.11,-0.572,-0.756,-0.62,113,18,UNKNOWN
434587,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.67,1.47,-2.5,-0.457,-0.598,-0.559,113,18,UNKNOWN
434602,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.45,1.1,-2.96,-0.338,-0.489,-0.516,113,18,UNKNOWN
434617,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.27,0.92,-3.24,-0.254,-0.413,-0.498,113,18,UNKNOWN
434632,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.79,0.97,-3.21,-0.247,-0.335,-0.511,113,18,UNKNOWN
434647,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.35,1.27,-2.88,-0.277,-0.084,-0.54,113,18,UNKNOWN
434662,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-2.11,1.88,-1.95,-0.225,0.26,-0.585,113,18,UNKNOWN
434677,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.41,2.07,-1.69,-0.131,0.387,-0.638,113,18,UNKNOWN
434692,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.3,2.04,-2.05,-0.072,0.375,-0.664,113,18,UNKNOWN
434707,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.28,2.18,-2.39,-0.042,0.313,-0.634,113,18,UNKNOWN
434722,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.16,2.38,-2.61,-0.011,0.175,-0.572,113,18,UNKNOWN
434737,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.42,2.65,-2.63,0.04,0.013,-0.475,113,18,UNKNOWN
434752,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.83,2.75,-2.41,0.109,-0.048,-0.38,113,18,UNKNOWN
434767,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.56,2.87,-2.11,0.221,-0.02,-0.315,113,18,UNKNOWN
434782,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.23,2.71,-2.09,0.317,-0.058,-0.278,113,18,UNKNOWN
434797,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.25,2.57,-2.52,0.359,-0.128,-0.227,113,18,UNKNOWN
434812,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.46,2.6,-3.03,0.388,-0.145,-0.161,113,18,UNKNOWN
434827,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.29,2.45,-3.48,0.44,-0.138,-0.111,113,18,UNKNOWN
434842,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-1.15,2.15,-3.76,0.494,-0.146,-0.067,113,18,UNKNOWN
434857,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.92,1.85,-3.47,0.54,-0.18,-0.022,113,18,UNKNOWN
434872,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.43,1.47,-3.37,0.596,-0.28,0.013,113,18,UNKNOWN
434887,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.16,0.79,-3.59,0.613,-0.43,0.028,113,18,UNKNOWN
434902,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.17,0.42,-3.8,0.559,-0.543,0.048,113,18,UNKNOWN
434917,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.33,0.29,-4,0.476,-0.599,0.041,113,18,UNKNOWN
434932,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.7,0.5,-4.11,0.378,-0.529,0.019,113,18,UNKNOWN
434947,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.71,0.76,-3.9,0.293,-0.368,-0.017,113,18,UNKNOWN
434962,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.72,0.96,-3.54,0.213,-0.214,-0.057,113,18,UNKNOWN
434977,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.92,1.2,-3.24,0.136,-0.062,-0.077,113,18,UNKNOWN
434992,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.93,1.43,-2.84,0.083,0.079,-0.076,113,18,UNKNOWN
435007,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.69,1.49,-2.7,0.063,0.163,-0.063,113,18,UNKNOWN
435022,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.5,1.3,-2.67,0.031,0.174,-0.025,113,18,UNKNOWN
435037,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.38,1.27,-2.57,-0.007,0.15,0.027,113,18,UNKNOWN
435052,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.18,1.17,-2.52,-0.03,0.1,0.075,113,18,UNKNOWN
435067,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.13,1,-2.52,-0.048,0.048,0.102,113,18,UNKNOWN
435082,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.12,0.9,-2.49,-0.068,0.038,0.105,113,18,UNKNOWN
435097,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.15,0.81,-2.4,-0.073,0.069,0.079,113,18,UNKNOWN
435112,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.26,0.79,-2.27,-0.078,0.128,0.046,113,18,UNKNOWN
435127,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.14,0.8,-2.12,-0.071,0.171,0.014,113,18,UNKNOWN
435142,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.23,0.71,-2.26,-0.045,0.158,-0.034,113,18,UNKNOWN
435157,-4.96,-37.69,14.49,-1.811,7.941,-0.93,0.19,0.62,-2.3,-0.046,0.09,-0.08,113,18,UNKNOWN
435172,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.07,0.85,-2.25,-0.052,0.024,-0.117,113,18,UNKNOWN
435187,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.33,1.08,-2.27,-0.033,-0.007,-0.144,113,18,UNKNOWN
435202,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.42,1.15,-2.23,-0.013,-0.008,-0.161,113,18,UNKNOWN
435217,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.53,1.27,-2.22,0.008,-0.004,-0.156,113,18,UNKNOWN
435232,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.6,1.38,-2.24,0.028,-0.001,-0.136,113,18,UNKNOWN
435247,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.6,1.35,-2.29,0.057,0.003,-0.112,113,18,UNKNOWN
435262,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.62,1.42,-2.29,0.077,0.006,-0.085,113,18,UNKNOWN
435277,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.59,1.36,-2.29,0.094,0.001,-0.062,113,18,UNKNOWN
435292,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.48,1.34,-2.29,0.11,-0.011,-0.043,113,18,UNKNOWN
435307,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.46,1.21,-2.35,0.117,-0.028,-0.034,113,18,UNKNOWN
435322,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.52,1.18,-2.36,0.122,-0.035,-0.026,113,18,UNKNOWN
435337,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.49,1.17,-2.43,0.131,-0.041,-0.023,113,18,UNKNOWN
435352,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.36,1.07,-2.54,0.137,-0.054,-0.022,113,18,UNKNOWN
435367,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.36,0.97,-2.56,0.134,-0.082,-0.023,113,18,UNKNOWN
435382,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.49,0.93,-2.63,0.126,-0.097,-0.018,113,18,UNKNOWN
435397,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.53,0.86,-2.65,0.115,-0.078,-0.017,113,18,UNKNOWN
435412,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.56,0.85,-2.61,0.091,-0.049,-0.014,113,18,UNKNOWN
435427,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.63,0.88,-2.58,0.069,-0.025,-0.014,113,18,UNKNOWN
435442,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.71,0.97,-2.65,0.052,0.01,-0.008,113,18,UNKNOWN
435457,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.72,1,-2.71,0.039,0.062,0.003,113,18,UNKNOWN
435472,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.65,1.05,-2.67,0.026,0.099,0.024,113,18,UNKNOWN
435487,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.54,1.06,-2.54,0.014,0.114,0.043,113,18,UNKNOWN
435502,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.46,1.13,-2.52,0.002,0.108,0.054,113,18,UNKNOWN
435517,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.48,1.14,-2.54,-0.006,0.102,0.06,113,18,UNKNOWN
435532,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.45,1.17,-2.56,-0.013,0.103,0.055,113,18,UNKNOWN
435547,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.39,1.18,-2.58,-0.017,0.116,0.05,113,18,UNKNOWN
435562,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.4,1.22,-2.46,-0.018,0.137,0.036,113,18,UNKNOWN
435577,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.33,1.25,-2.44,-0.011,0.148,0.028,113,18,UNKNOWN
435592,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.34,1.21,-2.36,-0.015,0.151,0.021,113,18,UNKNOWN
435607,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.15,1.16,-2.36,-0.01,0.137,0.022,113,18,UNKNOWN
435622,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.07,1.1,-2.37,-0.013,0.1,0.016,113,18,UNKNOWN
435637,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.17,1.12,-2.38,-0.027,0.072,0.014,113,18,UNKNOWN
435652,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.15,1.16,-2.38,-0.016,0.062,0.006,113,18,UNKNOWN
435667,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.19,1.08,-2.39,-0.002,0.072,-0.005,113,18,UNKNOWN
435682,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.14,0.96,-2.44,0.004,0.075,-0.011,113,18,UNKNOWN
435697,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.03,0.84,-2.42,0.005,0.065,-0.017,113,18,UNKNOWN
435712,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.04,0.79,-2.45,-0.008,0.047,-0.027,113,18,UNKNOWN
435727,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.06,0.79,-2.42,-0.017,0.035,-0.044,113,18,UNKNOWN
435742,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.2,0.81,-2.41,-0.027,0.035,-0.063,113,18,UNKNOWN
435757,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.22,0.86,-2.53,-0.027,0.049,-0.079,113,18,UNKNOWN
435772,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.22,0.86,-2.47,-0.026,0.046,-0.095,113,18,UNKNOWN
435787,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.33,0.91,-2.45,-0.033,0.035,-0.1,113,18,UNKNOWN
435802,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.37,0.99,-2.42,-0.034,0.02,-0.102,113,18,UNKNOWN
435817,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.39,1.03,-2.44,-0.03,0.007,-0.1,113,18,UNKNOWN
435832,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.49,1.07,-2.45,-0.031,0.005,-0.092,113,18,UNKNOWN
435847,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.6,1.09,-2.51,-0.031,0.018,-0.081,113,18,UNKNOWN
435862,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.6,1.09,-2.46,-0.03,0.045,-0.071,113,18,UNKNOWN
435877,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.52,1.13,-2.43,-0.023,0.068,-0.06,113,18,UNKNOWN
435892,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.46,1.14,-2.42,-0.021,0.058,-0.05,113,18,UNKNOWN
435907,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.46,1.12,-2.47,-0.021,0.036,-0.043,113,18,UNKNOWN
435922,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.37,1.06,-2.52,-0.02,0.017,-0.04,113,18,UNKNOWN
435937,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.37,1.08,-2.47,-0.018,-0.008,-0.042,113,18,UNKNOWN
435952,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.45,1.02,-2.51,-0.018,-0.016,-0.045,113,18,UNKNOWN
435967,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.53,1.05,-2.54,-0.014,-0.002,-0.046,113,18,UNKNOWN
435982,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.48,1.09,-2.53,-0.006,0.021,-0.042,113,18,UNKNOWN
435997,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.45,1.09,-2.51,0,0.025,-0.04,113,18,UNKNOWN
436012,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.47,1.02,-2.47,-0.003,0.019,-0.032,113,18,UNKNOWN
436027,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.43,1.04,-2.46,-0.007,0.018,-0.027,113,18,UNKNOWN
436042,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.48,1.06,-2.47,-0.008,0.019,-0.027,113,18,UNKNOWN
436057,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.48,1.07,-2.41,-0.01,0.027,-0.022,113,18,UNKNOWN
436072,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.48,1.1,-2.39,-0.007,0.037,-0.02,113,18,UNKNOWN
436087,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.44,1.11,-2.36,-0.005,0.039,-0.018,113,18,UNKNOWN
436102,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.36,1.14,-2.35,0.001,0.032,-0.01,113,18,UNKNOWN
436117,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.33,1.11,-2.4,0.014,0.019,-0.008,113,18,UNKNOWN
436132,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.28,1.09,-2.43,0.022,0,-0.006,113,18,UNKNOWN
436147,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.35,1.03,-2.47,0.025,-0.01,-0.005,113,18,UNKNOWN
436162,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.38,1.03,-2.4,0.022,0.001,-0.007,113,18,UNKNOWN
436177,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.34,1.02,-2.36,0.015,0.012,-0.01,113,18,UNKNOWN
436192,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.3,1.02,-2.41,0.01,0.025,-0.015,113,18,UNKNOWN
436207,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.29,1.07,-2.46,0.011,0.035,-0.018,113,18,UNKNOWN
436222,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.25,1.11,-2.45,0.017,0.039,-0.019,113,18,UNKNOWN
436237,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.26,1.12,-2.42,0.022,0.032,-0.022,113,18,UNKNOWN
436252,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.24,1.09,-2.38,0.029,0.02,-0.027,113,18,UNKNOWN
436267,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.27,1.1,-2.33,0.032,0.01,-0.035,113,18,UNKNOWN
436282,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.25,1.07,-2.32,0.027,0.003,-0.041,113,18,UNKNOWN
436297,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.19,1.08,-2.33,0.025,-0.008,-0.047,113,18,UNKNOWN
436312,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.24,1.02,-2.45,0.023,-0.013,-0.05,113,18,UNKNOWN
436327,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.23,0.97,-2.52,0.017,-0.01,-0.054,113,18,UNKNOWN
436342,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.23,0.93,-2.52,0.016,-0.011,-0.055,113,18,UNKNOWN
436357,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.32,0.96,-2.46,0.011,0.002,-0.059,113,18,UNKNOWN
436372,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.3,0.99,-2.43,0.01,0.017,-0.065,113,18,UNKNOWN
436387,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.2,0.93,-2.4,0.003,0.017,-0.069,113,18,UNKNOWN
436402,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.28,0.99,-2.39,-0.005,-0.005,-0.071,113,18,UNKNOWN
436417,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.35,1.01,-2.41,-0.004,-0.012,-0.071,113,18,UNKNOWN
436432,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.39,1.05,-2.42,-0.002,-0.014,-0.073,113,18,UNKNOWN
436447,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.41,1.02,-2.45,0,-0.018,-0.07,113,18,UNKNOWN
436462,-4.96,-37.69,14.49,-1.811,7.941,-0.93,-0.45,1.02,-2.47,0.004,-0.02,-0.07,113,18,UNKNOWN
